code_muni,ano,serie,value
2909000,2023,PIB,79050
2909109,2021,PIB,168999
2909109,2023,PIB,207786
2909208,2021,PIB,175063
2909208,2023,PIB,258088
2909307,2021,PIB,3280617
2909307,2023,PIB,3806363
2909406,2021,PIB,171261
2909406,2023,PIB,214457
2909505,2021,PIB,45856
2909505,2023,PIB,57703
2909604,2021,PIB,205809
2909604,2023,PIB,262120
2909703,2021,PIB,157829
2909703,2023,PIB,218525
2909802,2021,PIB,1041984
2909802,2023,PIB,1279175
2909901,2021,PIB,354901
2909901,2023,PIB,499932
2910008,2021,PIB,126035
2910008,2023,PIB,155287
2910057,2021,PIB,3052173
2910057,2023,PIB,2377818
2910107,2021,PIB,142114
2910107,2023,PIB,177243
2910206,2021,PIB,43268
2910206,2023,PIB,60840
2910305,2021,PIB,76577
2910305,2023,PIB,104130
2910404,2021,PIB,255982
2910404,2023,PIB,254828
2910503,2021,PIB,680875
2910503,2023,PIB,790786
2910602,2021,PIB,731443
2910602,2023,PIB,810980
2910701,2021,PIB,794576
2910701,2023,PIB,959548
2910727,2021,PIB,3204764
2910727,2023,PIB,4264493
2910750,2021,PIB,279797
2910750,2023,PIB,298891
2910776,2021,PIB,63006
2910776,2023,PIB,83140
2910800,2021,PIB,17287746
2910800,2023,PIB,21846455
2910859,2021,PIB,139019
2910859,2023,PIB,201628
2910909,2021,PIB,70961
2910909,2023,PIB,88592
2911006,2021,PIB,101470
2911006,2023,PIB,134079
2911105,2021,PIB,4609105
2911105,2023,PIB,5334933
2911204,2021,PIB,460710
2911204,2023,PIB,598643
2911253,2021,PIB,49892
2911253,2023,PIB,64349
2911303,2021,PIB,133421
2911303,2023,PIB,563487
2911402,2021,PIB,254116
2911402,2023,PIB,297615
2911501,2021,PIB,76384
2911501,2023,PIB,91564
2911600,2021,PIB,221824
2911600,2023,PIB,284847
2911659,2021,PIB,68553
2911659,2023,PIB,86286
2911709,2021,PIB,1652174
2911709,2023,PIB,2028013
2911808,2021,PIB,279298
2911808,2023,PIB,318837
2911857,2021,PIB,140497
2911857,2023,PIB,170531
2911907,2021,PIB,236733
2911907,2023,PIB,309737
2912004,2021,PIB,98696
2912004,2023,PIB,121230
2912103,2021,PIB,206488
2912103,2023,PIB,265632
2912202,2021,PIB,442996
2912202,2023,PIB,517754
2912301,2021,PIB,196041
2912301,2023,PIB,224503
2912400,2021,PIB,177643
2912400,2023,PIB,201181
2912509,2021,PIB,117147
2912509,2023,PIB,155050
2912608,2021,PIB,37302
2912608,2023,PIB,48874
2912707,2021,PIB,285725
2912707,2023,PIB,385351
2912806,2021,PIB,450754
2912806,2023,PIB,486182
2912905,2021,PIB,206991
2912905,2023,PIB,274185
2913002,2021,PIB,113539
2913002,2023,PIB,145140
2913101,2021,PIB,155356
2913101,2023,PIB,181670
2913200,2021,PIB,415176
2913200,2023,PIB,544229
2913309,2021,PIB,56326
2913309,2023,PIB,72148
2913408,2021,PIB,198181
2913408,2023,PIB,237186
2913457,2021,PIB,211118
2913457,2023,PIB,248015
2913507,2021,PIB,246107
2913507,2023,PIB,282578
2913606,2021,PIB,5165434
2913606,2023,PIB,7234381
2913705,2021,PIB,625516
2913705,2023,PIB,728057
2913804,2021,PIB,105039
2913804,2023,PIB,141404
2913903,2021,PIB,567652
2913903,2023,PIB,714938
2914000,2021,PIB,664074
2914000,2023,PIB,799164
2914109,2021,PIB,100298
2914109,2023,PIB,138064
2914208,2021,PIB,77968
2914208,2023,PIB,81310
2914307,2021,PIB,102575
2914307,2023,PIB,128688
2914406,2021,PIB,897724
2914406,2023,PIB,695113
2914505,2021,PIB,285797
2914505,2023,PIB,385665
2914604,2021,PIB,1531592
2914604,2023,PIB,1963173
2914653,2021,PIB,513989
2914653,2023,PIB,669663
2914703,2021,PIB,995761
2914703,2023,PIB,1267187
2914802,2021,PIB,4200887
2914802,2023,PIB,5152367
2914901,2021,PIB,427090
2914901,2023,PIB,563115
2915007,2021,PIB,126615
2915007,2023,PIB,151142
2915106,2021,PIB,128429
2915106,2023,PIB,162850
2915205,2021,PIB,1102618
2915205,2023,PIB,746823
2915304,2021,PIB,127478
2915304,2023,PIB,153619
2915353,2021,PIB,152646
2915353,2023,PIB,173901
2915403,2021,PIB,89468
2915403,2023,PIB,110197
2915502,2021,PIB,255369
2915502,2023,PIB,382795
2915601,2021,PIB,1109786
2915601,2023,PIB,1395506
2915700,2021,PIB,103343
2915700,2023,PIB,118906
2915809,2021,PIB,294534
2915809,2023,PIB,403898
2915908,2021,PIB,81829
2915908,2023,PIB,110577
2916005,2021,PIB,293429
2916005,2023,PIB,341096
2916104,2021,PIB,246765
2916104,2023,PIB,298514
2916203,2021,PIB,106333
2916203,2023,PIB,135712
2916302,2021,PIB,335601
2916302,2023,PIB,329116
2916401,2021,PIB,1466169
2916401,2023,PIB,1938472
2916500,2021,PIB,438660
2916500,2023,PIB,534863
2916609,2021,PIB,94612
2916609,2023,PIB,124199
2916708,2021,PIB,100679
2916708,2023,PIB,105758
2916807,2021,PIB,330772
2916807,2023,PIB,375540
2916856,2021,PIB,430369
2916856,2023,PIB,513401
2916906,2021,PIB,120556
2916906,2023,PIB,152011
2917003,2021,PIB,351480
2917003,2023,PIB,429678
2917102,2021,PIB,250715
2917102,2023,PIB,281112
2917201,2021,PIB,256554
2917201,2023,PIB,341991
2917300,2021,PIB,367367
2917300,2023,PIB,420873
2917334,2021,PIB,133299
2917334,2023,PIB,179353
2917359,2021,PIB,1344176
2917359,2023,PIB,1527845
2917409,2021,PIB,122734
2917409,2023,PIB,150696
2917508,2021,PIB,1866382
2917508,2023,PIB,2030142
2917607,2021,PIB,677732
2917607,2023,PIB,807069
2917706,2021,PIB,1197315
2917706,2023,PIB,805704
2917805,2021,PIB,206796
2917805,2023,PIB,261121
2917904,2021,PIB,168106
2917904,2023,PIB,217807
2918001,2021,PIB,3175607
2918001,2023,PIB,3882707
2918100,2021,PIB,501169
2918100,2023,PIB,623856
2918209,2021,PIB,150225
2918209,2023,PIB,195943
2918308,2021,PIB,175501
2918308,2023,PIB,253023
2918357,2021,PIB,296792
2918357,2023,PIB,347835
2918407,2021,PIB,5182686
2918407,2023,PIB,6159604
2918456,2021,PIB,127605
2918456,2023,PIB,152424
2918506,2021,PIB,113552
2918506,2023,PIB,151838
2918555,2021,PIB,71426
2918555,2023,PIB,90404
2918605,2021,PIB,68637
2918605,2023,PIB,87228
2918704,2021,PIB,55228
2918704,2023,PIB,70953
2918753,2021,PIB,119480
2918753,2023,PIB,147332
2918803,2021,PIB,292274
2918803,2023,PIB,344541
2918902,2021,PIB,112925
2918902,2023,PIB,132126
2919009,2021,PIB,60929
2919009,2023,PIB,66280
2919058,2021,PIB,78267
2919058,2023,PIB,102350
2919108,2021,PIB,64992
2919108,2023,PIB,83252
2919157,2021,PIB,302184
2919157,2023,PIB,381812
2919207,2021,PIB,7322788
2919207,2023,PIB,8918480
2919306,2021,PIB,170248
2919306,2023,PIB,210370
2919405,2021,PIB,157145
2919405,2023,PIB,165212
2919504,2021,PIB,574693
2919504,2023,PIB,705491
2919553,2021,PIB,8833179
2919553,2023,PIB,11559024
2919603,2021,PIB,90666
2919603,2023,PIB,108592
2919702,2021,PIB,226872
2919702,2023,PIB,269681
2919801,2021,PIB,430548
2919801,2023,PIB,549586
2919900,2021,PIB,67455
2919900,2023,PIB,80972
2919926,2021,PIB,515753
2919926,2023,PIB,710438
2919959,2021,PIB,50031
2919959,2023,PIB,81860
2920007,2021,PIB,204964
2920007,2023,PIB,210896
2920106,2021,PIB,158649
2920106,2023,PIB,211982
2920205,2021,PIB,187955
2920205,2023,PIB,238293
2920304,2021,PIB,80501
2920304,2023,PIB,111365
2920403,2021,PIB,139733
2920403,2023,PIB,165432
2920452,2021,PIB,93635
2920452,2023,PIB,117787
2920502,2021,PIB,655865
2920502,2023,PIB,692349
2920601,2021,PIB,402216
2920601,2023,PIB,479212
2920700,2021,PIB,343435
2920700,2023,PIB,434712
2920809,2021,PIB,94273
2920809,2023,PIB,119538
2920908,2021,PIB,161322
2920908,2023,PIB,193317
2921005,2021,PIB,1307567
2921005,2023,PIB,1734857
2921054,2021,PIB,91646
2921054,2023,PIB,123261
2921104,2021,PIB,514264
2921104,2023,PIB,505592
2921203,2021,PIB,272751
2921203,2023,PIB,340200
2921302,2021,PIB,144021
2921302,2023,PIB,181064
2921401,2021,PIB,141314
2921401,2023,PIB,167191
2921450,2021,PIB,78529
2921450,2023,PIB,102822
2921500,2021,PIB,459587
2921500,2023,PIB,590805
2921609,2021,PIB,78576
2921609,2023,PIB,102667
2921708,2021,PIB,626444
2921708,2023,PIB,1565321
2921807,2021,PIB,106587
2921807,2023,PIB,132840
2921906,2021,PIB,774984
2921906,2023,PIB,599591
2922003,2021,PIB,2213929
2922003,2023,PIB,3127407
2922052,2021,PIB,212754
2922052,2023,PIB,283456
2922102,2021,PIB,198985
2922102,2023,PIB,219477
2922201,2021,PIB,66760
2922201,2023,PIB,86329
2922250,2021,PIB,210272
2922250,2023,PIB,266937
2922300,2021,PIB,276522
2922300,2023,PIB,375977
2922409,2021,PIB,470758
2922409,2023,PIB,511682
2922508,2021,PIB,330399
2922508,2023,PIB,463721
2922607,2021,PIB,185842
2922607,2023,PIB,201028
2922656,2021,PIB,160704
2922656,2023,PIB,184562
2922706,2021,PIB,174011
2922706,2023,PIB,227966
2922730,2021,PIB,95116
2922730,2023,PIB,121799
2922755,2021,PIB,101835
2922755,2023,PIB,127888
2922805,2021,PIB,73231
2922805,2023,PIB,89840
2922854,2021,PIB,75482
2922854,2023,PIB,93115
2922904,2021,PIB,271385
2922904,2023,PIB,341842
2923001,2021,PIB,575879
2923001,2023,PIB,699744
2923035,2021,PIB,105117
2923035,2023,PIB,137372
2923050,2021,PIB,103840
2923050,2023,PIB,130774
2923100,2021,PIB,241905
2923100,2023,PIB,296049
2923209,2021,PIB,291778
2923209,2023,PIB,420124
2923308,2021,PIB,80572
2923308,2023,PIB,110003
2923357,2021,PIB,279796
2923357,2023,PIB,318032
2923407,2021,PIB,237973
2923407,2023,PIB,291639
2923506,2021,PIB,107772
2923506,2023,PIB,153919
2923605,2021,PIB,270522
2923605,2023,PIB,310453
2923704,2021,PIB,260302
2923704,2023,PIB,327813
2923803,2021,PIB,454229
2923803,2023,PIB,559999
2923902,2021,PIB,105694
2923902,2023,PIB,135359
2924009,2021,PIB,3964729
2924009,2023,PIB,4258891
2924058,2021,PIB,131268
2924058,2023,PIB,166031
2924108,2021,PIB,52230
2924108,2023,PIB,68924
2924207,2021,PIB,119243
2924207,2023,PIB,178830
2924306,2021,PIB,242589
2924306,2023,PIB,220692
2924405,2021,PIB,291131
2924405,2023,PIB,367179
2924504,2021,PIB,296449
2924504,2023,PIB,285213
2924603,2021,PIB,156836
2924603,2023,PIB,215103
2924652,2021,PIB,109216
2924652,2023,PIB,132345
2924678,2021,PIB,116891
2924678,2023,PIB,157001
2924702,2021,PIB,79283
2924702,2023,PIB,92317
2924801,2021,PIB,187717
2924801,2023,PIB,218911
2924900,2021,PIB,79136
2924900,2023,PIB,88316
2925006,2021,PIB,309692
2925006,2023,PIB,324874
2925105,2021,PIB,572944
2925105,2023,PIB,681871
2925204,2021,PIB,1843255
2925204,2023,PIB,3036559
2925253,2021,PIB,142450
2925253,2023,PIB,246410
2925303,2021,PIB,3775003
2925303,2023,PIB,5009894
2925402,2021,PIB,114890
2925402,2023,PIB,151243
2925501,2021,PIB,625403
2925501,2023,PIB,776982
2925600,2021,PIB,132058
2925600,2023,PIB,167733
2925709,2021,PIB,100235
2925709,2023,PIB,122014
2925758,2021,PIB,337994
2925758,2023,PIB,417933
2925808,2021,PIB,257595
2925808,2023,PIB,321603
2925907,2021,PIB,227708
2925907,2023,PIB,277904
2925931,2021,PIB,76980
2925931,2023,PIB,117642
2925956,2021,PIB,396593
2925956,2023,PIB,422266
2926004,2021,PIB,486107
2926004,2023,PIB,573383
2926103,2021,PIB,149704
2926103,2023,PIB,175548
2926202,2021,PIB,1539859
2926202,2023,PIB,1896806
2926301,2021,PIB,409527
2926301,2023,PIB,565913
2926400,2021,PIB,317645
2926400,2023,PIB,406700
2926509,2021,PIB,192311
2926509,2023,PIB,199747
2926608,2021,PIB,715512
2926608,2023,PIB,918880
2926657,2021,PIB,110954
2926657,2023,PIB,134074
2926707,2021,PIB,155831
2926707,2023,PIB,198436
2926806,2021,PIB,115515
2926806,2023,PIB,143762
2926905,2021,PIB,100333
2926905,2023,PIB,119203
2927002,2021,PIB,1030915
2927002,2023,PIB,1275892
2927101,2021,PIB,143383
2927101,2023,PIB,162518
2927200,2021,PIB,392238
2927200,2023,PIB,537946
2927309,2021,PIB,201345
2927309,2023,PIB,250081
2927408,2021,PIB,62981326
2927408,2023,PIB,76698777
2927507,2021,PIB,180434
2927507,2023,PIB,229692
2927606,2021,PIB,119246
2927606,2023,PIB,161580
2927705,2021,PIB,549713
2927705,2023,PIB,649502
2927804,2021,PIB,71169
2927804,2023,PIB,77737
2927903,2021,PIB,76085
2927903,2023,PIB,113748
2928000,2021,PIB,521838
2928000,2023,PIB,678133
2928059,2021,PIB,124187
2928059,2023,PIB,165145
2928109,2021,PIB,600085
2928109,2023,PIB,696761
2928208,2021,PIB,343471
2928208,2023,PIB,426643
2928307,2021,PIB,68800
2928307,2023,PIB,84482
2928406,2021,PIB,285736
2928406,2023,PIB,389400
2928505,2021,PIB,101309
2928505,2023,PIB,165369
2928604,2021,PIB,1137499
2928604,2023,PIB,1375771
2928703,2021,PIB,2449482
2928703,2023,PIB,3028414
2928802,2021,PIB,913473
2928802,2023,PIB,1295366
2928901,2021,PIB,5846224
2928901,2023,PIB,8525862
2928950,2021,PIB,88333
2928950,2023,PIB,109020
2929008,2021,PIB,172669
2929008,2023,PIB,198066
2929057,2021,PIB,238009
2929057,2023,PIB,276484
2929107,2021,PIB,211989
2929107,2023,PIB,282891
2929206,2021,PIB,13095067
2929206,2023,PIB,26505737
2929255,2021,PIB,152707
2929255,2023,PIB,193553
2929305,2021,PIB,1156472
2929305,2023,PIB,1673386
2929354,2021,PIB,67107
2929354,2023,PIB,71407
2929370,2021,PIB,126577
2929370,2023,PIB,154211
2929404,2021,PIB,176578
2929404,2023,PIB,207568
2929503,2021,PIB,849766
2929503,2023,PIB,957089
2929602,2021,PIB,213065
2929602,2023,PIB,343805
2929701,2021,PIB,257706
2929701,2023,PIB,352993
2929750,2021,PIB,146219
2929750,2023,PIB,179572
2929800,2021,PIB,102999
2929800,2023,PIB,120918
2929909,2021,PIB,625080
2929909,2023,PIB,861825
2930006,2021,PIB,107168
2930006,2023,PIB,123933
2930105,2021,PIB,997788
2930105,2023,PIB,1260522
2930154,2021,PIB,411279
2930154,2023,PIB,521086
2930204,2021,PIB,1714711
2930204,2023,PIB,1566194
2930303,2021,PIB,199802
2930303,2023,PIB,261412
2930402,2021,PIB,138171
2930402,2023,PIB,175258
2930501,2021,PIB,1085465
2930501,2023,PIB,1420689
2930600,2021,PIB,118127
2930600,2023,PIB,153750
2930709,2021,PIB,6340237
2930709,2023,PIB,8508321
2930758,2021,PIB,119916
2930758,2023,PIB,154008
2930766,2021,PIB,103227
2930766,2023,PIB,168209
2930774,2021,PIB,842992
2930774,2023,PIB,908544
2930808,2021,PIB,135851
2930808,2023,PIB,177203
2930907,2021,PIB,268071
2930907,2023,PIB,341963
2931004,2021,PIB,252999
2931004,2023,PIB,315577
2931053,2021,PIB,182572
2931053,2023,PIB,297435
2931103,2021,PIB,66752
2931103,2023,PIB,83841
2931202,2021,PIB,221530
2931202,2023,PIB,254682
2931301,2021,PIB,148710
2931301,2023,PIB,174265
2931350,2021,PIB,2875560
2931350,2023,PIB,3670771
2931400,2021,PIB,177343
2931400,2023,PIB,123381
2931509,2021,PIB,191244
2931509,2023,PIB,238098
2931608,2021,PIB,216597
2931608,2023,PIB,279612
2931707,2021,PIB,170369
2931707,2023,PIB,164871
2931806,2021,PIB,133571
2931806,2023,PIB,172959
2931905,2021,PIB,544589
2931905,2023,PIB,823511
2932002,2021,PIB,234752
2932002,2023,PIB,318312
2932101,2021,PIB,228976
2932101,2023,PIB,305087
2932200,2021,PIB,244475
2932200,2023,PIB,316059
2932309,2021,PIB,223669
2932309,2023,PIB,264213
2932408,2021,PIB,175916
2932408,2023,PIB,177265
2932457,2021,PIB,263228
2932457,2023,PIB,238955
2932507,2021,PIB,333870
2932507,2023,PIB,453711
2932606,2021,PIB,199656
2932606,2023,PIB,232370
2932705,2021,PIB,296011
2932705,2023,PIB,384146
2932804,2021,PIB,185676
2932804,2023,PIB,297919
2932903,2021,PIB,1740629
2932903,2023,PIB,2194454
2933000,2021,PIB,268418
2933000,2023,PIB,350571
2933059,2021,PIB,111965
2933059,2023,PIB,152110
2933109,2021,PIB,116185
2933109,2023,PIB,154661
2933158,2021,PIB,231719
2933158,2023,PIB,573060
2933174,2021,PIB,135059
2933174,2023,PIB,172935
2933208,2021,PIB,601816
2933208,2023,PIB,709330
2933257,2021,PIB,92690
2933257,2023,PIB,116334
2933307,2021,PIB,8218063
2933307,2023,PIB,12666571
2933406,2021,PIB,89462
2933406,2023,PIB,115311
2933455,2021,PIB,167534
2933455,2023,PIB,230492
2933505,2021,PIB,331451
2933505,2023,PIB,424520
2933604,2021,PIB,460817
2933604,2023,PIB,780080
