code_amc,solo_dominante,pct_dominante,area_mapeada_km2,pct_solo_agua_dunas,pct_solo_argissolos,pct_solo_gleissolos,pct_solo_latossolos,pct_solo_luvissolos,pct_solo_neossolos,pct_solo_plintossolos,pct_solo_nitossolos,pct_solo_vertissolos,pct_solo_dunas,pct_solo_chernossolos,pct_solo_planossolos,pct_solo_cambissolos,pct_solo_espodossolos
3052,ARGISSOLOS,67.18726757531705,446.11281661770545,0,67.18726757531705,0,0,0,0,32.81273242468295,0,0,0,0,0,0,0
3053,PLINTOSSOLOS,89.72525691926221,1243.1693054715897,0,10.2747430807378,0,0,0,0,89.72525691926221,0,0,0,0,0,0,0
3054,LATOSSOLOS,56.57529902175355,1524.3693316981944,0,1.7893712343140784,0,56.57529902175355,0,0,41.63532974393237,0,0,0,0,0,0,0
3055,PLINTOSSOLOS,88.46584441932195,272.21905062111233,0,11.534155580678043,0,0,0,0,88.46584441932195,0,0,0,0,0,0,0
3056,LATOSSOLOS,58.149787112394975,500.6835466183056,0,0,41.85021288760502,58.149787112394975,0,0,0,0,0,0,0,0,0,0
3057,NEOSSOLOS,72.08990127281564,1604.7638717209854,0,0,27.870487892361584,0.03961083482277357,0,72.08990127281564,0,0,0,0,0,0,0,0
3058,NEOSSOLOS,59.6421852285256,904.3999549114784,0,0,40.3578147714744,0,0,59.6421852285256,0,0,0,0,0,0,0,0
3059,PLINTOSSOLOS,100,1813.6579360701235,0,0,0,0,0,0,100,0,0,0,0,0,0,0
3060,ARGISSOLOS,99.99999999999999,681.9983952998381,0,99.99999999999999,0,0,0,0,0,0,0,0,0,0,0,0
3061,ARGISSOLOS,100,308.9954402227142,0,100,0,0,0,0,0,0,0,0,0,0,0,0
3062,LATOSSOLOS,64.34633326344235,6486.848784853221,0,0,0,64.34633326344235,0,8.8935472506448,26.760119485912853,0,0,0,0,0,0,0
3063,LATOSSOLOS,64.07029594210228,3286.8854503495063,1.784825984210232,4.319291791656304,0,64.07029594210228,0,17.550333847380003,0,12.27525243465118,0,0,0,0,0,0
3064,NEOSSOLOS,42.25255642616682,3598.0806430474054,0,0,0,41.92154360635356,15.825899967479634,42.25255642616682,0,0,0,0,0,0,0,0
3065,NEOSSOLOS,83.11016281171713,433.03676765445243,0,0,0,0,0,83.11016281171713,16.88983718828287,0,0,0,0,0,0,0
3066,LATOSSOLOS,60.117870000558085,548.4454020245239,0,0,0,60.117870000558085,0,0,39.88212999944191,0,0,0,0,0,0,0
3067,GLEISSOLOS,50.59123199292508,2694.1374133589215,5.896868021033158,0,50.59123199292508,0,0,0.24894843249660478,43.26295155354516,0,0,0,0,0,0,0
3068,LATOSSOLOS,73.36131986631128,1978.5522918391432,0,0,0,73.36131986631128,0,0.24324143815300467,26.395438695535724,0,0,0,0,0,0,0
3069,LATOSSOLOS,48.596767152656184,8450.992011291477,0,0,0,48.596767152656184,0,47.74053065016549,3.6627021971783345,0,0,0,0,0,0,0
3070,PLINTOSSOLOS,97.96825510632353,571.83385278388,0,0,0,2.031744893676479,0,0,97.96825510632353,0,0,0,0,0,0,0
3071,NEOSSOLOS,41.78019022967637,977.0211733972167,31.003099560944516,0,0,0,0,41.78019022967637,27.216710209379112,0,0,0,0,0,0,0
3072,ARGISSOLOS,66.65839688054,2987.8035833292047,0,66.65839688054,2.656929742773451,0,9.80609642312431,14.621075480354303,6.257501473207946,0,0,0,0,0,0,0
3073,LATOSSOLOS,100,180.6899959499073,0,0,0,100,0,0,0,0,0,0,0,0,0,0
3074,PLINTOSSOLOS,68.75377024978701,527.1357136963202,0,0,31.246229750212983,0,0,0,68.75377024978701,0,0,0,0,0,0,0
3075,LATOSSOLOS,68.25364257938911,530.2223695326653,0,0,0,68.25364257938911,0,31.746357420610906,0,0,0,0,0,0,0,0
3076,ARGISSOLOS,59.352437490633264,511.1672270719519,0,59.352437490633264,0,0,0,0,40.647562509366736,0,0,0,0,0,0,0
3077,PLINTOSSOLOS,84.04189285979437,3988.493451229381,0,0,14.717068444466022,1.2410386957396082,0,0,84.04189285979437,0,0,0,0,0,0,0
3078,GLEISSOLOS,50.29559654480232,739.0427440025423,8.206742743858856,0,50.29559654480232,0,0,0,41.497660711338824,0,0,0,0,0,0,0
3079,PLINTOSSOLOS,55.926897446216486,404.38934022166796,0,0,44.0731025537835,0,0,0,55.926897446216486,0,0,0,0,0,0,0
3080,PLINTOSSOLOS,100,688.5068702871597,0,0,0,0,0,0,100,0,0,0,0,0,0,0
3081,ARGISSOLOS,83.41687515956606,1134.4059748838467,0,83.41687515956606,0,0,0,0,16.58312484043394,0,0,0,0,0,0,0
3082,PLINTOSSOLOS,100,354.71422663844265,0,0,0,0,0,0,100,0,0,0,0,0,0,0
3083,PLINTOSSOLOS,92.57227078383292,459.12608627832304,0,0,0,3.3953472264368934,0,4.032381989730191,92.57227078383292,0,0,0,0,0,0,0
3084,NEOSSOLOS,67.10409379858383,2814.859820458887,0,0,17.02822449836171,0.1698484807496963,0,67.10409379858383,0,0,0,15.69783322230476,0,0,0,0
3085,LATOSSOLOS,62.28703041406546,2479.4986271017374,0,0,0,62.28703041406546,0.057324800678323254,37.65564478525621,0,0,0,0,0,0,0,0
3086,LATOSSOLOS,55.42685903648422,3992.4079958735538,0,42.49341768139697,0,55.42685903648422,0,0,2.0797232821188074,0,0,0,0,0,0,0
3087,PLINTOSSOLOS,83.46193831146995,2308.601802865583,4.310635427313173,8.438928796918315,3.788497464298562,0,0,0,83.46193831146995,0,0,0,0,0,0,0
