serie,code_amc,ano,value
area_plantada_ha,3014,2001,26050
area_plantada_ha,3014,2002,23209
area_plantada_ha,3014,2003,23442
area_plantada_ha,3014,2004,27427
area_plantada_ha,3014,2005,32906
area_plantada_ha,3014,2006,34451
area_plantada_ha,3014,2007,35156
area_plantada_ha,3014,2008,29989
area_plantada_ha,3014,2009,30876
area_plantada_ha,3014,2010,34059
area_plantada_ha,3014,2011,30403
area_plantada_ha,3014,2012,29220
area_plantada_ha,3014,2013,28663
area_plantada_ha,3014,2014,20674
area_plantada_ha,3014,2015,15797
area_plantada_ha,3014,2016,13347
area_plantada_ha,3014,2017,11989
area_plantada_ha,3014,2018,10556
area_plantada_ha,3014,2019,4157
area_plantada_ha,3014,2020,3641
area_plantada_ha,3014,2021,3179
area_plantada_ha,3014,2022,3006
area_plantada_ha,3014,2023,2868
area_plantada_ha,3014,2024,2467
area_plantada_ha,3015,1988,202889
area_plantada_ha,3015,1989,185559
area_plantada_ha,3015,1990,157290
area_plantada_ha,3015,1991,167679
area_plantada_ha,3015,1992,204909
area_plantada_ha,3015,1993,188847
area_plantada_ha,3015,1994,209034
area_plantada_ha,3015,1995,194556
area_plantada_ha,3015,1996,74922
area_plantada_ha,3015,1997,72213
area_plantada_ha,3015,1998,80198
area_plantada_ha,3015,1999,80743
area_plantada_ha,3015,2000,90470
area_plantada_ha,3015,2001,92213
area_plantada_ha,3015,2002,100753
area_plantada_ha,3015,2003,103279
area_plantada_ha,3015,2004,108801
area_plantada_ha,3015,2005,110670
area_plantada_ha,3015,2006,103337
area_plantada_ha,3015,2007,105171
area_plantada_ha,3015,2008,103588
area_plantada_ha,3015,2009,104013
area_plantada_ha,3015,2010,103261
area_plantada_ha,3015,2011,118306
area_plantada_ha,3015,2012,113709
area_plantada_ha,3015,2013,109138
area_plantada_ha,3015,2014,110332
area_plantada_ha,3015,2015,79380
area_plantada_ha,3015,2016,64923
area_plantada_ha,3015,2017,69150
area_plantada_ha,3015,2018,73506
area_plantada_ha,3015,2019,57584
area_plantada_ha,3015,2020,59751
area_plantada_ha,3015,2021,61151
area_plantada_ha,3015,2022,73960
area_plantada_ha,3015,2023,96834
area_plantada_ha,3015,2024,104765
area_plantada_ha,3016,1988,14219
area_plantada_ha,3016,1989,11497
area_plantada_ha,3016,1990,11296
area_plantada_ha,3016,1991,13604
area_plantada_ha,3016,1992,11257
area_plantada_ha,3016,1993,12398
area_plantada_ha,3016,1994,12623
area_plantada_ha,3016,1995,12856
area_plantada_ha,3016,1996,2685
area_plantada_ha,3016,1997,2768
area_plantada_ha,3016,1998,2747
area_plantada_ha,3016,1999,3176
area_plantada_ha,3016,2000,3493
area_plantada_ha,3016,2001,3099
area_plantada_ha,3016,2002,2913
area_plantada_ha,3016,2003,2925
area_plantada_ha,3016,2004,3084
area_plantada_ha,3016,2005,3093
area_plantada_ha,3016,2006,3161
area_plantada_ha,3016,2007,3223
area_plantada_ha,3016,2008,4077
area_plantada_ha,3016,2009,3868
area_plantada_ha,3016,2010,4139
area_plantada_ha,3016,2011,4955
area_plantada_ha,3016,2012,5141
area_plantada_ha,3016,2013,4930
area_plantada_ha,3016,2014,4830
area_plantada_ha,3016,2015,4535
area_plantada_ha,3016,2016,3500
area_plantada_ha,3016,2017,3121
area_plantada_ha,3016,2018,3123
area_plantada_ha,3016,2019,3181
area_plantada_ha,3016,2020,3417
area_plantada_ha,3016,2021,3327
area_plantada_ha,3016,2022,4038
area_plantada_ha,3016,2023,4246
area_plantada_ha,3016,2024,6198
area_plantada_ha,3017,1988,2116
area_plantada_ha,3017,1989,2144
area_plantada_ha,3017,1990,2284
area_plantada_ha,3017,1991,2104
area_plantada_ha,3017,1992,2097
area_plantada_ha,3017,1993,2106
area_plantada_ha,3017,1994,2168
area_plantada_ha,3017,1995,2211
area_plantada_ha,3017,1996,765
area_plantada_ha,3017,1997,778
area_plantada_ha,3017,1998,647
area_plantada_ha,3017,1999,917
area_plantada_ha,3017,2000,564
area_plantada_ha,3017,2001,888
area_plantada_ha,3017,2002,658
area_plantada_ha,3017,2003,755
area_plantada_ha,3017,2004,814
area_plantada_ha,3017,2005,795
area_plantada_ha,3017,2006,787
area_plantada_ha,3017,2007,814
area_plantada_ha,3017,2008,896
area_plantada_ha,3017,2009,886
area_plantada_ha,3017,2010,1004
area_plantada_ha,3017,2011,929
area_plantada_ha,3017,2012,983
area_plantada_ha,3017,2013,1067
area_plantada_ha,3017,2014,1221
area_plantada_ha,3017,2015,786
area_plantada_ha,3017,2016,778
area_plantada_ha,3017,2017,705
area_plantada_ha,3017,2018,575
area_plantada_ha,3017,2019,486
area_plantada_ha,3017,2020,441
area_plantada_ha,3017,2021,420
area_plantada_ha,3017,2022,394
area_plantada_ha,3017,2023,369
area_plantada_ha,3017,2024,363
area_plantada_ha,3018,1988,10908
area_plantada_ha,3018,1989,9828
area_plantada_ha,3018,1990,8871
area_plantada_ha,3018,1991,6566
area_plantada_ha,3018,1992,6319
area_plantada_ha,3018,1993,6402
area_plantada_ha,3018,1994,7046
area_plantada_ha,3018,1995,8065
area_plantada_ha,3018,1996,4623
area_plantada_ha,3018,1997,4746
area_plantada_ha,3018,1998,4844
area_plantada_ha,3018,1999,5952
area_plantada_ha,3018,2000,4400
area_plantada_ha,3018,2001,6416
area_plantada_ha,3018,2002,4663
area_plantada_ha,3018,2003,5223
area_plantada_ha,3018,2004,5411
area_plantada_ha,3018,2005,5251
area_plantada_ha,3018,2006,5150
area_plantada_ha,3018,2007,5524
area_plantada_ha,3018,2008,5800
area_plantada_ha,3018,2009,5791
area_plantada_ha,3018,2010,5454
area_plantada_ha,3018,2011,5249
area_plantada_ha,3018,2012,5398
area_plantada_ha,3018,2013,6499
area_plantada_ha,3018,2014,6622
area_plantada_ha,3018,2015,2314
area_plantada_ha,3018,2016,2026
area_plantada_ha,3018,2017,1695
area_plantada_ha,3018,2018,1253
area_plantada_ha,3018,2019,434
area_plantada_ha,3018,2020,414
area_plantada_ha,3018,2021,388
area_plantada_ha,3018,2022,417
area_plantada_ha,3018,2023,397
area_plantada_ha,3018,2024,385
area_plantada_ha,3019,1988,1300
area_plantada_ha,3019,1989,1214
area_plantada_ha,3019,1990,1882
area_plantada_ha,3019,1991,2195
area_plantada_ha,3019,1992,2058
area_plantada_ha,3019,1993,2463
area_plantada_ha,3019,1994,2233
area_plantada_ha,3019,1995,2823
area_plantada_ha,3019,1996,1203
area_plantada_ha,3019,1997,1266
area_plantada_ha,3019,1998,1210
area_plantada_ha,3019,1999,1185
area_plantada_ha,3019,2000,1213
area_plantada_ha,3019,2001,1209
area_plantada_ha,3019,2002,1289
area_plantada_ha,3019,2003,1158
area_plantada_ha,3019,2004,1330
area_plantada_ha,3019,2005,1368
area_plantada_ha,3019,2006,1404
area_plantada_ha,3019,2007,1413
area_plantada_ha,3019,2008,1473
area_plantada_ha,3019,2009,1445
area_plantada_ha,3019,2010,2299
area_plantada_ha,3019,2011,1537
