code_amc,ano,pop_rural,pop_urbana,pop_total,tx_urbanizacao
3058,2010,17329,7816,25145,0.31083714456154304
3058,2022,15205,9589,24794,0.3867467935790917
3059,1940,25650,1825,27475,0.06642402183803457
3059,1950,28330,3049,31379,0.09716689505720386
3059,1960,29330,3279,32609,0.10055506148609279
3059,1970,25246,6343,31589,0.20079774605084047
3059,1980,31883,12237,44120,0.27735720761559385
3059,1991,25621,31509,57130,0.551531594608787
3059,1996,28443,34429,62872,0.5476046570810535
3059,2000,17623,41272,58895,0.7007725613379744
3059,2007,27939,44376,72315,0.613648620618129
3059,2010,32350,54187,86537,0.6261714642291737
3059,2022,27734,56570,84304,0.6710239134560637
3060,1970,13309,2232,15541,0.14362010166655942
3060,1980,13214,3276,16490,0.19866585809581563
3060,1991,10934,4333,15267,0.2838147638697845
3060,1996,10192,4549,14741,0.30859507496099314
3060,2000,10192,4417,14609,0.30234786775275513
3060,2007,10676,4907,15583,0.31489443624462554
3060,2010,9473,5960,15433,0.3861854467699086
3060,2022,7721,7203,14924,0.4826454033771107
3061,1970,16342,1424,17766,0.08015310142969717
3061,1980,15664,2924,18588,0.1573057886808694
3061,1991,16435,2841,19276,0.1473853496576053
3061,1996,14658,2866,17524,0.16354713535722437
3061,2000,6993,2840,9833,0.2888233499440659
3061,2007,6399,3217,9616,0.3345465890183028
3061,2010,6816,3913,10729,0.3647124615528008
3061,2022,5305,4201,9506,0.4419314117399537
3062,1940,40128,2226,42354,0.052557019407848134
3062,1950,48786,1901,50687,0.03750468561958688
3062,1960,35069,3592,38661,0.09291016786942914
3062,1970,39514,4014,43528,0.09221650431905899
3062,1980,49949,6937,56886,0.12194564567731955
3062,1991,41817,12164,53981,0.22533854504362646
3062,1996,38419,16115,54534,0.2955037224483808
3062,2000,36018,20714,56732,0.3651202143411126
3062,2007,36252,25970,62222,0.41737649063032367
3062,2010,34635,28447,63082,0.4509527281950477
3062,2022,29391,29651,59042,0.5022018224314895
3063,1960,8146,671,8817,0.07610298287399342
3063,1970,10515,1309,11824,0.11070703653585927
3063,1980,13732,2021,15753,0.12829302355106964
3063,1991,16540,2981,19521,0.15270734081245838
3063,1996,16921,3044,19965,0.15246681692962685
3063,2000,13005,9547,22552,0.4233327421071302
3063,2007,11496,11122,22618,0.4917322486515165
3063,2010,11657,11997,23654,0.5071869451255602
3063,2022,11323,12260,23583,0.519866005173218
3064,1940,18214,2263,20477,0.11051423548371343
3064,1950,11189,873,12062,0.07237605703863373
3064,1960,11182,958,12140,0.07891268533772652
3064,1970,6744,899,7643,0.11762396964542719
3064,1980,6016,2052,8068,0.2543381259295984
3064,1991,6007,3458,9465,0.3653460116217644
3064,1996,5129,4458,9587,0.4650046938562637
3064,2000,5205,4819,10024,0.4807462090981644
3064,2007,5040,5300,10340,0.5125725338491296
3064,2010,5030,6360,11390,0.5583845478489904
3064,2022,4654,6943,11597,0.5986893162024661
3065,1960,5939,2484,8423,0.29490680280185205
3065,1970,7239,2993,10232,0.2925136825645035
3065,1980,6934,4306,11240,0.38309608540925266
3065,1991,6428,5067,11495,0.4408003479773815
3065,1996,6695,5826,12521,0.4652982988579187
3065,2000,6742,6279,13021,0.4822210275708471
3065,2007,6925,7292,14217,0.5129070830695646
3065,2010,8624,8963,17587,0.5096378006482061
3065,2022,6199,7608,13807,0.5510248424712103
3066,1970,7335,733,8068,0.09085275161130392
3066,1980,8017,1886,9903,0.1904473391901444
3066,1991,6823,3784,10607,0.3567455453945508
3066,1996,6585,4071,10656,0.3820382882882883
3066,2000,6564,5235,11799,0.4436816679379608
3066,2007,7506,6306,13812,0.4565595134665508
3066,2010,8018,7132,15150,0.47075907590759075
3066,2022,8281,8809,17090,0.5154476301930954
3067,1940,46380,6290,52670,0.1194228213404215
3067,1950,52831,9246,62077,0.14894405335309374
3067,1960,67840,10344,78184,0.13230328455950066
3067,1970,81309,11033,92342,0.11947976002252496
3067,1980,85047,15673,100720,0.155609610802224
3067,1991,72597,26804,99401,0.26965523485679216
3067,1996,76748,31079,107827,0.28823022063119624
3067,2000,71221,41046,112267,0.36561055341284615
3067,2007,69805,47951,117756,0.4072064268487381
3067,2010,72791,52554,125345,0.4192748015477283
3067,2022,69049,56046,125095,0.44802749910068346
3068,1960,15586,902,16488,0.0547064531780689
3068,1970,18161,1039,19200,0.054114583333333334
3068,1980,21693,2080,23773,0.08749421612753965
3068,1991,20072,5246,25318,0.20720436053400743
3068,1996,17066,7792,24858,0.31346045538659584
3068,2000,16954,9479,26433,0.3586047743351114
3068,2007,16514,11764,28278,0.4160124478393097
3068,2010,17380,13635,31015,0.4396259874254393
3068,2022,15923,16251,32174,0.5050972835208554
3069,1940,17763,816,18579,0.04392055546584854
3069,1950,20464,1059,21523,0.04920317799563258
3069,1960,20195,1305,21500,0.06069767441860465
3069,1970,11993,1385,13378,0.10352818059500672
3069,1980,12849,2644,15493,0.17065771638804622
3069,1991,12775,4361,17136,0.25449346405228757
3069,1996,12298,6018,18316,0.32856518890587466
3069,2000,12914,6992,19906,0.35125087913192005
3069,2007,11492,7953,19445,0.4089997428644896
3069,2010,11079,9373,20452,0.45829258752200275
3069,2022,10087,10943,21030,0.5203518782691393
3070,1970,5468,868,6336,0.1369949494949495
3070,1980,7186,851,8037,0.10588528057732985
3070,1991,5549,1949,7498,0.259935982928781
3070,1996,4947,2648,7595,0.34865042791310075
3070,2000,4926,3363,8289,0.40571842200506697
3070,2007,6260,3743,10003,0.37418774367689694
3070,2010,8025,4439,12464,0.3561456996148909
3070,2022,8453,5723,14176,0.4037104966139955
3071,1940,4441,1103,5544,0.19895382395382397
3071,1950,4543,1109,5652,0.1962137296532201
3071,1960,3468,769,4237,0.18149634175123908
3071,1970,3299,1339,4638,0.2887020267356619
3071,1980,3149,1615,4764,0.33900083963056254
3071,1991,2619,2315,4934,0.469193352249696
3071,1996,2334,2379,4713,0.5047740292807129
3071,2000,1946,2597,4543,0.5716486902927581
3071,2007,1979,2913,4892,0.5954619787408013
3071,2010,1714,2876,4590,0.6265795206971677
3071,2022,1412,2908,4320,0.6731481481481482
3072,1960,109661,6827,116488,0.05860689513082892
3072,1970,72673,12758,85431,0.14933689176060214
3072,1980,47975,19691,67666,0.2910028670233204
3072,1991,45876,28558,74434,0.38366875352661417
3072,1996,44287,33523,77810,0.43083151265904124
3072,2000,43998,37249,81247,0.4584661587504769
3072,2007,39015,38801,77816,0.4986249614475172
3072,2010,42404,41861,84265,0.4967780217172017
3072,2022,35511,43923,79434,0.5529496185512501
3073,1970,12966,521,13487,0.03862979165121969
3073,1980,16636,580,17216,0.03368959107806691
3073,1991,52048,1147,53195,0.021562176896324843
3073,1996,69709,1095,70804,0.015465227953222981
3073,2000,80718,12558,93276,0.13463270294609544
3073,2007,104623,17753,122376,0.14506929463293455
3073,2010,35962,95486,131448,0.7264165297303877
3073,2022,1045,175437,176482,0.9940787162430162
3074,1970,9868,752,10620,0.070809792843691155
3074,1980,12833,1305,14138,0.0923044277832791
3074,1991,13228,2337,15565,0.15014455509155156
3074,1996,12751,2986,15737,0.18974391561288684
3074,2000,14056,3208,17264,0.18582020389249304
3074,2007,14673,3432,18105,0.18956089478044738
3074,2010,15305,3459,18764,0.184342357706246
3074,2022,16995,4064,21059,0.19298162305902464
3075,1960,6615,1760,8375,0.21014925373134327
3075,1970,7053,3026,10079,0.30022819724178984
3075,1980,6801,6749,13550,0.49808118081180813
3075,1991,5558,10218,15776,0.6476926977687627
3075,1996,5597,12924,18521,0.6978024944657416
3075,2000,5027,12827,17854,0.7184384451663492
3075,2007,4480,14973,19453,0.7697013314141777
3075,2010,4357,15746,20103,0.7832661791772372
3075,2022,3980,14294,18274,0.7822042245813724
3076,1940,38369,4760,43129,0.11036657469452109
3076,1950,49018,10457,59475,0.17582177385456074
3076,1960,83251,14536,97787,0.14864961600212706
3076,1970,13459,19595,33054,0.5928178132752465
3076,1980,17105,31436,48541,0.6476174780082816
3076,1991,10909,39694,50603,0.7844198960535936
3076,1996,11068,44112,55180,0.7994200797390358
3076,2000,10169,46061,56230,0.8191534767917482
3076,2007,8752,47532,56284,0.8445028782602516
3076,2010,9294,49107,58401,0.8408588894025787
3076,2022,9649,49885,59534,0.8379245473174992
3077,1940,25882,3756,29638,0.12672919900128213
3077,1950,34625,4631,39256,0.11796922763399226
3077,1960,42170,6543,48713,0.13431732802332028
3077,1970,41890,11941,53831,0.2218238561423715
3077,1980,49164,19473,68637,0.2837099523580576
3077,1991,49805,32627,82432,0.395805027173913
3077,1996,50445,37004,87449,0.42314949284725956
3077,2000,55337,44365,99702,0.4449760285651241
3077,2007,61249,50194,111443,0.450400653248746
3077,2010,61372,56687,118059,0.4801582259717599
3077,2022,52961,73491,126452,0.5811770474172018
3078,1940,10393,2228,12621,0.17653117819507172
3078,1950,9733,3145,12878,0.24421494020810686
3078,1960,13387,5331,18718,0.2848060690244684
3078,1970,18490,4154,22644,0.18344815403638934
3078,1980,20059,6035,26094,0.2312792212769219
3078,1991,20407,8880,29287,0.3032062007033838
3078,1996,22130,9322,31452,0.29638814701767774
3078,2000,17675,12624,30299,0.4166474141060761
3078,2007,19476,13997,33473,0.41815791832222987
3078,2010,17674,16593,34267,0.4842268071322263
3078,2022,17263,15248,32511,0.4690104887576513
3079,1940,7588,1590,9178,0.17324035737633472
3079,1950,9308,1488,10796,0.13782882549092257
3079,1960,10735,1858,12593,0.14754228539664893
3079,1970,9060,1761,10821,0.16273911838092597
3079,1980,9281,2114,11395,0.1855199648968846
3079,1991,10696,2679,13375,0.20029906542056075
3079,1996,13091,2904,15995,0.18155673648015005
3079,2000,9918,3153,13071,0.24122102364011935
3079,2007,8873,3346,12219,0.27383582944594487
3079,2010,10135,3668,13803,0.265739332029269
3079,2022,7841,3267,11108,0.29411235145840836
3080,1960,8410,2642,11052,0.23905175533840028
3080,1970,9899,2460,12359,0.19904523019661785
3080,1980,10170,4605,14775,0.3116751269035533
3080,1991,10344,6099,16443,0.37091771574530197
3080,1996,9635,13861,23496,0.589930200885257
3080,2000,5929,9195,15124,0.6079740809309706
3080,2007,5915,9128,15043,0.6067938576081898
3080,2010,6342,11039,17381,0.635118807893677
3080,2022,5771,11943,17714,0.6742124872981823
3081,1950,34283,1987,36270,0.054783567686793495
3081,1960,26362,3312,29674,0.11161285974253556
3081,1970,25787,4969,30756,0.16156197164780856
3081,1980,25278,14491,39769,0.36437929040207195
3081,1991,21074,21647,42721,0.506706303691393
3081,1996,19409,24709,44118,0.5600661861371776
3081,2000,16755,30218,46973,0.6433057288229408
3081,2007,15956,31330,47286,0.6625639724231274
3081,2010,17221,35006,52227,0.6702663373350949
3081,2022,16650,35462,52112,0.6804958550813632
3082,1970,5303,791,6094,0.12979980308500164
3082,1980,4741,1073,5814,0.1845545235638115
3082,1991,4546,1889,6435,0.29355089355089353
3082,1996,5188,2133,7321,0.29135364021308563
3082,2000,7978,2715,10693,0.25390442345459646
3082,2007,7638,4067,11705,0.34745835113199486
3082,2010,7421,4120,11541,0.35698812927822543
3082,2022,6933,4423,11356,0.3894857344135259
3083,1970,5577,687,6264,0.1096743295019157
3083,1980,6572,1351,7923,0.17051621860406413
3083,1991,4831,3024,7855,0.38497772119669
3083,1996,5456,3599,9055,0.3974599668691331
3083,2000,8140,3584,11724,0.305697714090754
3083,2007,5603,4195,9798,0.4281486017554603
3083,2010,6136,4581,10717,0.427451712232901
3083,2022,5701,4848,10549,0.45956962745283914
3084,1950,7437,2256,9693,0.23274528009904055
3084,1960,11055,3501,14556,0.24051937345424568
3084,1970,11158,4349,15507,0.280453988521313
3084,1980,12878,4690,17568,0.2669626593806922
3084,1991,13099,5320,18419,0.28883218415766326
3084,1996,12920,5706,18626,0.30634596800171804
3084,2000,13939,6692,20631,0.3243662449711599
3084,2007,15881,7273,23154,0.3141141919322795
3084,2010,19855,7919,27774,0.28512277669763086
3084,2022,18010,9553,27563,0.3465878170010521
3085,1960,4792,519,5311,0.0977217096591979
3085,1970,4450,660,5110,0.12915851272015655
3085,1980,4373,1133,5506,0.20577551761714494
3085,1991,4231,1512,5743,0.2632770329096291
3085,1996,4217,1848,6065,0.30469909315746085
3085,2000,2966,2295,5261,0.4362288538300703
3085,2007,2773,3019,5792,0.5212361878453039
3085,2010,2651,2836,5487,0.5168580280663386
3085,2022,2644,2924,5568,0.5251436781609196
3086,1960,22602,4011,26613,0.15071581557885244
3086,1970,24854,5415,30269,0.17889590009580758
3086,1980,25278,9421,34699,0.27150638346926426
3086,1991,22532,13474,36006,0.3742154085430206
3086,1996,20878,16245,37123,0.4375993319505428
3086,2000,22012,18066,40078,0.45077099655671443
3086,2007,23912,19508,43420,0.44928604329801936
3086,2010,26024,20220,46244,0.43724591298330595
3086,2022,23361,19587,42948,0.456063146130204
3087,1940,5944,191,6135,0.03113284433577832
3087,1950,6953,456,7409,0.061546767444999324
3087,1960,8875,1001,9876,0.10135682462535439
3087,1970,14188,2240,16428,0.1363525687850012
3087,1980,26298,6728,33026,0.20371828256525162
3087,1991,14343,12091,26434,0.45740334417795264
3087,1996,13345,13766,27111,0.5077643760835086
3087,2000,15755,15105,30860,0.48946856772521063
3087,2007,19123,14899,34022,0.43792252072188587
3087,2010,19532,19578,39110,0.5005880848887753
3087,2022,20637,20924,41561,0.5034527561896971
3088,1970,12708,14890,27598,0.5395318501340677
3088,1980,9319,40123,49442,0.8115165244124428
3088,1991,10678,54035,64713,0.8349945142397973
3088,1996,10707,58235,68942,0.8446955411795423
3088,2000,5291,63030,68321,0.9225567541458702
3088,2007,10746,71280,82026,0.8689927583936801
3088,2010,4085,73197,77282,0.9471416371211925
3088,2022,8869,76145,85014,0.8956760063048439
3089,1970,10531,1755,12286,0.14284551522057626
3089,1980,13558,3375,16933,0.19931494714462883
3089,1991,14315,6965,21280,0.32730263157894735
3089,1996,13926,7211,21137,0.3411553200548801
3089,2000,15256,9666,24922,0.3878500922879384
3089,2007,15639,15243,30882,0.49358849815426464
3089,2010,17451,14915,32366,0.4608230859543966
3089,2022,19509,17526,37035,0.4732280275415148
3090,1940,13977,1823,15800,0.11537974683544304
3090,1950,16602,2671,19273,0.1385876614953562
3090,1960,16262,1131,17393,0.06502615994940493
3090,1970,18453,1342,19795,0.06779489770143976
3090,1980,20422,2152,22574,0.09533091166829095
3090,1991,19718,4949,24667,0.2006324238861637
3090,1996,21577,6911,28488,0.24259337264813255
3090,2000,23560,10104,33664,0.3001425855513308
3090,2007,23092,12925,36017,0.35885831690590553
3090,2010,24495,13642,38137,0.35771036001783046
3090,2022,21825,15685,37510,0.41815515862436686
3091,1950,6089,1078,7167,0.15041160876238316
3091,1960,8451,1300,9751,0.1333196595221003
3091,1970,10135,2076,12211,0.17001064613872738
3091,1980,10087,3043,13130,0.23175932977913177
3091,1991,9110,5947,15057,0.3949657966394368
3091,1996,7276,6825,14101,0.4840082263669243
3091,2000,7074,9368,16442,0.5697603697846977
3091,2007,6791,10400,17191,0.6049677156651736
3091,2010,6750,11049,17799,0.6207652115287375
3091,2022,6380,11984,18364,0.652581137007188
3092,1940,17152,4654,21806,0.21342749701916905
3092,1950,22175,5191,27366,0.18968793393261713
3092,1960,28688,6920,35608,0.19433835093237475
3092,1970,11272,7471,18743,0.3986021448007256
3092,1980,13906,9609,23515,0.40863278758239424
3092,1991,13947,14089,28036,0.5025324582679412
3092,1996,13920,16114,30034,0.5365252713591263
3092,2000,15059,16760,31819,0.5267293126748169
3092,2007,15756,21693,37449,0.5792678042137307
3092,2010,17228,23508,40736,0.5770816967792616
3092,2022,18757,27638,46395,0.595710744692316
3093,1940,9486,569,10055,0.056588761810044755
3093,1950,10298,1274,11572,0.11009332872450743
3093,1960,10388,802,11190,0.07167113494191242
3093,1970,11097,1140,12237,0.09316008825692572
3093,1980,11844,1346,13190,0.1020470053070508
3093,1991,10834,2083,12917,0.16126035457149493
3093,1996,9966,2612,12578,0.20766417554460168
3093,2000,9649,3205,12854,0.24933872724443754
3093,2007,10468,3726,14194,0.26250528392278427
3093,2010,8042,4104,12146,0.33788901696031615
3093,2022,7726,4338,12064,0.35958222811671087
3094,1940,9771,1352,11123,0.12154994156252809
3094,1950,10644,1850,12494,0.14807107411557546
3094,1960,10369,2584,12953,0.19949046552922103
3094,1970,11205,6252,17457,0.3581371369651143
3094,1980,10046,12846,22892,0.5611567359776342
3094,1991,9425,16127,25552,0.6311443331246086
3094,1996,8712,17827,26539,0.671728399713629
3094,2000,6519,20950,27469,0.7626779278459355
3094,2007,6159,22092,28251,0.7819900180524583
3094,2010,6112,23429,29541,0.79310111370637415
3094,2022,5686,24319,30005,0.810498250291618
3095,1960,13450,7578,21028,0.3603766406695834
3095,1970,9565,14071,23636,0.595320697241496
3095,1980,13575,18734,32309,0.5798384351109598
3095,1991,44527,26044,70571,0.369046775587706
3095,1996,63069,26725,89794,0.29762567654854444
3095,2000,80139,27245,107384,0.2537156373388959
3095,2007,78680,52699,131379,0.40112194490748143
3095,2010,125336,37709,163045,0.23127970805605813
3095,2022,3739,240840,244579,0.984712505979663
3096,1940,24617,60966,85583,0.7123610997511188
3096,1950,26021,93764,119785,0.7827691280210377
3096,1960,20472,137820,158292,0.8706693958001668
3096,1970,59974,205512,265486,0.7740973158659967
3096,1980,202041,247392,449433,0.5504535715000901
3096,1991,450127,246244,696371,0.35361035999488777
3096,1996,18661,762172,780833,0.976101163757167
3096,2000,32444,837584,870028,0.9627092461392047
3096,2007,40360,917155,957515,0.9578492242941364
3096,2010,56292,958545,1014837,0.9445309936472557
3096,2022,7836,1029939,1037775,0.9924492303244923
3097,1950,9334,1160,10494,0.11053935582237469
3097,1960,9037,1720,10757,0.15989588175141767
3097,1970,7970,3366,11336,0.29693013408609736
3097,1980,7594,4724,12318,0.3835038155544731
3097,1991,6751,7396,14147,0.5227963525835866
3097,1996,5922,9106,15028,0.605935586904445
3097,2000,5150,9720,14870,0.6536650975117687
3097,2007,4563,11399,15962,0.7141335672221526
3097,2010,4941,12533,17474,0.7172370378848575
3097,2022,4905,13767,18672,0.7373071979434447
3098,1970,5477,1023,6500,0.15738461538461537
3098,1980,8005,1876,9881,0.1898593259791519
3098,1991,10244,3395,13639,0.2489185424151331
3098,1996,13173,4035,17208,0.2344839609483961
3098,2000,10865,4249,15114,0.28113007807330953
3098,2007,11194,4355,15549,0.28008232040645703
3098,2010,11863,5139,17002,0.30225855781672745
3098,2022,11197,5877,17074,0.34420756706102845
3099,1970,4661,347,5008,0.0692891373801917
3099,1980,4125,1088,5213,0.20870899673892193
3099,1991,4101,2096,6197,0.33822817492335
