code_amc,ano,pib_total,pop_total,pib_percapita
9050,2010,42918.46,8833,4858.876938752406
9051,1970,5996.3921935161,3368,1780.4014826354214
9051,1980,15272.8742740127,3989,3828.7476244704685
9051,1996,14257.0700078964,4728,3015.454739402792
9051,2000,21355.6108171757,5244,4072.3895532371666
9051,2007,28627.9257577291,5590,5121.274733046351
9051,2010,39713.018,5973,6648.755734136949
9052,1970,5430.9269536721,2897,1874.6727489375562
9052,1980,8860.9923571131,3311,2676.228437666294
9052,1996,13371.9427229723,5946,2248.8971952526576
9052,2000,31985.4216883345,7255,4408.741790259752
9052,2007,55646.4754427312,8227,6763.884215720336
9052,2010,51722.525,8369,6180.251523479508
9053,1970,11610.7929571845,9298,1248.7409074192838
9053,1980,16374.0441449994,16741,978.080410071047
9053,1996,44684.2376172879,18749,2383.2864481992588
9053,2000,79177.7490651797,26022,3042.7234288363575
9053,2007,139491.124866741,28969,4815.186056361663
9053,2010,158640.635,30880,5137.326262953368
9054,1970,7204.2100123108,11012,654.2144943980022
9054,1980,35594.6161318178,14356,2479.424361369309
9054,1996,33945.841886912,17612,1927.4268616234385
9054,2000,76222.0819882691,19973,3816.2560450743053
9054,2007,107134.070769397,21083,5081.538242631363
9054,2010,117419.94,21983,5341.3974434790525
9055,1970,30320.0329086088,15924,1904.046276601909
9055,1980,51683.4656491481,22863,2260.5723504854172
9055,1996,62670.9025067494,23206,2700.6335648862105
9055,2000,90065.8055607722,25664,3509.4219747807124
9055,2007,147358.082706019,26520,5556.48878981972
9055,2010,164328.79,27146,6053.517645325279
9056,1970,72397.2510189747,21309,3397.496410858074
9056,1980,97767.6680677919,21309,4588.0927339524105
9056,1996,108560.52132766,25986,4177.654172541368
9056,2000,204463.088687365,27385,7466.2438812256705
9056,2007,277983.892102654,27629,10061.308483935501
9056,2010,286606.913,28451,10073.702611507504
9057,1970,32129.7321846719,16640,1930.873328405763
9057,1980,55031.3932028764,17474,3149.330044802358
9057,1996,38657.0722701492,17820,2169.308208201414
9057,2000,73334.1835910049,19202,3819.0909067287207
9057,2007,91164.2013743201,19019,4793.322539267054
9057,2010,97974.922,19386,5053.9008562880435
9058,1970,26480.8741901495,5939,4458.810269430796
9058,1980,105679.389049101,5898,17917.834698050356
9058,1996,77750.8760295732,7771,10005.260073294712
9058,2000,106488.344109115,8337,12772.981181373996
9058,2007,130882.341634805,9087,14403.250977748981
9058,2010,113415.779,9355,12123.546659540352
9059,1970,17288.2418952604,10088,1713.7432489354082
9059,1980,39589.949662806,12205,3243.748436116837
9059,1996,43851.3309250176,14455,3033.6444776905983
9059,2000,71167.8342635392,15439,4609.614240788859
9059,2007,100588.96178241,15676,6416.749284409926
9059,2010,130171.386,17173,7580.00267862342
9060,1970,10346.4199955051,3914,2643.4389360002815
9060,1980,18747.369722159,3915,4788.600184459515
9060,1996,372308.582032203,6570,56667.97291205525
9060,2000,136674.480263428,7102,19244.505810113773
9060,2007,322664.035515135,8518,37880.25775007455
9060,2010,408004.227,9221,44247.28630300402
9061,1970,14781.4956317378,8463,1746.6023433460712
9061,1980,52582.779817716,12270,4285.475127768215
9061,1996,51191.1672918615,17608,2907.267565416941
9061,2000,77238.5941233558,18876,4091.8941578383024
9061,2007,91254.7701578957,18563,4915.949477880499
9061,2010,102243.583,19365,5279.81321972631
9062,1970,42689.418189681,6938,6152.986190498847
9062,1980,13482.4443103354,8026,1679.84603916464
9062,1996,21681.2462992323,10912,1986.9177327009074
9062,2000,54268.4723956666,13948,3890.7708915734584
9062,2007,70948.4484708,13041,5440.414728226362
9062,2010,88824.986,12969,6849.023517618938
9063,1970,4172.5697774335,3122,1336.5053739377004
9063,1980,11252.7180787965,2975,3782.426244973614
9063,1996,7984.0436830971,3341,2389.7167563894345
9063,2000,15700.6847226573,3595,4367.367099487427
9063,2007,22648.5634775473,3844,5891.925982712618
9063,2010,23610.883,3749,6297.914910642839
9064,1970,9904.0419087209,5415,1829.0012758487348
9064,1980,30424.5386994914,7947,3828.4306907627283
9064,1996,19550.8702794024,10157,1924.8666219752288
9064,2000,45903.8691470792,10670,4302.143312753439
9064,2007,68458.2258591003,11652,5875.233939160685
9064,2010,70694.687,11410,6195.853374233129
9065,1970,44732.2793668367,20409,2191.7918255101526
9065,1980,96785.2108440966,24129,4011.157148829069
9065,1996,166318.110142458,57553,2889.825207069275
9065,2000,314089.504173328,64647,4858.53178296484
9065,2007,438150.185147236,71931,6091.256692486355
9065,2010,501647.586,78864,6360.919887401095
9066,1970,9574.1918573849,4930,1942.0267459198578
9066,1980,14909.6285132397,6316,2360.6124941798134
9066,1996,19709.9879356742,8335,2364.725607159472
9066,2000,35935.1573222823,9260,3880.6865358836176
9066,2007,59226.7977445336,10128,5847.827581411296
9066,2010,57376.431,10271,5586.255573946062
9067,1970,2960.8318809899,1983,1493.107352995411
9067,1980,5385.7852250644,2046,2632.3485948506354
9067,1996,6897.8840294441,2482,2779.163589622925
9067,2000,10958.8795064701,2532,4328.151463850751
9067,2007,15629.1182375981,2874,5438.106554487857
9067,2010,17877.57,3393,5268.9566755084
9068,1970,4332.786369065,3245,1335.2192200508475
9068,1980,7444.372505814,3095,2405.2899857234247
9068,1996,10711.9521880769,3078,3480.166402883983
9068,2000,14101.1994061387,3447,4090.8614465154337
9068,2007,20160.962067541,3670,5493.450154643324
9068,2010,26556.485,3698,7181.310167658194
9069,1970,28912.0210266312,27904,1036.124606745671
9069,1980,80031.1718247979,27031,2960.718131952125
9069,1996,99705.0095639458,33707,2957.991205504667
9069,2000,183276.310374589,36957,4959.1771619609
9069,2007,232248.387832944,37145,6252.480490858635
9069,2010,277629.939,38702,7173.5295075189915
9070,1970,5243.4740329957,5155,1017.1627610078953
9070,1980,13266.0987294191,5406,2453.9583295262855
9070,1996,22667.1253761338,6803,3331.930821128002
9070,2000,39194.9572305277,6914,5668.926414597586
9070,2007,114761.104486691,7618,15064.466327998292
9070,2010,100747.115,8004,12587.095827086458
9071,1970,965.75200976,1945,496.53059627763497
9071,1980,4136.2199643454,1763,2346.1259015005103
9071,1996,5182.034858891,2444,2120.308862066694
9071,2000,12516.6584153782,2638,4744.753000522442
9071,2007,16353.979860919,2852,5734.214537489131
9071,2010,17545.342,2957,5933.494081839703
9072,1970,22483.9836689414,24832,905.4439299670345
9072,1980,70707.3578839086,30781,2297.110486465956
9072,1996,103528.360277528,40740,2541.196864936868
9072,2000,192175.841474531,43172,4451.40001562427
9072,2007,249573.03753703,47265,5280.292764985295
9072,2010,288975.625,48040,6015.312760199833
9073,1970,7459.648958313,9701,768.956701197093
9073,1980,24966.5802917325,10537,2369.420166245848
9073,1996,26071.5510120651,12464,2091.748316115621
9073,2000,42493.9758353586,12840,3309.4996756509813
9073,2007,57181.6174634406,12877,4440.600874694463
9073,2010,67990.139,12855,5289.003422792687
9074,1970,14852.6154664777,5742,2586.6623940225877
9074,1980,26396.1673146979,9504,2777.3745070178766
9074,1996,44043.7962631605,16489,2671.1017201261748
9074,2000,89370.3277928135,19214,4651.312990153716
9074,2007,121352.874913966,20562,5901.803079173524
9074,2010,146901.548,22434,6548.1656414371055
10001,1970,13044.5847009142,8475,1539.1840355061001
10001,1980,22235.1737023166,8977,2476.904723439523
10001,1996,23678.8894226911,12729,1860.2317089080918
10001,2000,29280.7583329827,9067,3229.3766772893678
10001,2007,30585.5849875874,8638,3540.8178962245197
10001,2010,35328.285,8316,4248.23051948052
10002,1970,5699.3360649457,6873,829.2355688848683
10002,1980,50475.7324952183,8963,5631.566718199074
10002,1996,25926.8174792999,12477,2077.968861048321
10002,2000,29857.3361556725,13648,2187.6711720158632
10002,2007,52781.4032694835,17342,3043.5591782656843
10002,2010,64162.531,17064,3760.1108180965775
10003,1970,17934.8899918284,9870,1817.1114480069302
10003,1980,29061.6997918482,11535,2519.436479570715
10003,1996,23861.8016297488,13202,1807.4383903763671
10003,2000,55071.7411924205,14322,3845.2549359321674
10003,2007,55728.9768484244,14628,3809.7468449838934
10003,2010,72116.066,14653,4921.590527537024
10004,1970,25365.4048002081,32208,787.5498261366151
10004,1980,94232.0304599919,35442,2658.767294734832
10004,1996,87997.5857504076,38389,2292.2604326866444
10004,2000,162127.653637202,40893,3964.6798629888244
10004,2007,323413.234698747,43171,7491.44645013428
10004,2010,261826.947,43480,6021.778909843606
10005,1970,12017.0974838186,11529,1042.3364978591899
10005,1980,29066.9877899111,13126,2214.4589204564304
10005,1996,20841.4728413565,14148,1473.103819717027
10005,2000,37549.7856202489,14966,2509.0061218928836
10005,2007,68282.5585158599,14810,4610.571135439561
10005,2010,75960.906,15731,4828.739813107877
10006,1970,11781.2764645558,5504,2140.4935437056324
10006,1980,10438.387281836,5737,1819.4853201736098
10006,1996,14730.5905465417,10100,1458.474311538782
10006,2000,24259.9141110086,12304,1971.7095343797625
10006,2007,32551.5204308082,10609,3068.2929994163633
10006,2010,38948.037,10859,3586.7056819228287
10007,1970,17118.7680096813,6978,2453.248496658254
10007,1980,45709.8693034964,7290,6270.215267969328
10007,1996,14773.6379514187,6716,2199.7674138503126
10007,2000,19782.7476205461,5315,3722.059759274901
10007,2007,23788.9153125266,5212,4564.258502019685
10007,2010,25483.923,4602,5537.575619295958
10008,1970,226642.624586104,77963,2907.0536611739417
10008,1980,546082.477086216,102166,5345.0509669187
10008,1996,581672.2106890358,134324,4330.366953701764
10008,2000,937664.3440925404,141098,6645.482884892347
10008,2007,1515302.141294189,144387,10494.726958065401
10008,2010,1742388.312,153510,11350.324487004104
10009,1970,43587.3353824749,32323,1348.492880687897
10009,1980,208928.526604471,40212,5195.676081877822
10009,1996,539663.9764683555,112281,4806.369523502244
10009,2000,785283.113335561,128386,6116.579014343939
10009,2007,1160602.439360336,138542,8377.260609492687
10009,2010,1496628.136,159612,9376.664260832518
10010,1970,25146.1387140352,7720,3257.2718541496374
10010,1980,65304.9539129938,9146,7140.274864748939
10010,1996,21157.9457724042,8256,2562.7356797970206
10010,2000,23436.0415587872,7862,2980.926171303384
10010,2007,26850.3611832909,6687,4015.307489650202
10010,2010,29921.403,6357,4706.843322321849
10011,1970,38225.4745544806,24443,1563.861823609238
10011,1980,71245.1765036082,25218,2825.1715641053297
10011,1996,88116.6810234085,30536,2885.665477580839
10011,2000,114100.746617943,31108,3667.890787512634
10011,2007,168434.009967314,33554,5019.789293893843
10011,2010,186869.451,34351,5440.000320223574
10012,1970,60330.6868357051,14981,4027.1468417131764
10012,1980,109042.479827029,18191,5994.30926430812
10012,1996,201927.809463566,23425,8620.183968562049
10012,2000,95690.9265294621,24134,3964.9841107757566
10012,2007,122924.645412228,22096,5563.208065361513
10012,2010,129275.025,25190,5131.9978165938855
10013,1970,235790.323327575,62313,3783.966801912522
10013,1980,459350.593198361,87922,5224.5239325579605
10013,1996,282111.6175655665,124679,2262.703563275022
10013,2000,535826.5900127334,135776,3946.4013523209796
10013,2007,724363.6519542562,143724,5039.963067784478
10013,2010,881373.796,148764,5924.644376327607
10014,1970,31570.200079418,21528,1466.4715755954105
10014,1980,61619.3767868096,31291,1969.2364189961843
10014,1996,42794.3639951772,43514,983.4619661528978
10014,2000,70258.1605129169,31060,2262.0141826438153
10014,2007,79578.8619958039,25716,3094.5272202443575
10014,2010,88166.024,25516,3455.323091393636
10015,1970,45499.4081949188,20047,2269.6367633520626
10015,1980,65536.5649146168,22010,2977.5813227904046
10015,1996,35926.268135066595,28665,1253.3147788266733
10015,2000,54598.7329651169,22520,2424.4552826428467
10015,2007,91033.7943751455,23031,3952.663556734206
10015,2010,86293.70300000001,21994,3923.5110939347096
10016,1970,97666.1948165542,46665,2092.9217789896966
10016,1980,373147.921232044,63834,5845.598289814895
10016,1996,239338.07821476413,102261,2340.4629156253523
10016,2000,346001.4638905415,83497,4143.878988353373
10016,2007,510694.2252834023,86643,5894.235255974543
10016,2010,613920.089,88833,6910.946258710164
10017,1970,7125.6701370279,11310,630.0327265276658
10017,1980,31806.5244202701,11865,2680.7015946287484
10017,1996,27939.491628827,14391,1941.455884151692
10017,2000,88918.9752931531,14701,6048.498421410319
10017,2007,61876.7212777626,14700,4209.300767194734
10017,2010,67941.708,14073,4827.805585163079
10018,1970,13086.8348971937,7299,1792.9627205361967
10018,1980,20213.226833826,7748,2608.831547989933
10018,1996,11807.4188818466,8418,1402.6394490195532
10018,2000,20749.7538547453,8834,2348.851466464263
10018,2007,26149.203019804,9523,2745.899718555497
10018,2010,29895.82,10242,2918.943565709822
10019,1970,26010.6676104337,15978,1627.9050951579484
10019,1980,53053.3957003831,21468,2471.2779811991386
10019,1996,48603.148963729196,24740,1964.5573550416004
10019,2000,64793.327596512405,27964,2317.026448165942
10019,2007,105249.7925302625,30599,3439.6481104043432
10019,2010,107836.196,32123,3356.977741804937
10020,1970,19394.4521096733,12289,1578.1961192670926
10020,1980,23816.908576253,11505,2070.1354694700567
10020,1996,18163.9278454391,11098,1636.684794146612
10020,2000,32585.2693161473,11837,2752.83174082515
10020,2007,41305.4709005238,12074,3421.026246523422
10020,2010,57584.009,11554,4983.902458023195
10021,1970,8023.0128763751,6838,1173.2981685251682
10021,1980,32550.5549744767,8169,3984.6437721234793
10021,1996,14851.3990313887,13946,1064.9217719337946
10021,2000,32694.2883982979,9716,3364.9946889973135
10021,2007,34573.3351858442,10653,3245.408353125335
10021,2010,39637.131,11015,3598.4685428960506
10022,1970,12199.7063181378,12163,1003.017867149371
10022,1980,36444.2782088417,13156,2770.1640474948085
10022,1996,29292.8321520162,14906,1965.1705455532133
10022,2000,42804.5920660253,16769,2552.602544339275
10022,2007,53725.1826968227,17870,3006.4455901971296
10022,2010,63788.895,17731,3597.591506401218
10023,1970,45314.9514613771,25973,1744.6945466976129
10023,1980,131708.184428368,32775,4018.5563517427304
10023,1996,144158.4710387234,51839,2780.888347358618
10023,2000,234394.2028573012,54064,4335.495021776065
10023,2007,295378.5042239367,54020,5467.947134837777
10023,2010,305441.462,58470,5223.900495980845
10024,1970,11030.6269210753,13637,808.8748933838308
10024,1980,22280.7993630591,13475,1653.4916039375955
10024,1996,24993.2313819411,17123,1459.6292344764995
10024,2000,35426.1314639408,15913,2226.2383877295797
10024,2007,40924.9220288716,14168,2888.5461623991814
10024,2010,51586.437,13743,3753.651822746125
10025,1970,20362.7636866234,23661,860.6045258705634
10025,1980,72503.89180873,32225,2249.9268210622186
10025,1996,64556.4628946938,51307,1258.2388932249753
10025,2000,116269.091532111,47584,2443.4493008597638
10025,2007,160942.133307117,51912,3100.2876658020687
10025,2010,197733.322,51651,3828.2573812704495
10026,1970,16648.003464775,7543,2207.0798707112554
10026,1980,19623.769809582,7774,2524.282198299717
10026,1996,21745.1643625897,8922,2437.2522262485654
10026,2000,40534.2329402244,9258,4378.292605338562
10026,2007,35338.6754535698,9527,3709.3183009939958
10026,2010,52659.75,10036,5247.08549222798
10027,1970,142895.651355774,22344,6395.258295550215
10027,1980,269429.673284917,37601,7165.4922285289495
10027,1996,169053.982220561,43144,3918.3659887947574
10027,2000,168217.321906769,42479,3960.0113445883617
10027,2007,164906.8457877373,35994,4581.50930120957
10027,2010,196688.58000000002,34502,5700.787780418527
10028,1970,32008.5423901389,8167,3919.2533843686665
10028,1980,20653.134008422,7471,2764.440370555749
10028,1996,24649.2184459812,8275,2978.757516130659
10028,2000,23233.0244735789,8381,2772.1064877197114
10028,2007,32511.5594452604,8507,3821.7420295357233
10028,2010,37256.042,8599,4332.601697871846
10029,1970,41517.0958483577,12300,3375.373646207943
10029,1980,117390.503266219,16378,7167.572552583893
10029,1996,32024.5707859293,16347,1959.0488032011563
10029,2000,48567.2301785532,17149,2832.073600708683
10029,2007,56057.0080266573,14458,3877.231154146998
10029,2010,48412.149,13595,3561.0260389849204
10030,1970,8241.8923397509,8698,947.5617773914579
10030,1980,10054.2462341672,9606,1046.66315158934
10030,1996,20524.7622398376,12535,1637.3962696320384
10030,2000,57150.216981448,12179,4692.521305644798
10030,2007,62195.9902255155,13437,4628.711038588636
10030,2010,72743.704,13850,5252.252996389891
10031,1970,12534.3579596043,16918,740.8888733659003
10031,1980,62692.2671613321,19579,3202.0157904556977
10031,1996,34960.5181352559,21157,1652.4326764312473
10031,2000,51451.1328875105,20441,2517.0555690773695
10031,2007,67146.6504467646,20980,3200.5076476055574
10031,2010,76374.378,20060,3807.2970089730807
10032,1970,50226.6567598157,38968,1288.9205696934844
10032,1980,119068.541382435,45679,2606.636340165831
10032,1996,120416.7689595335,53298,2259.311211668984
10032,2000,181758.5470424765,57426,3165.0915446396493
10032,2007,295939.0540914603,58265,5079.190836547847
10032,2010,313107.619,59332,5277.213291309918
10033,1970,58977.9115315625,46330,1272.996147886089
10033,1980,113217.709795386,51563,2195.7161102997497
10033,1996,107575.1868280035,65104,1652.359099717429
10033,2000,167390.35438919842,71052,2355.8851881607616
10033,2007,237636.5280090786,76507,3106.075627185468
10033,2010,285396.6,79197,3603.628925338081
10034,1970,9059.7406994039,10153,892.3215502219934
10034,1980,28829.3399459892,12106,2381.4092141078145
10034,1996,91346.3301483326,20609,4432.351407071309
10034,2000,101074.330930093,24785,4078.0444192089167
10034,2007,122203.823806196,20750,5889.340906322698
10034,2010,125920.503,21187,5943.290838721858
10035,1970,8746.9342436861,8904,982.3600902612422
10035,1980,91094.6469376514,20524,4438.445085638833
10035,1996,242257.619518309,39248,6172.483171583494
10035,2000,144382.632557305,40818,3537.229471245652
10035,2007,333621.474950938,32489,10268.751729845118
10035,2010,244891.358,34788,7039.535414510751
10036,1970,29149.3217071503,9531,3058.3697101196412
10036,1980,29017.9213882824,11055,2624.8685109255903
10036,1996,20078.1560748644,12827,1565.3041299496685
10036,2000,37963.4838368813,13610,2789.381619168354
10036,2007,50661.7370681271,14054,3604.791309814081
10036,2010,60071.177,13987,4294.7863730607
10037,1970,27597.4872609887,8132,3393.6900222563577
10037,1980,76207.6396780633,9593,7944.088364230512
10037,1996,28474.5930153416,9018,3157.528611148991
10037,2000,23706.7009063847,8074,2936.1779671023905
10037,2007,29580.6572659849,6133,4823.195380072542
10037,2010,32179.579,6313,5097.351338507841
10038,1970,42507.662457857,20864,2037.368791116612
10038,1980,243901.932638764,41454,5883.676669049163
10038,1996,1171695.77794628,113695,10305.605153667973
10038,2000,2170613.87367422,131849,16462.877031105432
10038,2007,3247902.45861037,173766,18691.242582613224
10038,2010,3975682.537,197532,20126.77711459409
10039,1970,60033.5111782252,21278,2821.3888137148792
10039,1980,65596.3783992653,25739,2548.5208593677025
10039,1996,38650.2931505092,33080,1168.3885474760941
10039,2000,97109.5087509727,33763,2876.2109039769184
10039,2007,124136.4594828522,37839,3280.6485235564414
10039,2010,154468.83,37679,4099.6000424639715
10040,1970,68356.334101958,47172,1449.0870453226066
10040,1980,163684.936594625,57467,2848.329242776289
10040,1996,179148.665874192,78810,2273.171753257099
10040,2000,246213.019953502,83206,2959.077710183184
10040,2007,476942.93236232403,84565,5639.956629365862
10040,2010,622419.981,90953,6843.314470110936
10041,1970,27513.7578226105,5978,4602.502144966627
10041,1980,101127.339120192,8200,12332.602331730732
10041,1996,18403.6095206756,7098,2592.7880417970696
10041,2000,19618.3239179905,8602,2280.6700671925714
10041,2007,27672.955279992,6669,4149.490970159244
10041,2010,32140.639,6453,4980.728188439485
10042,1970,69558.4369749865,21070,3301.302182011699
10042,1980,127260.874426899,22556,5641.996560866244
10042,1996,59915.7945120483,19968,3000.590670675496
10042,2000,77086.5773716109,20032,3848.1717937106077
10042,2007,114554.287749497,21479,5333.315692047908
10042,2010,159861.186,21798,7333.754748142031
10043,1970,10820.3647070315,9969,1085.4012144680007
10043,1980,29663.8399087636,12692,2337.207682694894
10043,1996,22738.8131144453,15094,1506.4802646379555
10043,2000,43400.884208480296,17655,2458.2772137343695
10043,2007,62529.2663384747,15262,4097.0558471022605
10043,2010,63824.267,16021,3983.7879657948943
10044,1970,9505.0615186987,10047,946.0596714142231
10044,1980,20048.5833630484,10478,1913.3979159236878
10044,1996,17963.3115010474,13845,1297.4583966086964
10044,2000,33294.4069202332,14641,2274.0527914919203
10044,2007,49385.5636995237,13961,3537.3944344619795
10044,2010,65114.306,14836,4388.9394715556755
10045,1970,80390.3089896821,22837,3520.1781753155888
10045,1980,51260.9320407228,24890,2059.4990775702213
10045,1996,32442.1676199793,28021,1157.7805081895472
10045,2000,69835.7869120113,33418,2089.765602729406
10045,2007,79344.959929666,25181,3150.9852638761763
10045,2010,96948.973,25918,3740.6039432054945
10046,1970,22447.7896203673,17881,1255.399005668995
10046,1980,35685.0274480821,16812,2122.5926390722166
10046,1996,20050.0065274286,18028,1112.1592260610494
10046,2000,48862.9652920904,18408,2654.4418346420252
10046,2007,74636.2501673936,17841,4183.411813653585
10046,2010,80512.663,17991,4475.163303874159
10047,1970,80120.5485447049,40776,1964.8947553635692
10047,1980,170276.820147151,69192,2460.93219081904
10047,1996,228102.6627722056,91733,2486.59329545753
10047,2000,435013.48905732407,98773,4404.174106864468
10047,2007,553667.5487224397,105896,5228.408520835911
10047,2010,662971.325,107168,6186.280652806808
10048,1970,59142.1449846292,39448,1499.2431805067229
10048,1980,110442.922868392,45521,2426.197202794139
10048,1996,110462.2928630421,62953,1754.6787740543277
10048,2000,191979.3800270872,67791,2831.9301976233896
10048,2007,272445.5966849384,67187,4055.0344067295523
10048,2010,305114.872,68453,4457.289994594831
10049,1970,9533.139063204,9125,1044.7275685703014
10049,1980,15305.6007303382,9946,1538.8699708765535
10049,1996,21651.7415420154,13719,1578.2303041049202
10049,2000,33784.0435317565,12461,2711.182371539724
10049,2007,43828.188312938,13227,3313.5396017946628
10049,2010,48567.894,13695,3546.396056955093
10050,1970,57140.2080409182,23433,2438.4503922211497
10050,1980,142276.99466272,31824,4470.7451817094025
10050,1996,146488.7617408264,46448,3153.8228070277814
10050,2000,243862.613871951,47396,5145.215078739789
10050,2007,308055.588663004,47690,6459.5426433844405
10050,2010,286551.909,49998,5731.267430697228
10051,1970,104335.529768722,16130,6468.414740776318
10051,1980,117968.989218551,19070,6186.103262640325
10051,1996,35498.5587838327,20828,1704.3671396117102
10051,2000,53357.5999385523,22121,2412.0790171580084
10051,2007,75197.1582194072,21856,3440.5727589406656
10051,2010,76188.883,22037,3457.3164677587697
10052,1970,21536.2406315327,17274,1246.7431186484137
10052,1980,42163.2321129285,21032,2004.7181491502708
10052,1996,53917.6325766558,37144,1451.5839052513409
10052,2000,117265.3791635024,36492,3213.454432848361
10052,2007,137509.8039441455,35316,3893.6970195986382
10052,2010,158255.613,36125,4380.778214532873
10053,1970,22901.4500483791,9920,2308.613916167248
10053,1980,54134.2751452161,10634,5090.678497763411
10053,1996,87418.4335213017,15384,5682.425475903647
10053,2000,86138.2268085941,15344,5613.805188255611
10053,2007,96152.9139513952,12677,7584.831896457773
10053,2010,91951.644,14282,6438.289035149139
10054,1970,4332.3189417086,8127,533.077266114015
10054,1980,20282.2151827223,9073,2235.4475016777583
10054,1996,18392.2152100793,9635,1908.8962335318422
10054,2000,47072.2783890067,8762,5372.321203949635
10054,2007,39372.1530279663,9337,4216.788371850305
10054,2010,46824.385,11077,4227.172068249526
10055,1970,10748.0407475864,12484,860.9452697521948
10055,1980,34598.6602506205,12512,2765.23819138591
10055,1996,23914.74256043,14016,1706.2459018571633
10055,2000,33341.3957632325,13003,2564.1310284728524
10055,2007,37779.7002231504,10922,3459.0459827092473
10055,2010,48733.524,10717,4547.3102547354665
10056,1970,146012.816520416,38304,3811.946964296575
10056,1980,439632.954259985,46747,9404.516958521082
10056,1996,299697.009410318,62271,4812.786199198952
10056,2000,383820.001312275,62148,6175.902705031135
10056,2007,483831.296001214,62381,7756.068290043667
10056,2010,628443.551,64602,9727.927169437478
10057,1970,48169.9050358972,18889,2550.1564421566627
10057,1980,149416.905362184,24875,6006.70976330388
10057,1996,52980.2886512426,25798,2053.6587584790523
10057,2000,105378.54506804311,25328,4160.555316963168
10057,2007,105912.78316199189,26051,4065.59376461525
10057,2010,132273.86,24320,5438.892269736842
10058,1970,29695.6213488937,13292,2234.097302805725
10058,1980,49006.4106771256,10663,4595.930852210972
10058,1996,18813.7215039586,14527,1295.0864943869071
10058,2000,39195.0339838624,15508,2527.4074015903016
10058,2007,38578.1263592828,10367,3721.2430171971455
10058,2010,42475.993,11420,3719.438966725044
10059,1970,64594.4768634338,28133,2296.039415044034
10059,1980,109187.92523267,31118,3508.834926173597
10059,1996,107730.4559651189,41878,2572.4833078255624
10059,2000,123421.9695685831,46191,2671.991720650843
10059,2007,191676.07501981652,44714,4286.712774965705
10059,2010,211979.99099999998,46226,4585.73077921516
10060,1970,62437.6836972773,27382,2280.2455517229314
10060,1980,139691.792387132,27946,4998.632805665641
10060,1996,108612.851624498,30258,3589.5581870744263
10060,2000,138814.539316304,30416,4563.865706085744
10060,2007,204653.023160687,32252,6345.436660073391
10060,2010,219153.858,32026,6842.998126522201
10061,1970,13973.5340685759,12608,1108.3069534086217
10061,1980,33956.4414242552,15481,2193.4268732158903
10061,1996,43830.385184427,20518,2136.1918892887707
10061,2000,68635.0622587201,20339,3374.554415591726
10061,2007,111211.022828087,21847,5090.448245895866
10061,2010,135143.073,22236,6077.670129519697
10062,1970,11500.1681019269,8900,1292.153719317629
10062,1980,27290.680304089,9683,2818.4116806866673
10062,1996,23802.9585067847,17120,1390.3597258635923
10062,2000,37533.033076223,12563,2987.585216606145
10062,2007,36080.9830663371,10377,3477.0148469053775
10062,2010,40323.058,10368,3889.183834876543
10063,1970,46192.8230699172,40200,1149.0752007442088
10063,1980,123646.814969315,45318,2728.426121393596
10063,1996,126561.7157372357,55421,2283.6418638645223
10063,2000,182618.15504435802,58492,3122.1048185112154
10063,2007,317219.09841674246,59987,5288.130735271683
10063,2010,325644.698,61449,5299.430389428631
10064,1970,35535.7025857205,16270,2184.1243138119544
10064,1980,53278.2722537815,20025,2660.5878778417728
10064,1996,25759.6887337697,29162,883.3306609207084
10064,2000,83019.05481169341,31178,2662.7447178040097
10064,2007,101181.2394548847,31157,3247.4641157648266
10064,2010,112992.59999999999,29458,3835.7186502817567
10065,1970,21077.798480127,9144,2305.0960717549215
10065,1980,38994.2719032406,11048,3529.5322142687
10065,1996,24403.1217008475,8546,2855.502188257372
10065,2000,99258.7104804839,11410,8699.273486457836
10065,2007,484881.659994954,13712,35361.848015968055
10065,2010,690201.408,15374,44894.068427214785
10066,1970,16883.8033502956,11234,1502.920006257397
10066,1980,45506.6438359291,17077,2664.7914643045674
10066,1996,31645.3803641301,34231,924.4655535663609
10066,2000,68177.7252564033,28582,2385.337808984791
10066,2007,95192.246694893,27892,3412.887089304926
10066,2010,118103.356,28233,4183.167073991428
10067,1970,84451.8288415908,22644,3729.545523829306
10067,1980,317561.999889851,40500,7841.037034317309
10067,1996,66733.5090980357,32796,2034.8063513244208
10067,2000,107599.730138256,31055,3464.811789993753
10067,2007,139413.693733373,30289,4602.782981721845
10067,2010,167351.594,31472,5317.475660904932
10068,1970,396936.914025654,33273,11929.700178091967
10068,1980,10188051.3998032,89164,114261.93755106546
10068,1996,8979701.604577664,172817,51960.75388750912
10068,2000,12631344.254924059,207060,61003.30462148198
10068,2007,14691577.238647781,53821,272971.0937858416
10068,2010,15552136.519,309410,50263.845767751525
10069,1970,123956.368801383,25502,4860.652842968512
10069,1980,254831.549013748,36160,7047.332660778429
10069,1996,180662.1183140385,43716,4132.631492223408
10069,2000,226231.587296256,48621,4652.960393580059
10069,2007,255295.346123175,45418,5621.016912307346
10069,2010,356042.29099999997,48523,7337.598479071779
10070,1970,19839.0523755169,16767,1183.2201571847618
10070,1980,39445.3019710376,21574,1828.372205944081
10070,1996,33398.4603083797,25380,1315.9361823632662
10070,2000,88055.8321229728,27607,3189.6197385798096
10070,2007,90005.0366267514,26935,3341.564381910206
10070,2010,108292.9,28090,3855.2118191527234
