serie,code_muni,ano,value
POPUR,2302701,1940,2580
POPUR,2302701,1950,3938
POPUR,2302701,1960,7646
POPUR,2302701,1970,9069
POPUR,2302701,1980,11736
POPUR,2302701,1991,13874
POPUR,2302701,1996,16234
POPUR,2302701,2000,17135
POPUR,2302701,2007,18309
POPUR,2302701,2010,19081
POPUR,2302701,2022,18215
POPUR,2302800,1940,3385
POPUR,2302800,1950,5735
POPUR,2302800,1960,12380
POPUR,2302800,1970,12047
POPUR,2302800,1980,19367
POPUR,2302800,1991,30115
POPUR,2302800,1996,36161
POPUR,2302800,2000,39573
POPUR,2302800,2007,44392
POPUR,2302800,2010,46875
POPUR,2302800,2022,50907
POPUR,2302909,1960,4138
POPUR,2302909,1970,1743
POPUR,2302909,1980,3023
POPUR,2302909,1991,4459
POPUR,2302909,1996,4890
POPUR,2302909,2000,5252
POPUR,2302909,2007,5790
POPUR,2302909,2010,6212
POPUR,2302909,2022,8089
POPUR,2303006,1960,2850
POPUR,2303006,1970,1939
POPUR,2303006,1980,3378
POPUR,2303006,1991,5646
POPUR,2303006,1996,7059
POPUR,2303006,2000,8381
POPUR,2303006,2007,9656
POPUR,2303006,2010,11523
POPUR,2303006,2022,10477
POPUR,2303105,1940,1300
POPUR,2303105,1950,1831
POPUR,2303105,1960,5665
POPUR,2303105,1970,1835
POPUR,2303105,1980,2947
POPUR,2303105,1991,3822
POPUR,2303105,1996,4673
POPUR,2303105,2000,5459
POPUR,2303105,2007,7816
POPUR,2303105,2010,8301
POPUR,2303105,2022,8678
POPUR,2303204,1940,1819
POPUR,2303204,1950,2422
POPUR,2303204,1960,6741
POPUR,2303204,1970,4102
POPUR,2303204,1980,5084
POPUR,2303204,1991,7237
POPUR,2303204,1996,8702
POPUR,2303204,2000,10618
POPUR,2303204,2007,11797
POPUR,2303204,2010,14031
POPUR,2303204,2022,14807
POPUR,2303303,1960,5532
POPUR,2303303,1970,2791
POPUR,2303303,1980,3415
POPUR,2303303,1991,4786
POPUR,2303303,1996,5571
POPUR,2303303,2000,7170
POPUR,2303303,2007,7678
POPUR,2303303,2010,8310
POPUR,2303303,2022,8677
POPUR,2303402,1960,2379
POPUR,2303402,1970,3069
POPUR,2303402,1980,3827
POPUR,2303402,1991,5417
POPUR,2303402,1996,6469
POPUR,2303402,2000,6925
POPUR,2303402,2007,7617
POPUR,2303402,2010,7960
POPUR,2303402,2022,9901
POPUR,2303501,1940,5983
POPUR,2303501,1950,7408
POPUR,2303501,1960,10915
POPUR,2303501,1970,10329
POPUR,2303501,1980,36976
POPUR,2303501,1991,37093
POPUR,2303501,1996,42578
POPUR,2303501,2000,47453
POPUR,2303501,2007,53947
POPUR,2303501,2010,56157
POPUR,2303501,2022,51397
POPUR,2303600,1960,1815
POPUR,2303600,1970,1087
POPUR,2303600,1980,2328
POPUR,2303600,1991,3676
POPUR,2303600,1996,4641
POPUR,2303600,2000,6465
POPUR,2303600,2007,8585
POPUR,2303600,2010,8728
POPUR,2303600,2022,5802
POPUR,2303659,1996,3439
POPUR,2303659,2000,4068
POPUR,2303659,2007,5130
POPUR,2303659,2010,5395
POPUR,2303659,2022,6347
POPUR,2303709,1940,3722
POPUR,2303709,1950,4757
POPUR,2303709,1960,14063
POPUR,2303709,1970,11200
POPUR,2303709,1980,73304
POPUR,2303709,1991,147601
POPUR,2303709,1996,188739
POPUR,2303709,2000,226088
POPUR,2303709,2010,290220
POPUR,2303709,2022,318612
POPUR,2303808,1940,3854
POPUR,2303808,1950,4730
POPUR,2303808,1960,6635
POPUR,2303808,1970,8654
POPUR,2303808,1980,8436
POPUR,2303808,1991,11057
POPUR,2303808,1996,12208
POPUR,2303808,2000,13501
POPUR,2303808,2007,14480
POPUR,2303808,2010,15159
POPUR,2303808,2022,13989
POPUR,2303907,1960,1563
POPUR,2303907,1970,4058
POPUR,2303907,1980,5673
POPUR,2303907,1991,6888
POPUR,2303907,1996,7857
POPUR,2303907,2000,8497
POPUR,2303907,2007,8816
POPUR,2303907,2010,9168
POPUR,2303907,2022,8736
POPUR,2303931,1996,2319
POPUR,2303931,2000,2849
POPUR,2303931,2007,3511
POPUR,2303931,2010,3794
POPUR,2303931,2022,4356
POPUR,2303956,1991,4299
POPUR,2303956,1996,9033
POPUR,2303956,2000,9469
POPUR,2303956,2007,10624
POPUR,2303956,2010,11426
POPUR,2303956,2022,12280
POPUR,2304004,1940,2421
POPUR,2304004,1950,3089
POPUR,2304004,1960,4079
POPUR,2304004,1970,4053
POPUR,2304004,1980,5448
POPUR,2304004,1991,8439
POPUR,2304004,1996,10170
POPUR,2304004,2000,11263
POPUR,2304004,2007,12112
POPUR,2304004,2010,14223
POPUR,2304004,2022,13848
POPUR,2304103,1940,5610
POPUR,2304103,1950,8619
POPUR,2304103,1960,13854
POPUR,2304103,1970,27345
POPUR,2304103,1980,32267
POPUR,2304103,1991,39945
POPUR,2304103,1996,41867
POPUR,2304103,2000,47549
POPUR,2304103,2007,49847
POPUR,2304103,2010,52644
POPUR,2304103,2022,55929
POPUR,2304202,1940,12567
POPUR,2304202,1950,16776
POPUR,2304202,1960,19760
POPUR,2304202,1970,41812
POPUR,2304202,1980,58306
POPUR,2304202,1991,70280
POPUR,2304202,1996,77899
POPUR,2304202,2000,83917
POPUR,2304202,2007,92884
POPUR,2304202,2010,100916
POPUR,2304202,2022,109744
POPUR,2304236,1991,4930
POPUR,2304236,1996,6389
POPUR,2304236,2000,7298
POPUR,2304236,2007,7072
POPUR,2304236,2010,9038
POPUR,2304236,2022,10088
POPUR,2304251,1991,7145
POPUR,2304251,1996,7428
POPUR,2304251,2000,8218
POPUR,2304251,2007,9539
POPUR,2304251,2010,9569
POPUR,2304251,2022,11834
POPUR,2304269,1991,1173
POPUR,2304269,1996,1935
POPUR,2304269,2000,2721
POPUR,2304269,2007,3717
POPUR,2304269,2010,4133
POPUR,2304269,2022,4123
POPUR,2304277,1991,1641
POPUR,2304277,1996,1788
POPUR,2304277,2000,2262
POPUR,2304277,2007,3291
POPUR,2304277,2010,3458
POPUR,2304277,2022,3570
POPUR,2304285,1991,20410
POPUR,2304285,1996,27206
POPUR,2304285,2000,31500
POPUR,2304285,2007,38189
POPUR,2304285,2010,46033
POPUR,2304285,2022,73443
POPUR,2304301,1960,4988
POPUR,2304301,1970,3628
POPUR,2304301,1980,5223
POPUR,2304301,1991,6871
POPUR,2304301,1996,6917
POPUR,2304301,2000,8726
POPUR,2304301,2007,8091
POPUR,2304301,2010,8871
POPUR,2304301,2022,8522
POPUR,2304350,1991,8229
POPUR,2304350,1996,10096
POPUR,2304350,2000,11619
POPUR,2304350,2007,13550
POPUR,2304350,2010,15473
POPUR,2304350,2022,18205
POPUR,2304400,1940,145944
POPUR,2304400,1950,237766
POPUR,2304400,1960,170597
POPUR,2304400,1970,827682
POPUR,2304400,1980,1307608
POPUR,2304400,1991,1768637
POPUR,2304400,1996,1965513
POPUR,2304400,2000,2141402
POPUR,2304400,2010,2452185
POPUR,2304400,2022,2428708
POPUR,2304459,1996,7099
POPUR,2304459,2000,8610
POPUR,2304459,2007,9589
POPUR,2304459,2010,9608
POPUR,2304459,2022,12379
POPUR,2304509,1960,2128
POPUR,2304509,1970,1881
POPUR,2304509,1980,2608
POPUR,2304509,1991,4473
POPUR,2304509,1996,5818
POPUR,2304509,2000,6459
POPUR,2304509,2007,7102
POPUR,2304509,2010,7636
POPUR,2304509,2022,10927
POPUR,2304608,1960,1419
POPUR,2304608,1970,1608
POPUR,2304608,1980,1302
POPUR,2304608,1991,1772
POPUR,2304608,1996,1798
POPUR,2304608,2000,2316
POPUR,2304608,2007,2685
POPUR,2304608,2010,3648
POPUR,2304608,2022,3829
POPUR,2304657,1991,2012
POPUR,2304657,1996,3896
POPUR,2304657,2000,4838
POPUR,2304657,2007,5697
POPUR,2304657,2010,5815
POPUR,2304657,2022,6258
POPUR,2304707,1940,6389
POPUR,2304707,1950,8755
POPUR,2304707,1960,9073
POPUR,2304707,1970,10826
POPUR,2304707,1980,11969
POPUR,2304707,1991,15897
POPUR,2304707,1996,19447
POPUR,2304707,2000,22564
POPUR,2304707,2007,25217
POPUR,2304707,2010,25892
POPUR,2304707,2022,26496
POPUR,2304806,1960,1323
POPUR,2304806,1970,808
POPUR,2304806,1980,617
POPUR,2304806,1991,871
POPUR,2304806,1996,994
POPUR,2304806,2000,1234
POPUR,2304806,2007,1312
POPUR,2304806,2010,1370
POPUR,2304806,2022,2610
POPUR,2304905,1960,1644
POPUR,2304905,1970,1584
POPUR,2304905,1980,3166
POPUR,2304905,1991,4620
POPUR,2304905,1996,5171
POPUR,2304905,2000,5588
POPUR,2304905,2007,6499
POPUR,2304905,2010,7076
POPUR,2304905,2022,7671
POPUR,2304954,1991,10048
POPUR,2304954,1996,11420
POPUR,2304954,2000,14929
POPUR,2304954,2007,17461
POPUR,2304954,2010,18877
POPUR,2304954,2022,19264
POPUR,2305001,1940,1607
POPUR,2305001,1950,1836
POPUR,2305001,1960,9621
POPUR,2305001,1970,5068
POPUR,2305001,1980,7475
POPUR,2305001,1991,9285
POPUR,2305001,1996,11986
POPUR,2305001,2000,14826
POPUR,2305001,2007,17250
POPUR,2305001,2010,17403
POPUR,2305001,2022,20633
POPUR,2305100,1960,2232
POPUR,2305100,1970,682
POPUR,2305100,1980,712
POPUR,2305100,1991,1572
POPUR,2305100,1996,1654
POPUR,2305100,2000,2330
POPUR,2305100,2007,2387
POPUR,2305100,2010,2495
POPUR,2305100,2022,1569
POPUR,2305209,1960,4077
POPUR,2305209,1970,3031
POPUR,2305209,1980,4649
POPUR,2305209,1991,6763
POPUR,2305209,1996,8049
POPUR,2305209,2000,9122
POPUR,2305209,2007,10503
POPUR,2305209,2010,11054
POPUR,2305209,2022,11660
POPUR,2305233,1991,10786
POPUR,2305233,1996,15051
POPUR,2305233,2000,28122
POPUR,2305233,2007,42457
POPUR,2305233,2010,51049
POPUR,2305233,2022,71167
POPUR,2305266,1991,2004
POPUR,2305266,1996,2564
POPUR,2305266,2000,3366
POPUR,2305266,2007,4190
POPUR,2305266,2010,4447
POPUR,2305266,2022,4557
POPUR,2305308,1940,1913
POPUR,2305308,1950,2768
POPUR,2305308,1960,4421
POPUR,2305308,1970,2065
POPUR,2305308,1980,3319
POPUR,2305308,1991,6009
POPUR,2305308,1996,7328
POPUR,2305308,2000,8231
POPUR,2305308,2007,9687
POPUR,2305308,2010,10743
POPUR,2305308,2022,10894
POPUR,2305332,1991,2424
POPUR,2305332,1996,3902
POPUR,2305332,2000,4387
POPUR,2305332,2007,5602
POPUR,2305332,2010,5742
POPUR,2305332,2022,6246
POPUR,2305357,1991,5100
POPUR,2305357,1996,5014
POPUR,2305357,2000,4662
POPUR,2305357,2007,5578
POPUR,2305357,2010,5787
POPUR,2305357,2022,12027
POPUR,2305407,1940,6523
POPUR,2305407,1950,7246
POPUR,2305407,1960,11536
POPUR,2305407,1970,10453
POPUR,2305407,1980,16326
POPUR,2305407,1991,22513
POPUR,2305407,1996,23385
POPUR,2305407,2000,26047
POPUR,2305407,2007,28817
POPUR,2305407,2010,30463
POPUR,2305407,2022,32127
POPUR,2305506,1940,10059
POPUR,2305506,1950,11599
POPUR,2305506,1960,17072
POPUR,2305506,1970,31796
POPUR,2305506,1980,45285
POPUR,2305506,1991,53123
POPUR,2305506,1996,54786
POPUR,2305506,2000,62366
POPUR,2305506,2007,69748
POPUR,2305506,2010,74627
POPUR,2305506,2022,74792
POPUR,2305605,1940,1740
POPUR,2305605,1950,1840
POPUR,2305605,1960,9532
POPUR,2305605,1970,6997
POPUR,2305605,1980,8481
POPUR,2305605,1991,8086
POPUR,2305605,1996,9264
POPUR,2305605,2000,10265
POPUR,2305605,2007,10833
POPUR,2305605,2010,11473
POPUR,2305605,2022,11739
POPUR,2305654,1991,1821
POPUR,2305654,1996,2673
POPUR,2305654,2000,3203
POPUR,2305654,2007,3596
POPUR,2305654,2010,4136
POPUR,2305654,2022,6037
POPUR,2305704,1960,3099
POPUR,2305704,1970,3337
POPUR,2305704,1980,3940
POPUR,2305704,1991,5240
POPUR,2305704,1996,5473
POPUR,2305704,2000,6199
POPUR,2305704,2007,6639
POPUR,2305704,2010,7133
POPUR,2305704,2022,6659
POPUR,2305803,1940,5680
POPUR,2305803,1950,7229
POPUR,2305803,1960,12227
POPUR,2305803,1970,11315
POPUR,2305803,1980,15328
POPUR,2305803,1991,17736
POPUR,2305803,1996,18436
POPUR,2305803,2000,22404
POPUR,2305803,2007,23496
POPUR,2305803,2010,25581
POPUR,2305803,2022,25089
POPUR,2305902,1940,3549
POPUR,2305902,1950,4593
POPUR,2305902,1960,8022
POPUR,2305902,1970,6752
POPUR,2305902,1980,8629
POPUR,2305902,1991,12931
POPUR,2305902,1996,14277
POPUR,2305902,2000,15775
POPUR,2305902,2007,18247
POPUR,2305902,2010,18358
POPUR,2305902,2022,18624
POPUR,2306009,1960,5960
POPUR,2306009,1970,3479
POPUR,2306009,1980,5890
POPUR,2306009,1991,6862
POPUR,2306009,1996,7936
POPUR,2306009,2000,8279
POPUR,2306009,2007,9977
POPUR,2306009,2010,9819
POPUR,2306009,2022,11167
POPUR,2306108,1960,3468
POPUR,2306108,1970,2779
POPUR,2306108,1980,4136
POPUR,2306108,1991,7704
POPUR,2306108,1996,9017
POPUR,2306108,2000,10873
POPUR,2306108,2007,13362
POPUR,2306108,2010,14343
POPUR,2306108,2022,15409
POPUR,2306207,1960,1697
POPUR,2306207,1970,2005
POPUR,2306207,1980,3004
POPUR,2306207,1991,3210
POPUR,2306207,1996,3565
POPUR,2306207,2000,3672
POPUR,2306207,2007,4018
POPUR,2306207,2010,4279
POPUR,2306207,2022,4768
POPUR,2306256,1996,22747
POPUR,2306256,2000,26546
POPUR,2306256,2007,28519
POPUR,2306256,2010,35565
POPUR,2306256,2022,52664
POPUR,2306306,1940,3608
POPUR,2306306,1950,4275
POPUR,2306306,1960,9894
POPUR,2306306,1970,9934
POPUR,2306306,1980,15404
POPUR,2306306,1991,18970
POPUR,2306306,1996,23440
POPUR,2306306,2000,27459
POPUR,2306306,2007,31951
POPUR,2306306,2010,33990
POPUR,2306306,2022,34990
POPUR,2306405,1940,4493
POPUR,2306405,1950,7427
POPUR,2306405,1960,26363
POPUR,2306405,1970,16688
POPUR,2306405,1980,26729
POPUR,2306405,1991,34670
POPUR,2306405,1996,41697
POPUR,2306405,2000,48481
POPUR,2306405,2007,60240
POPUR,2306405,2010,66909
POPUR,2306405,2022,76685
POPUR,2306504,1960,4267
POPUR,2306504,1970,3051
POPUR,2306504,1980,3453
POPUR,2306504,1991,4966
POPUR,2306504,1996,6191
POPUR,2306504,2000,7684
POPUR,2306504,2007,8393
POPUR,2306504,2010,8819
POPUR,2306504,2022,9224
POPUR,2306553,1991,7719
POPUR,2306553,1996,9302
POPUR,2306553,2000,9901
POPUR,2306553,2007,13950
POPUR,2306553,2010,15938
POPUR,2306553,2022,15355
POPUR,2306603,1960,3420
POPUR,2306603,1970,1021
POPUR,2306603,1980,2060
POPUR,2306603,1991,3996
POPUR,2306603,1996,5420
POPUR,2306603,2000,6030
POPUR,2306603,2007,7812
POPUR,2306603,2010,9522
POPUR,2306603,2022,10080
POPUR,2306702,1940,643
POPUR,2306702,1950,991
POPUR,2306702,1960,4877
POPUR,2306702,1970,1563
POPUR,2306702,1980,2896
POPUR,2306702,1991,5436
POPUR,2306702,1996,6436
POPUR,2306702,2000,7295
POPUR,2306702,2007,8208
POPUR,2306702,2010,8469
POPUR,2306702,2022,8929
POPUR,2306801,1960,2265
POPUR,2306801,1970,1404
POPUR,2306801,1980,1720
POPUR,2306801,1991,2878
POPUR,2306801,1996,3426
POPUR,2306801,2000,3539
POPUR,2306801,2007,6415
POPUR,2306801,2010,7212
POPUR,2306801,2022,5934
POPUR,2306900,1940,2511
POPUR,2306900,1950,3680
POPUR,2306900,1960,7129
POPUR,2306900,1970,8743
POPUR,2306900,1980,11910
POPUR,2306900,1991,17158
POPUR,2306900,1996,18881
POPUR,2306900,2000,21051
POPUR,2306900,2007,22455
POPUR,2306900,2010,23268
POPUR,2306900,2022,23278
POPUR,2307007,1940,4568
POPUR,2307007,1950,5063
POPUR,2307007,1960,5977
POPUR,2307007,1970,6151
POPUR,2307007,1980,8244
POPUR,2307007,1991,11734
POPUR,2307007,1996,12666
POPUR,2307007,2000,16580
POPUR,2307007,2007,18037
POPUR,2307007,2010,19135
POPUR,2307007,2022,19307
POPUR,2307106,1940,2582
POPUR,2307106,1950,3169
POPUR,2307106,1960,5695
POPUR,2307106,1970,3258
POPUR,2307106,1980,4149
POPUR,2307106,1991,5226
POPUR,2307106,1996,6122
POPUR,2307106,2000,7358
POPUR,2307106,2007,7910
POPUR,2307106,2010,8994
POPUR,2307106,2022,10182
POPUR,2307205,1960,1511
POPUR,2307205,1970,1443
POPUR,2307205,1980,2128
POPUR,2307205,1991,2455
POPUR,2307205,1996,2798
POPUR,2307205,2000,3016
POPUR,2307205,2007,4399
POPUR,2307205,2010,4489
POPUR,2307205,2022,4898
POPUR,2307254,1996,1662
POPUR,2307254,2000,3434
POPUR,2307254,2007,4615
POPUR,2307254,2010,5556
POPUR,2307254,2022,13288
POPUR,2307304,1940,24155
POPUR,2307304,1950,42821
POPUR,2307304,1960,22728
POPUR,2307304,1970,80549
POPUR,2307304,1980,126032
POPUR,2307304,1991,164922
POPUR,2307304,1996,180142
POPUR,2307304,2000,202227
POPUR,2307304,2010,240128
POPUR,2307304,2022,276678
POPUR,2307403,1940,2985
POPUR,2307403,1950,3037
POPUR,2307403,1960,5728
POPUR,2307403,1970,3894
POPUR,2307403,1980,4099
POPUR,2307403,1991,7585
POPUR,2307403,1996,9341
POPUR,2307403,2000,11856
POPUR,2307403,2007,12495
POPUR,2307403,2010,14150
POPUR,2307403,2022,14829
POPUR,2307502,1940,3657
POPUR,2307502,1950,4795
POPUR,2307502,1960,9667
POPUR,2307502,1970,9787
POPUR,2307502,1980,11420
POPUR,2307502,1991,14758
POPUR,2307502,1996,15769
POPUR,2307502,2000,16730
POPUR,2307502,2007,16954
POPUR,2307502,2010,18132
POPUR,2307502,2022,18842
POPUR,2307601,1940,4416
POPUR,2307601,1950,7212
POPUR,2307601,1960,6201
POPUR,2307601,1970,6364
POPUR,2307601,1980,13571
POPUR,2307601,1991,23342
POPUR,2307601,1996,26308
POPUR,2307601,2000,28213
POPUR,2307601,2007,30188
POPUR,2307601,2010,32483
POPUR,2307601,2022,43514
POPUR,2307635,1991,3645
POPUR,2307635,1996,4865
POPUR,2307635,2000,5459
POPUR,2307635,2007,6228
POPUR,2307635,2010,8915
POPUR,2307635,2022,10088
POPUR,2307650,1991,156410
POPUR,2307650,1996,159493
POPUR,2307650,2000,179170
POPUR,2307650,2010,207635
POPUR,2307650,2022,230955
POPUR,2307700,1940,8476
POPUR,2307700,1950,13201
POPUR,2307700,1960,15200
POPUR,2307700,1970,24098
POPUR,2307700,1980,57923
POPUR,2307700,1991,51954
POPUR,2307700,1996,61183
POPUR,2307700,2000,65268
POPUR,2307700,2007,80792
POPUR,2307700,2010,86309
POPUR,2307700,2022,88317
POPUR,2307809,1960,4050
POPUR,2307809,1970,4094
POPUR,2307809,1980,5203
POPUR,2307809,1991,8545
POPUR,2307809,1996,9422
POPUR,2307809,2000,11687
POPUR,2307809,2007,14037
POPUR,2307809,2010,15435
POPUR,2307809,2022,16772
POPUR,2307908,1960,1696
POPUR,2307908,1970,2927
POPUR,2307908,1980,3816
POPUR,2307908,1991,4319
POPUR,2307908,1996,5479
POPUR,2307908,2000,6487
POPUR,2307908,2007,7966
POPUR,2307908,2010,8007
POPUR,2307908,2022,8021
POPUR,2308005,1940,5478
POPUR,2308005,1950,6863
POPUR,2308005,1960,5973
POPUR,2308005,1970,7955
POPUR,2308005,1980,10292
POPUR,2308005,1991,12758
POPUR,2308005,1996,16379
POPUR,2308005,2000,19173
POPUR,2308005,2007,22660
POPUR,2308005,2010,23983
POPUR,2308005,2022,25750
POPUR,2308104,1940,2541
POPUR,2308104,1950,3218
POPUR,2308104,1960,8404
POPUR,2308104,1970,5843
POPUR,2308104,1980,7621
POPUR,2308104,1991,14270
POPUR,2308104,1996,16058
POPUR,2308104,2000,18079
POPUR,2308104,2007,21277
POPUR,2308104,2010,23285
POPUR,2308104,2022,24723
POPUR,2308203,1960,3504
POPUR,2308203,1970,1707
POPUR,2308203,1980,1989
POPUR,2308203,1991,3890
POPUR,2308203,1996,4774
POPUR,2308203,2000,5627
POPUR,2308203,2007,6490
POPUR,2308203,2010,7420
POPUR,2308203,2022,7935
POPUR,2308302,1940,3225
POPUR,2308302,1950,4085
POPUR,2308302,1960,4951
POPUR,2308302,1970,5419
POPUR,2308302,1980,6788
POPUR,2308302,1991,9389
POPUR,2308302,1996,9928
POPUR,2308302,2000,11291
POPUR,2308302,2007,11508
POPUR,2308302,2010,13556
POPUR,2308302,2022,13696
POPUR,2308351,1991,3775
POPUR,2308351,1996,4445
POPUR,2308351,2000,5054
POPUR,2308351,2007,6559
POPUR,2308351,2010,5969
POPUR,2308351,2022,6958
POPUR,2308377,1991,3810
POPUR,2308377,1996,3911
POPUR,2308377,2000,4772
POPUR,2308377,2007,6208
POPUR,2308377,2010,6847
POPUR,2308377,2022,8220
POPUR,2308401,1940,4585
POPUR,2308401,1950,5826
POPUR,2308401,1960,9783
POPUR,2308401,1970,7790
POPUR,2308401,1980,8768
POPUR,2308401,1991,10944
POPUR,2308401,1996,12178
POPUR,2308401,2000,12785
POPUR,2308401,2007,14617
POPUR,2308401,2010,15419
POPUR,2308401,2022,16446
POPUR,2308500,1940,1645
POPUR,2308500,1950,1953
POPUR,2308500,1960,10868
POPUR,2308500,1970,7362
POPUR,2308500,1980,11100
POPUR,2308500,1991,13638
POPUR,2308500,1996,14706
POPUR,2308500,2000,16052
POPUR,2308500,2007,18693
POPUR,2308500,2010,18816
POPUR,2308500,2022,20605
POPUR,2308609,1960,3246
POPUR,2308609,1970,2959
POPUR,2308609,1980,4123
POPUR,2308609,1991,5652
POPUR,2308609,1996,6883
POPUR,2308609,2000,8252
POPUR,2308609,2007,8771
POPUR,2308609,2010,9362
POPUR,2308609,2022,9228
POPUR,2308708,1940,1864
POPUR,2308708,1950,2030
POPUR,2308708,1960,12731
POPUR,2308708,1970,9568
POPUR,2308708,1980,19047
POPUR,2308708,1991,26499
POPUR,2308708,1996,30232
POPUR,2308708,2000,33869
POPUR,2308708,2007,33807
POPUR,2308708,2010,35401
POPUR,2308708,2022,38909
POPUR,2308807,1960,1441
POPUR,2308807,1970,1455
POPUR,2308807,1980,1829
POPUR,2308807,1991,2333
POPUR,2308807,1996,3232
POPUR,2308807,2000,3352
POPUR,2308807,2007,3232
POPUR,2308807,2010,3604
POPUR,2308807,2022,4556
POPUR,2308906,1960,2639
POPUR,2308906,1970,2766
POPUR,2308906,1980,3687
POPUR,2308906,1991,5623
POPUR,2308906,1996,6668
POPUR,2308906,2000,7746
POPUR,2308906,2007,8878
POPUR,2308906,2010,9612
POPUR,2308906,2022,11649
POPUR,2309003,1960,3143
POPUR,2309003,1970,3063
POPUR,2309003,1980,3133
POPUR,2309003,1991,5136
POPUR,2309003,1996,5864
POPUR,2309003,2000,7533
POPUR,2309003,2007,8487
POPUR,2309003,2010,9066
POPUR,2309003,2022,8975
POPUR,2309102,1960,2629
POPUR,2309102,1970,1338
POPUR,2309102,1980,1323
POPUR,2309102,1991,3023
POPUR,2309102,1996,3618
POPUR,2309102,2000,3795
POPUR,2309102,2007,4077
POPUR,2309102,2010,4198
POPUR,2309102,2022,6710
POPUR,2309201,1960,2806
POPUR,2309201,1970,2515
POPUR,2309201,1980,3372
POPUR,2309201,1991,4802
POPUR,2309201,1996,5299
POPUR,2309201,2000,6393
POPUR,2309201,2007,7750
POPUR,2309201,2010,9696
POPUR,2309201,2022,10598
POPUR,2309300,1940,3054
POPUR,2309300,1950,4670
POPUR,2309300,1960,10640
POPUR,2309300,1970,11003
POPUR,2309300,1980,16609
POPUR,2309300,1991,20526
POPUR,2309300,1996,19448
POPUR,2309300,2000,20844
POPUR,2309300,2007,22194
POPUR,2309300,2010,23244
POPUR,2309300,2022,23538
POPUR,2309409,1960,4826
POPUR,2309409,1970,1592
POPUR,2309409,1980,4901
POPUR,2309409,1991,9251
POPUR,2309409,1996,10841
POPUR,2309409,2000,12709
POPUR,2309409,2007,13755
POPUR,2309409,2010,14230
POPUR,2309409,2022,15005
POPUR,2309458,1991,5182
POPUR,2309458,1996,5785
POPUR,2309458,2000,6372
POPUR,2309458,2007,7131
POPUR,2309458,2010,7605
POPUR,2309458,2022,10337
POPUR,2309508,1960,4112
POPUR,2309508,1970,8866
POPUR,2309508,1980,9975
POPUR,2309508,1991,14222
POPUR,2309508,1996,14747
POPUR,2309508,2000,15710
POPUR,2309508,2007,15562
POPUR,2309508,2010,16023
POPUR,2309508,2022,14841
POPUR,2309607,1940,1973
POPUR,2309607,1950,2739
POPUR,2309607,1960,8036
POPUR,2309607,1970,8703
POPUR,2309607,1980,23935
POPUR,2309607,1991,22650
POPUR,2309607,1996,28172
POPUR,2309607,2000,34301
POPUR,2309607,2007,44339
POPUR,2309607,2010,50675
POPUR,2309607,2022,63662
POPUR,2309706,1940,5276
POPUR,2309706,1950,6018
POPUR,2309706,1960,7953
POPUR,2309706,1970,9087
POPUR,2309706,1980,24804
POPUR,2309706,1991,53626
POPUR,2309706,1996,40144
POPUR,2309706,2000,47028
POPUR,2309706,2007,57244
POPUR,2309706,2010,62095
POPUR,2309706,2022,78731
POPUR,2309805,1940,3142
POPUR,2309805,1950,3614
POPUR,2309805,1960,3690
POPUR,2309805,1970,1857
POPUR,2309805,1980,2060
POPUR,2309805,1991,3179
POPUR,2309805,1996,2859
POPUR,2309805,2000,3809
POPUR,2309805,2007,4490
POPUR,2309805,2010,4745
POPUR,2309805,2022,4641
POPUR,2309904,1960,947
POPUR,2309904,1970,966
POPUR,2309904,1980,1260
POPUR,2309904,1991,2292
POPUR,2309904,1996,2785
POPUR,2309904,2000,3276
POPUR,2309904,2007,3700
POPUR,2309904,2010,3723
POPUR,2309904,2022,4014
POPUR,2310001,1960,1310
POPUR,2310001,1970,920
POPUR,2310001,1980,2006
POPUR,2310001,1991,3525
POPUR,2310001,1996,4135
POPUR,2310001,2000,4259
POPUR,2310001,2007,4379
POPUR,2310001,2010,4515
POPUR,2310001,2022,5908
POPUR,2310100,1960,3735
POPUR,2310100,1970,2530
POPUR,2310100,1980,3099
POPUR,2310100,1991,3725
POPUR,2310100,1996,3824
POPUR,2310100,2000,4417
POPUR,2310100,2007,4510
POPUR,2310100,2010,4957
POPUR,2310100,2022,4792
POPUR,2310209,1960,6723
POPUR,2310209,1970,6468
POPUR,2310209,1980,9044
POPUR,2310209,1991,11147
POPUR,2310209,1996,13351
POPUR,2310209,2000,16673
POPUR,2310209,2007,19650
POPUR,2310209,2010,20054
POPUR,2310209,2022,27528
POPUR,2310258,1991,7841
POPUR,2310258,1996,8641
POPUR,2310258,2000,12680
POPUR,2310258,2007,13231
POPUR,2310258,2010,13435
POPUR,2310258,2022,19255
POPUR,2310308,1960,4603
POPUR,2310308,1970,4045
POPUR,2310308,1980,6629
POPUR,2310308,1991,8248
POPUR,2310308,1996,10615
POPUR,2310308,2000,12550
POPUR,2310308,2007,12891
POPUR,2310308,2010,14106
POPUR,2310308,2022,16659
POPUR,2310407,1960,2809
POPUR,2310407,1970,1048
POPUR,2310407,1980,1687
POPUR,2310407,1991,2803
POPUR,2310407,1996,3176
POPUR,2310407,2000,4175
POPUR,2310407,2007,5149
POPUR,2310407,2010,5540
POPUR,2310407,2022,6087
POPUR,2310506,1940,1503
POPUR,2310506,1950,1700
POPUR,2310506,1960,7977
