grupo,ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
Nao_Semiarido,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.0430967726719677,0.05694205923228286,0.7568530757934782,0.44969477006090286,20.692662961500933,339,
Nao_Semiarido,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.050484416809705515,0.07239435089981011,0.6973529865551696,0.486088245638302,20.692662961500933,339,
Nao_Semiarido,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.04926379745205993,0.06021379866024336,0.8181479751847436,0.4138814928821818,20.692662961500933,339,
Nordeste,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.07292993098982826,0.0440663676379924,1.6550021002173723,0.09818275820161419,38.61768059769291,1232,*
Nordeste,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.09492237439603553,0.05641059450390723,1.6827047335844123,0.09268961471220873,38.61768059769291,1232,*
Nordeste,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.06093355373126444,0.045518236216882856,1.3386624525812358,0.18093141813727634,38.61768059769291,1232,
Semiarido,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.10998431706524466,0.07436101450681151,1.479058856239381,0.13948407682548436,15.854796691165589,893,
Semiarido,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.15894360496973986,0.09463859181707414,1.6794798180953512,0.09341515264449922,15.854796691165589,893,*
Semiarido,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.08525086690537911,0.07371376623281198,1.1565121586126699,0.24778701894524927,15.854796691165589,893,
Nao_Semiarido,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.036765599214479805,0.058239922407792744,0.6312783000816707,0.5283092253475591,20.692662961500933,339,
Nao_Semiarido,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.026455074851174144,0.05749810638060573,0.46010341064201576,0.6457544648547368,20.692662961500933,339,
Nao_Semiarido,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.012910570929117324,0.043773596273915145,0.29493969031762607,0.7682312082521852,20.692662961500933,339,
Nordeste,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.1046788363493254,0.04833404898798101,2.1657369606124943,0.030525647891202125,38.61768059769291,1232,**
Nordeste,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.10404894254187122,0.047022389203853564,2.212753207643142,0.027100322546182536,38.61768059769291,1232,**
Nordeste,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.04999070371485832,0.03215084629324677,1.5548798703118052,0.12023553666889983,38.61768059769291,1232,
Semiarido,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.19224829444047956,0.08784061585049666,2.18860367244787,0.02888904519705601,15.854796691165589,893,**
Semiarido,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.21534418323419557,0.08730422665913637,2.4665951635419456,0.013830874154872306,15.854796691165589,893,**
Semiarido,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.1195996730193342,0.055590624138319285,2.1514360537084296,0.03171460159631999,15.854796691165589,893,**
Nao_Semiarido,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.013989780874417553,0.05046485683007221,0.27721828125906794,0.7817914972922583,20.692662961500933,339,
Nao_Semiarido,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.02897424188590335,0.040166519028951346,0.7213530718213148,0.47121901427403823,20.692662961500933,339,
Nao_Semiarido,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.011109398938523474,0.03339873720082448,0.3326293108545801,0.7396319129935449,20.692662961500933,339,
Nordeste,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.03995895794494693,0.045007112296010385,0.887836519751325,0.3748047033827494,38.61768059769291,1232,
Nordeste,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.05532058531412687,0.03753993341382186,1.4736463356048024,0.140836289736102,38.61768059769291,1232,
Nordeste,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.01000425907424149,0.026483177854226676,0.3777590109959113,0.7056757148253907,38.61768059769291,1232,
Semiarido,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.1045148211297689,0.08365508084910371,1.2493541344881587,0.2118692920170083,15.854796691165589,893,
Semiarido,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.11279675147444987,0.06990286687955537,1.6136212505962293,0.10696974537154162,15.854796691165589,893,
Semiarido,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.040814234943267164,0.045599494701195904,0.8950589301639073,0.3710014510464341,15.854796691165589,893,
Nao_Semiarido,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.013795213537704045,0.050680568115740815,-0.27219926789690835,0.7856443502127258,20.692662961500933,339,
Nao_Semiarido,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.03296786759067899,0.05325257813485114,-0.6190849109163257,0.5363009010918032,20.692662961500933,339,
Nao_Semiarido,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.026027836103326693,0.04736275512405255,-0.5495422729348107,0.5830166659226799,20.692662961500933,339,
Nordeste,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.1422504694760718,0.05297063428598434,2.685459054691937,0.007341830075347708,38.61768059769291,1232,***
Nordeste,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.12404760913004259,0.04706549655145665,2.635637956022019,0.008505038798203022,38.61768059769291,1232,***
Nordeste,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.0650420397386245,0.035967864109512686,1.8083375632366883,0.07080154015345766,38.61768059769291,1232,*
Semiarido,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.29657356488380626,0.1145891231566226,2.588147606980497,0.009809200937173898,15.854796691165589,893,***
Semiarido,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.32741651530883564,0.11139726864361822,2.9391790238260285,0.0033772568880559,15.854796691165589,893,***
Semiarido,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.21017320961731126,0.07775421195642325,2.7030459743467175,0.007003752245496583,15.854796691165589,893,***
Nao_Semiarido,1950,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.5602830714280695,1.24986992202914,1.2483563640726545,0.21281316272369644,20.692662961500933,339,
Nao_Semiarido,1950,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.09873392340866663,1.1035260141590646,0.08947131480530274,0.9287636730055294,21.343095003813325,339,
Nao_Semiarido,1950,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.5170487751208419,1.034071911982636,0.5000123967485969,0.6174110822857832,19.919997731744733,339,
Nao_Semiarido,1950,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.1754547015732912,1.1939650830458153,0.9844967145728384,0.32562452437744005,19.870495015694328,339,
Nao_Semiarido,1950,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.5537722934369249,1.2167303080849563,0.4551315026487025,0.6493252090422492,20.509276355180972,339,
Nao_Semiarido,1950,1996,PIB_Agropecuário,pibag (1996),pibag_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.4829969366144178,1.3047138126445477,0.3701937788452034,0.7114845505040632,20.666639010863104,339,
Nao_Semiarido,1950,1999,PIB_Agropecuário,pibag (1999),pibag_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.57601234409782,0.970289066542299,-0.5936502470861442,0.5531654531344297,20.692662961500933,339,
Nao_Semiarido,1950,2000,PIB_Agropecuário,pibag (2000),pibag_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.8922978448950826,0.9481361702092705,-0.941107272279399,0.3473597758172753,20.692662961500933,339,
Nao_Semiarido,1950,2001,PIB_Agropecuário,pibag (2001),pibag_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.7979764070166474,0.9513807535561093,-0.8387560963724976,0.40223229867332677,20.692662961500933,339,
Nao_Semiarido,1950,2002,PIB_Agropecuário,pibag (2002),pibag_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.1454370467330546,0.977114491312346,-1.1722649258784785,0.24196268457145756,20.692662961500933,339,
Nao_Semiarido,1950,2003,PIB_Agropecuário,pibag (2003),pibag_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.0438216950492916,0.9859948008883015,-1.0586482749289274,0.2905584508176359,20.692662961500933,339,
Nao_Semiarido,1950,2004,PIB_Agropecuário,pibag (2004),pibag_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.7879664589354707,0.9532953368130177,-0.826571187864758,0.40909603668680916,20.692662961500933,339,
Nao_Semiarido,1950,2005,PIB_Agropecuário,pibag (2005),pibag_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.7838791296005214,0.9795968711942575,-0.8002058322673791,0.4241852020922514,20.692662961500933,339,
Nao_Semiarido,1950,2006,PIB_Agropecuário,pibag (2006),pibag_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.7816995759978241,0.9409085658241775,-0.8307922835340582,0.4067104114506491,20.692662961500933,339,
Nao_Semiarido,1950,2007,PIB_Agropecuário,pibag (2007),pibag_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.9801310415268665,0.9225170266774253,-1.0624530639363332,0.2888311916808129,20.692662961500933,339,
Nao_Semiarido,1950,2008,PIB_Agropecuário,pibag (2008),pibag_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.0651810487262174,0.9274084357334094,-1.1485565665400221,0.251596697486727,20.692662961500933,339,
Nao_Semiarido,1950,2009,PIB_Agropecuário,pibag (2009),pibag_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.1893950362570116,0.9420666081727425,-1.2625381538190743,0.20767448972531527,20.692662961500933,339,
Nao_Semiarido,1950,2010,PIB_Agropecuário,pibag (2010),pibag_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.01849893318196,0.9948785987610522,-1.0237419263519416,0.30673046393395714,20.692662961500933,339,
Nao_Semiarido,1950,2011,PIB_Agropecuário,pibag (2011),pibag_2011,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.6283284430125884,0.978660943412573,-0.6420287304218134,0.5213141820238726,20.692662961500933,339,
Nao_Semiarido,1950,2012,PIB_Agropecuário,pibag (2012),pibag_2012,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.5302869950749916,1.010740426101027,-1.514025713781071,0.1310063651340749,20.692662961500933,339,
Nao_Semiarido,1950,2013,PIB_Agropecuário,pibag (2013),pibag_2013,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.4944829677357867,0.9674168713313717,-1.544817970436116,0.12337863542004184,20.692662961500933,339,
Nao_Semiarido,1950,2014,PIB_Agropecuário,pibag (2014),pibag_2014,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.2602789452244396,0.9494586184044972,-1.3273658491217402,0.1853338972007761,20.692662961500933,339,
Nao_Semiarido,1950,2015,PIB_Agropecuário,pibag (2015),pibag_2015,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.1100463303088617,0.9853372824814361,-1.1265648322099038,0.2607706187559475,20.692662961500933,339,
Nao_Semiarido,1950,2016,PIB_Agropecuário,pibag (2016),pibag_2016,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-0.9024733483214544,1.059646156090406,-0.8516742528950937,0.3950318161850015,20.692662961500933,339,
Nao_Semiarido,1950,2017,PIB_Agropecuário,pibag (2017),pibag_2017,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.7746459969543515,1.070699995679313,-1.6574633455830128,0.09840582559014577,20.692662961500933,339,*
Nao_Semiarido,1950,2018,PIB_Agropecuário,pibag (2018),pibag_2018,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-2.0940264345209383,1.095777251467207,-1.910996447240633,0.056898336200766356,20.692662961500933,339,*
Nao_Semiarido,1950,2019,PIB_Agropecuário,pibag (2019),pibag_2019,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.9214532244421765,1.086125620089107,-1.769089310575823,0.0778314543591672,20.692662961500933,339,*
Nao_Semiarido,1950,2020,PIB_Agropecuário,pibag (2020),pibag_2020,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.6267374300034958,1.1188770146794411,-1.4539019111672045,0.14695355047390926,20.692662961500933,339,
Nao_Semiarido,1950,2021,PIB_Agropecuário,pibag (2021),pibag_2021,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1.5640164793966878,1.1041366571536686,-1.416506253336914,0.15760004745474057,20.692662961500933,339,
Nordeste,1950,1959,PIB_Agropecuário,pibag (1959),pibag_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.34386653849556215,0.8348510382684071,0.4118896937695465,0.6804930474796633,38.61768059769291,1232,
Nordeste,1950,1970,PIB_Agropecuário,pibag (1970),pibag_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.759583827463451,1.113139697488427,2.479099284384422,0.013307454060883657,38.33952854228018,1232,**
Nordeste,1950,1975,PIB_Agropecuário,pibag (1975),pibag_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.4154830790898072,0.7702142263101401,0.539438334033713,0.5896835188172782,38.006746557098474,1232,
Nordeste,1950,1980,PIB_Agropecuário,pibag (1980),pibag_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.7300158200730804,0.9513047092726697,1.8185716975960127,0.06922536019594355,38.21132834588357,1232,*
Nordeste,1950,1985,PIB_Agropecuário,pibag (1985),pibag_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.66637330815378,0.9449443186527529,1.7634619048555147,0.07807601882487489,38.37351227149618,1232,*
