Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
4_Soc,Renda p.c. (2010),Densidade,M1,Base (Efeito Fixo UF),0.005582401539960413,0.0028206191768219142,0.04780019402643787,6.151074784921649,1147
4_Soc,Renda p.c. (2010),Densidade,M2,+ Lag Espacial,0.008695547815580242,0.005314935543091551,0.10182725231068268,3.0149122378827538,1147
4_Soc,Renda p.c. (2010),Densidade,M3,+ Clima,0.010680394500221105,0.008201296848199022,0.19282028431991804,1.8287897435562888,1147
4_Soc,Renda p.c. (2010),Densidade,M4,+ Geografia/Solo (Completa),0.010668564380440844,0.008245719483819499,0.19572393238580776,1.8226173461252555,1146
4_Soc,% Pobres (2010),Distância,M1,Base (Efeito Fixo UF),0.001389099268977511,0.016548534350499886,0.9331034014841983,527.5421805875112,1147
4_Soc,% Pobres (2010),Distância,M2,+ Lag Espacial,0.06629708835194362,0.04944009161822861,0.17993407634046843,51.309999989849786,1147
4_Soc,% Pobres (2010),Distância,M3,+ Clima,0.07166654103618711,0.04419759671370943,0.10490978106551774,69.08072741804395,1147
4_Soc,% Pobres (2010),Distância,M4,+ Geografia/Solo (Completa),0.06905860849416254,0.04383347525977891,0.11514650752959832,71.45418178592121,1146
4_Soc,% Pobres (2010),Dummy,M1,Base (Efeito Fixo UF),-7.86472966463964,1.7911556862347522,1.1289863698804581e-5,155.01299472130762,1147
4_Soc,% Pobres (2010),Dummy,M2,+ Lag Espacial,-16.511979487877017,3.183028049375775,2.1312820397412224e-7,59.79712440336832,1147
4_Soc,% Pobres (2010),Dummy,M3,+ Clima,-18.52717369337052,3.6818838984781435,4.854347217531085e-7,51.19071243877514,1147
4_Soc,% Pobres (2010),Dummy,M4,+ Geografia/Solo (Completa),-18.537696933034038,3.730551530260325,6.724454424400506e-7,50.21578243295201,1146
4_Soc,% Pobres (2010),Densidade,M1,Base (Efeito Fixo UF),-0.3378460914076816,0.1498229905356518,0.024135319809831524,6.151074784921649,1147
4_Soc,% Pobres (2010),Densidade,M2,+ Lag Espacial,-0.5162494954642055,0.29905690165383253,0.08430093164069863,3.0149122378827538,1147
4_Soc,% Pobres (2010),Densidade,M3,+ Clima,-0.6896347255787254,0.5132790697836065,0.17908220251417362,1.8287897435562888,1147
4_Soc,% Pobres (2010),Densidade,M4,+ Geografia/Solo (Completa),-0.6916572905866728,0.518343685887394,0.1820857699118963,1.8226173461252555,1146
