ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1891,sabem_15a,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,-91.11280612093663,76.18811616460111,-1.1958926235174443,0.23196222438965386,58.60347361072317,1286,,-91.1128
1891,nsabem_15a,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,43.95833413782666,69.92261377982122,0.6286712089488921,0.5296776461934092,58.60347361072317,1286,,+43.9583
1892,sabem_7a14,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,4.3743798284802935,41.41984529389731,0.1056107234935714,0.9159079334159136,56.107738341875205,1286,,+4.3744
1892,nsabem_7a14,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,-62.84719523925653,48.68794053934206,-1.290816463852546,0.19700281018154917,56.107738341875205,1286,,-62.8472
1892,sabem_15a,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,-92.18191254047551,76.96912906058066,-1.1976478578563778,0.23127814149476547,56.107738341875205,1286,,-92.1819
1892,nsabem_15a,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,45.073920236628446,70.61888089172402,0.6382701009626274,0.5234132161624445,56.107738341875205,1286,,+45.0739
1894,sabem_7a14,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,1.7441078364487694,29.43310239421002,0.059256676822211723,0.9527570266365255,114.8947910951268,1284,,+1.7441
1894,nsabem_7a14,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,-21.528569760006825,37.61412503026628,-0.5723533311670501,0.5671843270088468,114.8947910951268,1284,,-21.5286
1894,sabem_15a,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,-72.52337040854314,49.12203984798294,-1.47639166925844,0.14008765576639395,114.8947910951268,1284,,-72.5234
1894,nsabem_15a,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,60.10280785825886,50.22919098718654,1.1965712900610141,0.2316979052235137,114.8947910951268,1284,,+60.1028
1895,sabem_7a14,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,2.242694741624291,28.354026487149962,0.07909616444213592,0.9369686639400555,121.59698489435624,1282,,+2.2427
