grupo,ano_tratamento,tipo_outcome,outcome_var,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
CE,1920,contemporaneo,log(pib_1920),3.6143384516564936,1.8047002888317158,2.002736118580808,0.047334988446888264,5.943160011899279,136,**,+3.6143**
CE,1920,contemporaneo,log(pop_total_1940),0.03196189838948271,0.8569855257216941,0.03729572720912247,0.9703077728198619,5.943160011899279,136,,+0.0320
RN,1920,persistencia,log(pib_2010),-15.189841198261675,25.218148706778887,-0.6023376804887544,0.5479672957797705,0.8644642447455531,143,,-15.1898
RN,1920,persistencia,log(pop_total_2010),-12.436710009233579,21.088530948095997,-0.5897380922285838,0.5563593347414606,0.8644642447455531,143,,-12.4367
RN,1920,persistencia,adh_idhm_2010,-0.26109874269684763,0.406969352766577,-0.6415685626494939,0.5222492552167279,0.8644642447455531,143,,-0.2611
RN,1920,persistencia,adh_gini_2010,0.18051818635764416,0.4293851516126057,0.42041087280192896,0.6748587365488787,0.8644642447455531,143,,+0.1805
RN,1920,persistencia,log(valor_producao_mil_reais_2010),-21.290029383298688,34.532906805620286,-0.6165142570573787,0.5386011488931856,0.8644642447455531,143,,-21.2900
RN,1920,contemporaneo,log(pib_1920),-0.9229864452354235,3.6577867451752364,-0.2523346792846463,0.801169023671755,0.8644642447455531,143,,-0.9230
RN,1920,contemporaneo,log(pop_total_1940),-3.2992110112794677,4.6463433839089205,-0.7100661183814347,0.47889700722231554,0.8644642447455531,143,,-3.2992
PB,1920,persistencia,log(pib_2010),0.5971125778828821,2.474504707489832,0.24130589692375262,0.8096390309700604,5.489275241252592,163,,+0.5971
PB,1920,persistencia,log(pop_total_2010),-0.3816002475552409,2.1215874621904596,-0.17986543300989014,0.8574946666711826,5.489275241252592,163,,-0.3816
PB,1920,persistencia,adh_idhm_2010,-0.15850306594118813,0.15324277660239158,-1.034326507620291,0.30260505827339557,5.489275241252592,163,,-0.1585
PB,1920,persistencia,adh_gini_2010,-0.2081618581569291,0.16120752072424044,-1.2912664199644146,0.19854616467305763,5.489275241252592,163,,-0.2082
PB,1920,persistencia,log(valor_producao_mil_reais_2010),11.457913851735398,10.836130947010405,1.0573805270317942,0.2919937811852833,5.489275241252592,163,,+11.4579
PB,1920,contemporaneo,log(pib_1920),0.7002256374244951,1.2804406820400456,0.546863003687816,0.5852643865497396,5.489275241252592,163,,+0.7002
PB,1920,contemporaneo,log(pop_total_1940),0.278894658341585,0.6650142386828639,0.41938148406260817,0.6755217799425632,5.489275241252592,163,,+0.2789
PE,1920,persistencia,log(pib_2010),2.493934334582036,1.2659827912151385,1.9699591115201993,0.050788633276823224,17.06699377169294,151,*,+2.4939*
PE,1920,persistencia,log(pop_total_2010),1.8849919875837706,1.0417275144056377,1.8094866090383157,0.07249048407516333,17.06699377169294,151,*,+1.8850*
PE,1920,persistencia,adh_idhm_2010,0.11881764724225463,0.05201386667282288,2.2843455955628187,0.023833855234274975,17.06699377169294,151,**,+0.1188**
PE,1920,persistencia,adh_gini_2010,-0.021563298888752414,0.04512575974810514,-0.47784899377030143,0.6334924558456817,17.06699377169294,151,,-0.0216
PE,1920,persistencia,log(valor_producao_mil_reais_2010),2.909225258743671,1.7979106642105278,1.6181144684522617,0.1078570539082657,17.06699377169294,151,,+2.9092
PE,1920,contemporaneo,log(pib_1920),0.6429848778391865,0.43533711875255054,1.4769815164892124,0.14189494258141674,17.06699377169294,151,,+0.6430
PE,1920,contemporaneo,log(pop_total_1940),-0.35522434650681944,0.42408818749971966,-0.8376190541903605,0.4036522759184138,17.06699377169294,151,,-0.3552
AL,1920,persistencia,log(pib_2010),-1.7179782063045792,1.2764004833594107,-1.345955465155389,0.18216675068720356,9.089556113885417,88,,-1.7180
AL,1920,persistencia,log(pop_total_2010),-1.326141690918984,1.1073515928895703,-1.1975796119627133,0.23466166204363265,9.089556113885417,88,,-1.3261
AL,1920,persistencia,adh_idhm_2010,-0.031418801407030905,0.08087298948444088,-0.38849561030602875,0.6986943266519452,9.089556113885417,88,,-0.0314
AL,1920,persistencia,adh_gini_2010,-0.0995532585971135,0.07798434250220077,-1.2765800852177993,0.20549043790363639,9.089556113885417,88,,-0.0996
AL,1920,persistencia,log(valor_producao_mil_reais_2010),-2.103913427490845,1.662233303065922,-1.2657148810640853,0.20933527992080578,9.089556113885417,88,,-2.1039
AL,1920,contemporaneo,log(pib_1920),0.5668282569813918,0.5695002952922043,0.9953081002189096,0.32262531800996797,9.089556113885417,88,,+0.5668
AL,1920,contemporaneo,log(pop_total_1940),-0.2433088564167143,0.5472956581268865,-0.444565661729231,0.6578492300561491,9.089556113885417,88,,-0.2433
SE,1920,persistencia,log(pib_2010),5.382734453813157,3.621076765917474,1.4865010608106595,0.14221451459006462,4.031525067274975,70,,+5.3827
SE,1920,persistencia,log(pop_total_2010),1.8320937782731335,1.9829543147513577,0.9239213251884018,0.3591092322728233,4.031525067274975,70,,+1.8321
SE,1920,persistencia,adh_idhm_2010,0.08551132262472194,0.06111815315128724,1.3991149636516944,0.166761588243726,4.031525067274975,70,,+0.0855
SE,1920,persistencia,adh_gini_2010,0.040647792715937214,0.08231108444899572,0.4938313349658845,0.6231702917355795,4.031525067274975,70,,+0.0406
SE,1920,persistencia,log(valor_producao_mil_reais_2010),-2.0385735817265527,2.7655882344429052,-0.7371211506969688,0.4638291029319155,4.031525067274975,70,,-2.0386
SE,1920,contemporaneo,log(pib_1920),1.1572895934161238,0.9749437317338453,1.1870321904198446,0.2397432165716468,4.031525067274975,70,,+1.1573
SE,1920,contemporaneo,log(pop_total_1940),0.009254039206098241,0.9599768316095074,0.009639856818818033,0.9923395779338511,4.031525067274975,70,,+0.0093
BA,1920,persistencia,log(pib_2010),0.10911422270238802,1.715130471783484,0.0636186135675878,0.9493162780987581,31.80996984133894,309,,+0.1091
BA,1920,persistencia,log(pop_total_2010),-0.20676256559356432,1.2088879918664686,-0.17103533742140348,0.8643112796721548,31.80996984133894,309,,-0.2068
BA,1920,persistencia,adh_idhm_2010,0.10014218862099611,0.06994314148122101,1.4317656670866468,0.15325189166405126,31.80996984133894,309,,+0.1001
BA,1920,persistencia,adh_gini_2010,0.0015102718732071807,0.05160516811948206,0.02926590355660561,0.9766719794563592,31.80996984133894,309,,+0.0015
BA,1920,persistencia,log(valor_producao_mil_reais_2010),0.1646900381511287,0.3392729672900273,0.4854204550000104,0.627732430762332,31.80996984133894,309,,+0.1647
BA,1920,contemporaneo,log(pib_1920),0.6781092153420758,0.6359443047758231,1.066302835404928,0.2871441436492475,31.80996984133894,309,,+0.6781
BA,1920,contemporaneo,log(pop_total_1940),0.44651857814469054,0.5183265094855568,0.8614619742059185,0.3896716736009117,31.80996984133894,309,,+0.4465
Nordeste,1950,persistencia,log(pib_2010),4.201412554129076,1.373661725872609,3.0585496232416016,0.0022728536513674535,38.617680597693116,1230,***,+4.2014***
Nordeste,1950,persistencia,log(pop_total_2010),2.7700857414838653,0.99137578755732,2.7941833724920406,0.0052850139088663,38.617680597693116,1230,***,+2.7701***
Nordeste,1950,persistencia,adh_idhm_2010,0.04999070371485813,0.03215084629324667,1.5548798703118043,0.12023553666890004,38.617680597693116,1230,,+0.0500
Nordeste,1950,persistencia,adh_gini_2010,-0.12953589520219938,0.04737893573809256,-2.734039783381052,0.006347288948386361,38.617680597693116,1230,***,-0.1295***
Nordeste,1950,persistencia,log(valor_producao_mil_reais_2010),6.144274428426862,1.9173952082751977,3.2044903428928326,0.0013882604909183807,38.617680597693116,1230,***,+6.1443***
Nordeste,1950,contemporaneo,log(pib_1949),1.2325951146183007,0.5588060129881878,2.205765661015455,0.02758737431398978,38.617680597693116,1230,**,+1.2326**
Nordeste,1950,contemporaneo,log(pop_total_1950),0.7556892768612795,0.4369429134637506,1.729492008168185,0.08397547460739763,38.617680597693116,1230,*,+0.7557*
Semiarido,1950,persistencia,log(pib_2010),7.438222983771796,2.649306547897758,2.8076112934813358,0.005101922799673128,15.854796691166316,893,***,+7.4382***
Semiarido,1950,persistencia,log(pop_total_2010),5.514949651818178,1.9507227018231836,2.827131527542996,0.0048037089854848945,15.854796691166316,893,***,+5.5149***
Semiarido,1950,persistencia,adh_idhm_2010,0.11959967301933233,0.0555906241383185,2.151436053708426,0.03171460159632027,15.854796691166316,893,**,+0.1196**
Semiarido,1950,persistencia,adh_gini_2010,-0.12175210098958072,0.07757149636385707,-1.5695468915346171,0.11688167919793326,15.854796691166316,893,,-0.1218
Semiarido,1950,persistencia,log(valor_producao_mil_reais_2010),6.602715479822697,2.7679965231708614,2.385377085755511,0.01727330962335756,15.854796691166316,893,**,+6.6027**
Semiarido,1950,contemporaneo,log(pib_1949),1.4455626833765796,0.8416510598470278,1.7175320656511905,0.08623542276825394,15.854796691166316,893,*,+1.4456*
Semiarido,1950,contemporaneo,log(pop_total_1950),1.610353055677212,0.7243747319489886,2.223093910722738,0.026463957572480382,15.854796691166316,893,**,+1.6104**
Nao_Semiarido,1950,persistencia,log(pib_2010),0.2427425375150959,1.2677030289002345,0.1914821783818576,0.8482692814313174,20.692662961501075,337,,+0.2427
Nao_Semiarido,1950,persistencia,log(pop_total_2010),-0.8122383966792237,1.040343968158028,-0.7807402374017945,0.43553245331963253,20.692662961501075,337,,-0.8122
Nao_Semiarido,1950,persistencia,adh_idhm_2010,0.012910570929117788,0.0437735962739152,0.2949396903176363,0.7682312082521774,20.692662961501075,337,,+0.0129
Nao_Semiarido,1950,persistencia,adh_gini_2010,-0.12778391062616412,0.05635181154501084,-2.2676096317524257,0.024019506467154266,20.692662961501075,337,**,-0.1278**
Nao_Semiarido,1950,persistencia,log(valor_producao_mil_reais_2010),2.323922199633213,1.7361344607063385,1.338561184188312,0.18166378754879034,20.692662961501075,337,,+2.3239
Nao_Semiarido,1950,contemporaneo,log(pib_1949),0.10483661794343568,0.7151248331069276,0.14659904549526417,0.8835408187189228,20.692662961501075,337,,+0.1048
Nao_Semiarido,1950,contemporaneo,log(pop_total_1950),-0.7448793931145271,0.5359671112462957,-1.3897856370000825,0.1655600678459942,20.692662961501075,337,,-0.7449
MA,1950,persistencia,log(pib_2010),-14.503656123936025,24.022927224611802,-0.6037422495738505,0.5475170901790165,1.8362954413223012,100,,-14.5037
MA,1950,persistencia,log(pop_total_2010),-13.562109467598475,21.663876457515478,-0.626024132578249,0.5328662081993356,1.8362954413223012,100,,-13.5621
MA,1950,persistencia,adh_idhm_2010,-0.160395604619751,0.6191750594844379,-0.2590472632300564,0.7961838573855683,1.8362954413223012,100,,-0.1604
MA,1950,persistencia,adh_gini_2010,0.26288704258266193,0.580103303628437,0.4531728072195986,0.6515030361724162,1.8362954413223012,100,,+0.2629
MA,1950,persistencia,log(valor_producao_mil_reais_2010),-10.292016064018526,21.92770567529328,-0.46936128277273004,0.6399340802255347,1.8362954413223012,100,,-10.2920
MA,1950,contemporaneo,log(pib_1949),-8.08848273131457,15.325188655103737,-0.5277900920730831,0.5989296351169975,1.8362954413223012,100,,-8.0885
MA,1950,contemporaneo,log(pop_total_1950),-11.705073123848365,14.922094687511594,-0.7844122000944294,0.43483547383101173,1.8362954413223012,100,,-11.7051
PI,1950,persistencia,log(pib_2010),173.3132730633214,18.267838415922416,9.487344321606214,6.9216112017470436e-15,158.28869307541535,92,***,+173.3133***
PI,1950,persistencia,log(pop_total_2010),118.38425930601045,15.987601521635417,7.404754186911996,9.834559117137035e-11,158.28869307541535,92,***,+118.3843***
PI,1950,persistencia,adh_idhm_2010,5.809459373857244,0.7709397200969866,7.535555922746329,5.4288398747784186e-11,158.28869307541535,92,***,+5.8095***
PI,1950,persistencia,adh_gini_2010,2.326642929134394,0.6823841452988638,3.409579406501882,0.001006643065518899,158.28869307541535,92,***,+2.3266***
PI,1950,persistencia,log(valor_producao_mil_reais_2010),90.66758295854146,27.20853219637653,3.332321725558427,0.0012878460770304504,158.28869307541535,92,***,+90.6676***
PI,1950,contemporaneo,log(pib_1949),98.955432318313,18.282235283005022,5.4126550056108815,5.900677232404464e-7,158.28869307541535,92,***,+98.9554***
PI,1950,contemporaneo,log(pop_total_1950),32.762564322449066,20.84453617121912,1.5717578963299574,0.11981122888697573,158.28869307541535,92,,+32.7626
CE,1950,persistencia,log(pib_2010),-119.26708969781612,993.4503379161781,-0.12005339889257677,0.9046320658985195,0.016974713330550256,135,,-119.2671
CE,1950,persistencia,log(pop_total_2010),-86.0316489030738,722.0730023341655,-0.1191453615146513,0.9053499453723997,0.016974713330550256,135,,-86.0316
CE,1950,persistencia,adh_idhm_2010,-3.006594058825158,24.864986210958975,-0.12091677965620724,0.9039495643467547,0.016974713330550256,135,,-3.0066
CE,1950,persistencia,adh_gini_2010,3.8247520355357665,31.92499572109377,0.11980430847821985,0.9048289848740958,0.016974713330550256,135,,+3.8248
CE,1950,persistencia,log(valor_producao_mil_reais_2010),-166.79905181745562,1360.4104818060016,-0.12260935507937495,0.9026117941526243,0.016974713330550256,135,,-166.7991
CE,1950,contemporaneo,log(pib_1949),33.378743526584,279.01237402478097,0.11963176774238483,0.9049653908055426,0.016974713330550256,135,,+33.3787
CE,1950,contemporaneo,log(pop_total_1950),1.0465966711562942,18.039075075223973,0.058018311182359755,0.9538259537343202,0.016974713330550256,135,,+1.0466
RN,1950,persistencia,log(pib_2010),73.90959261353328,272.51504669584125,0.27121288717692366,0.7866608167269162,0.04678559897282811,138,,+73.9096
RN,1950,persistencia,log(pop_total_2010),40.45234477291069,145.96701192378399,0.27713347173286457,0.7821212175730464,0.04678559897282811,138,,+40.4523
RN,1950,persistencia,adh_idhm_2010,0.031130154686650258,0.6928592480701832,0.04492998364870916,0.9642325940533879,0.04678559897282811,138,,+0.0311
RN,1950,persistencia,adh_gini_2010,-0.24979691522122494,1.5207003135729664,-0.16426439383991034,0.8697801120218285,0.04678559897282811,138,,-0.2498
RN,1950,persistencia,log(valor_producao_mil_reais_2010),70.07352011808598,254.623245030228,0.2752047249643963,0.7835992651921512,0.04678559897282811,138,,+70.0735
RN,1950,contemporaneo,log(pib_1949),30.81423652936246,116.33280958281085,0.2648800165651249,0.7915246647227252,0.04678559897282811,138,,+30.8142
RN,1950,contemporaneo,log(pop_total_1950),9.139546240641721,36.30143459696063,0.25176818332702855,0.8016209085625834,0.04678559897282811,138,,+9.1395
PB,1950,persistencia,log(pib_2010),8.175688305966446,10.626510599865162,0.7693671623562099,0.44288518865633264,1.4310455567519385,159,,+8.1757
PB,1950,persistencia,log(pop_total_2010),5.968356751981219,7.707426998797951,0.7743643569912556,0.43993420688112306,1.4310455567519385,159,,+5.9684
PB,1950,persistencia,adh_idhm_2010,-0.25644069398152425,0.33256355503042817,-0.7711028165971494,0.44185894333993503,1.4310455567519385,159,,-0.2564
PB,1950,persistencia,adh_gini_2010,-0.34595800289640266,0.3927051405768689,-0.8809612280302813,0.37974817450940346,1.4310455567519385,159,,-0.3460
PB,1950,persistencia,log(valor_producao_mil_reais_2010),23.331769139453456,28.972164658951844,0.8053167381210636,0.42191163638129625,1.4310455567519385,159,,+23.3318
