escopo,especificacao,decada_trat,tratamento,outcome,transf,n_obs,coef_ss,se_ss,ci_lower,ci_upper,t_stat,p_value,f_stat,erro
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dummy Atendimento,PIB p.c. (2010),log,1034,0.6695197131385798,0.28672629274806044,0.10753617935238136,1.2315032469247784,2.335048197783769,0.019540903019295897,12.747159825436519,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Densidade,PIB p.c. (2010),log,1034,0.03575810768012887,0.025034576895990285,-0.013309663036012088,0.08482587839626982,1.4283487924997103,0.1531914903850775,7.98480677437167,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dist. real,PIB p.c. (2010),log,1099,-0.0015465090893376893,0.001919373542073765,-0.005308481231802269,0.00221546305312689,-0.8057363798329643,0.420394868201897,28.85968627867368,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dummy Atendimento,PIB p.c. (2010),log,1099,0.5555337304698206,0.16901766666930984,0.2242591037979733,0.8868083571416678,3.286838242517841,0.0010131901471430727,33.73634112778545,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Densidade,PIB p.c. (2010),log,1099,0.013191480077995716,0.006689680428227419,7.970643866997591e-5,0.026303253717321458,1.9719148350246523,0.04861932948614034,14.99629025718826,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dist. real,PIB p.c. (2010),log,1135,-7.330366770308438e-4,0.0016099757297564161,-0.003888589107353419,0.002422515753291732,-0.4553091475122732,0.64888684622216,55.998077685404574,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dummy Atendimento,PIB p.c. (2010),log,1135,0.4583878946194977,0.13170953893836304,0.20023719830030612,0.7165385909386892,3.480293821649565,5.008641633719169e-4,44.753601050569884,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Densidade,PIB p.c. (2010),log,1135,0.012519389370238861,0.006081312350929041,6.000171624179398e-4,0.024438761578059784,2.058665736570212,0.0395262706879691,16.932129992251483,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dist. real,PIB p.c. (2010),log,1142,-8.958253804131758e-4,0.0016451798867254334,-0.004120377958395025,0.0023287271975686733,-0.5445151546292163,0.5860870227419026,52.31296599843949,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dummy Atendimento,PIB p.c. (2010),log,1142,0.4891901987570301,0.1464457006016065,0.2021566255778814,0.7762237719361789,3.3404203520309,8.365167122073025e-4,35.53432103413703,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Densidade,PIB p.c. (2010),log,1142,0.012722674715278869,0.006296338081774884,3.8185207500009664e-4,0.025063497355557643,2.020646691781909,0.04331635183680782,15.531496875898698,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dist. real,Pop. Total (1991),log,339,-0.06962427843036838,0.137979781422502,-0.3400646500184723,0.20081609315773552,-0.5045976860709385,0.6138414353950057,0.2982472681136586,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dummy Atendimento,Pop. Total (1991),log,339,-4.777438217369563,7.716877530139356,-19.9025181764427,10.347641741703573,-0.6190895473863105,0.5358573688603467,0.526020646447407,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Densidade,Pop. Total (1991),log,339,0.6096658218797957,0.6618877195059976,-0.6876341083519595,1.9069657521115508,0.9211015764649964,0.3569973972646088,5.960393477702171,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dist. real,Pop. Total (1991),log,487,-0.04020755456955405,0.0734799188029816,-0.184228195423398,0.1038130862842899,-0.547191058789283,0.584247478294843,0.508682727660117,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dummy Atendimento,Pop. Total (1991),log,487,1.8308386266138332,2.363276870067649,-2.8011840387187585,6.462861291946425,0.7747034000977742,0.43851494142231817,1.59572662189619,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Densidade,Pop. Total (1991),log,487,-0.8411446441789195,6.1460336228146,-12.887370544895536,11.205081256537696,-0.13685975310263826,0.8911416517889634,0.034283665007448436,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dist. real,Pop. Total (1991),log,980,3.410363928342038e-4,0.007089701699251436,-0.01355477893769861,0.014236851723367017,0.04810306657474913,0.9616341022635149,9.5633617351839,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dummy Atendimento,Pop. Total (1991),log,980,0.830702258541381,0.6331494779666612,-0.410270718273275,2.071675235356037,1.3120160206230511,0.1895147291281014,13.107601552545413,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Densidade,Pop. Total (1991),log,980,0.03719117499672042,0.03295378525875093,-0.027398244110431402,0.10178059410387225,1.128585827233436,0.25907259219592005,8.371548956626029,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dist. real,Pop. Total (1991),log,1030,-3.858687242009936e-4,0.00682984037791859,-0.01377235586492143,0.013000618416519442,-0.05649747327163567,0.9549455083491267,11.579980710895837,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dummy Atendimento,Pop. Total (1991),log,1030,0.8144429779068741,0.6295857323506535,-0.4195450575004068,2.048431013314155,1.293617272529395,0.19579765326713772,12.747272638218643,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Densidade,Pop. Total (1991),log,1030,0.02622476986347898,0.01813732331004639,-0.009324383824211944,0.06177392355116991,1.445900776822614,0.14820503402641094,13.08041964317051,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dist. real,Pop. Total (1991),log,1095,2.975070008920371e-4,0.005942500030149822,-0.011349793058201614,0.011944807059985688,0.0500642826054031,0.9600711623798037,28.97080664176537,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dummy Atendimento,Pop. Total (1991),log,1095,0.4996117032410776,0.35699711005861323,-0.20010263247380433,1.1993260389559595,1.3994838870237614,0.1616679268865686,33.50982443929535,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Densidade,Pop. Total (1991),log,1095,0.014309144427991454,0.010094462589749324,-0.005476002247917222,0.03409429110390013,1.4175241426445064,0.15632974089560525,9.405124751738727,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dist. real,Pop. Total (1991),log,1131,7.619608752651671e-4,0.004879706496254024,-0.00880226385739272,0.010326185607923054,0.15614891507308834,0.8759156425526811,55.8161460874809,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dummy Atendimento,Pop. Total (1991),log,1131,0.3949532883344232,0.28919941900188706,-0.1718775729092754,0.9617841495781219,1.3656780144909146,0.17204004791986316,44.49979218377324,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Densidade,Pop. Total (1991),log,1131,0.012468219964405882,0.008627864005271633,-0.004442393485926519,0.029378833414738285,1.4451108590478232,0.14842674929801358,11.14061755761201,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dist. real,Pop. Total (1991),log,1138,5.886386564324976e-4,0.00493049555844612,-0.009075132638121897,0.010252409950986892,0.11938732110287331,0.9049685057450283,52.098776676399375,NA
