ano_tratamento,subamostra,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1858,Geral,pct_cominstruagra,vizinhos_dens_real_1858,vizinhos_dens_sint_1858,0.7625855679840697,0.5620662008304612,1.3567540031002365,0.17512564663276986,78816.53233674834,1321,,+0.7626
1860,Geral,pct_commaquinas,vizinhos_dens_real_1860,vizinhos_dens_sint_1860,-0.3189652035451413,0.29964305471452274,-1.0644838868333766,0.2873333914026206,32082.787190580708,1318,,-0.3190
1860,Geral,pct_cominstruagra,vizinhos_dens_real_1860,vizinhos_dens_sint_1860,0.4277213512423524,0.29867344567348475,1.4320702340239018,0.15239593073866958,32082.787190580708,1318,,+0.4277
1862,Geral,pct_commaquinas,vizinhos_dens_real_1862,vizinhos_dens_sint_1862,-0.3171042344893501,0.29572608374312,-1.0722903792443284,0.2838151816370763,1407.6064861296902,1317,,-0.3171
1862,Geral,pct_cominstruagra,vizinhos_dens_real_1862,vizinhos_dens_sint_1862,0.43016712867552653,0.2756979457075416,1.5602841275133938,0.11896860615668207,1407.6064861296902,1317,,+0.4302
1863,Geral,pct_commaquinas,vizinhos_dens_real_1863,vizinhos_dens_sint_1863,-0.26296189704765555,0.23348458341968836,-1.1262495073389138,0.2602955041919464,1504.0502480694888,1316,,-0.2630
1863,Geral,pct_cominstruagra,vizinhos_dens_real_1863,vizinhos_dens_sint_1863,0.3567061195357336,0.2453985047580066,1.4535790260315162,0.1463365991825843,1504.0502480694888,1316,,+0.3567
1873,Geral,pct_commaquinas,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,-0.26505127878611784,0.23434047757655319,-1.1310520552281975,0.2582698193005752,1322.116307998231,1314,,-0.2651
1873,Geral,pct_cominstruagra,vizinhos_dens_real_1873,vizinhos_dens_sint_1873,0.35815406462430704,0.24626801285315086,1.4543263677442089,0.14612966030408053,1322.116307998231,1314,,+0.3582
1875,Geral,pct_commaquinas,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,-0.2645932277764833,0.23490414526043185,-1.1263880740935244,0.2602373092469993,1290.608971738018,1312,,-0.2646
1875,Geral,pct_cominstruagra,vizinhos_dens_real_1875,vizinhos_dens_sint_1875,0.3583675178458996,0.24701434640645462,1.4507963730018203,0.14711046110547288,1290.608971738018,1312,,+0.3584
1876,Geral,pct_commaquinas,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,-0.30003463466290187,0.20294668611511368,-1.478391396313408,0.13957831426198677,1519.1622767969134,1310,,-0.3000
1876,Geral,pct_cominstruagra,vizinhos_dens_real_1876,vizinhos_dens_sint_1876,0.3175941431857651,0.21159161389229345,1.5009769874312229,0.13363745065998997,1519.1622767969134,1310,,+0.3176
1880,Geral,pct_commaquinas,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,-0.3067891004357572,0.20822470183386105,-1.4733559358415553,0.1409304119036026,826.7712764955086,1310,,-0.3068
1880,Geral,pct_cominstruagra,vizinhos_dens_real_1880,vizinhos_dens_sint_1880,0.3247167937113858,0.21438505463397636,1.5146428666204408,0.13013933971761918,826.7712764955086,1310,,+0.3247
1881,Geral,pct_commaquinas,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,-0.21012517357712934,0.1406897955858306,-1.4935352823719066,0.1355740782441592,872.875362527083,1303,,-0.2101
1881,Geral,pct_cominstruagra,vizinhos_dens_real_1881,vizinhos_dens_sint_1881,0.2146003981010654,0.14883856911641524,1.4418332517911674,0.14962430718450764,872.875362527083,1303,,+0.2146
1882,Geral,pct_commaquinas,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,-0.053363945313285845,0.16770900908353648,-0.31819367131735343,0.7503966206890773,463.6154273500012,1297,,-0.0534
1882,Geral,pct_cominstruagra,vizinhos_dens_real_1882,vizinhos_dens_sint_1882,0.2046795462970784,0.1238264881788261,1.6529544631960087,0.09861693022325863,463.6154273500012,1297,*,+0.2047*
1883,Geral,pct_commaquinas,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,0.19417711479379876,0.13045102892881483,1.48850581239768,0.13689631387090026,396.9098315013548,1293,,+0.1942
1883,Geral,pct_cominstruagra,vizinhos_dens_real_1883,vizinhos_dens_sint_1883,0.1286769143475023,0.08131466071367045,1.5824565117550742,0.11382497165292295,396.9098315013548,1293,,+0.1287
1884,Geral,pct_commaquinas,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,0.16547992324521832,0.12353454225206284,1.3395437440288491,0.18066330231346245,411.3611750343174,1290,,+0.1655
1884,Geral,pct_cominstruagra,vizinhos_dens_real_1884,vizinhos_dens_sint_1884,0.01686321975285793,0.07057559732738544,0.23893839218438323,0.8111967197425285,411.3611750343174,1290,,+0.0169
