Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
3_Pop,Pop. Total (1970),Distância,M4,+ Geografia/Solo (Completa),-0.004103268582929379,0.009883875718810817,0.6780337593245251,3.9096200320080263,1231
3_Pop,Pop. Total (1970),Dummy,M1,Base (Efeito Fixo UF),0.3588591677334994,0.13332531383646803,0.007110897216012546,172.6006977379671,1232
3_Pop,Pop. Total (1970),Dummy,M2,+ Lag Espacial,0.39174847017602454,0.16513134017498696,0.017675588958193433,111.25045030593525,1232
3_Pop,Pop. Total (1970),Dummy,M3,+ Clima,0.27518726877737776,0.1941672185751104,0.15640416091196152,81.09111819380323,1232
3_Pop,Pop. Total (1970),Dummy,M4,+ Geografia/Solo (Completa),0.27638818664826714,0.19585564001050018,0.15819060575147392,79.27914318788379,1231
3_Pop,Pop. Total (1970),Densidade,M1,Base (Efeito Fixo UF),0.03378044654252849,0.01445820925679348,0.01946937241766622,6.894012585637333,1232
3_Pop,Pop. Total (1970),Densidade,M2,+ Lag Espacial,0.03867665574665846,0.01902983972236342,0.04211100147055058,4.915146949830487,1232
3_Pop,Pop. Total (1970),Densidade,M3,+ Clima,0.04487374952462379,0.03089305985622896,0.1463484184816326,2.5406112996054233,1232
3_Pop,Pop. Total (1970),Densidade,M4,+ Geografia/Solo (Completa),0.0447626767212309,0.030973248499034618,0.1484004653858937,2.5402543767641506,1231
3_Pop,Pop. Total (1980),Distância,M1,Base (Efeito Fixo UF),-7.689420394818244e-4,4.4211330601035784e-4,0.0819922010565497,1361.9938465240518,1232
3_Pop,Pop. Total (1980),Distância,M2,+ Lag Espacial,-0.005158195302888524,0.013643407584369245,0.7053768406443595,2.486029574527148,1232
3_Pop,Pop. Total (1980),Distância,M3,+ Clima,-0.005106516150583135,0.012648785709273127,0.6864216318612764,2.9808550354108734,1232
3_Pop,Pop. Total (1980),Distância,M4,+ Geografia/Solo (Completa),-0.004109534220666781,0.010722673457645458,0.7015295947575662,3.9096200320080263,1231
3_Pop,Pop. Total (1980),Dummy,M1,Base (Efeito Fixo UF),0.39240400509868884,0.13911646535119732,0.004792093457092861,172.6006977379671,1232
3_Pop,Pop. Total (1980),Dummy,M2,+ Lag Espacial,0.40525387418669495,0.17224881231362352,0.018636472967924256,111.25045030593525,1232
3_Pop,Pop. Total (1980),Dummy,M3,+ Clima,0.2647959227733926,0.20240381174234623,0.19078662492788,81.09111819380323,1232
3_Pop,Pop. Total (1980),Dummy,M4,+ Geografia/Solo (Completa),0.24984417991560176,0.20400774805720182,0.22069586606233083,79.27914318788379,1231
3_Pop,Pop. Total (1980),Densidade,M1,Base (Efeito Fixo UF),0.03648566919092778,0.015973416599664513,0.02236275492865336,6.894012585637333,1232
3_Pop,Pop. Total (1980),Densidade,M2,+ Lag Espacial,0.04127853839396989,0.020794291786634556,0.04713447142033411,4.915146949830487,1232
3_Pop,Pop. Total (1980),Densidade,M3,+ Clima,0.04727411761533076,0.033309287197631904,0.15582691559161255,2.5406112996054233,1232
3_Pop,Pop. Total (1980),Densidade,M4,+ Geografia/Solo (Completa),0.046950320373741895,0.033214385523167786,0.1574929587735041,2.5402543767641506,1231
3_Pop,Pop. Total (1991),Distância,M1,Base (Efeito Fixo UF),-0.0010352163762169912,4.754212272413495e-4,0.02944537411123771,1356.0818522290003,1228
3_Pop,Pop. Total (1991),Distância,M2,+ Lag Espacial,-0.006938864592014982,0.01609416006657904,0.6663652936384024,2.493445342736586,1228
3_Pop,Pop. Total (1991),Distância,M3,+ Clima,-0.006985197313685687,0.014876327697354027,0.6386757068276108,2.971691265883908,1228
3_Pop,Pop. Total (1991),Distância,M4,+ Geografia/Solo (Completa),-0.005079731573203693,0.012036810915702,0.6730130491970339,3.9121948159651514,1227
3_Pop,Pop. Total (1991),Dummy,M1,Base (Efeito Fixo UF),0.5442440139171256,0.1487230779485619,2.5276148724495684e-4,169.94878021721942,1228
3_Pop,Pop. Total (1991),Dummy,M2,+ Lag Espacial,0.5664317799670424,0.18420122359877414,0.002104526811038676,109.55881034242401,1228
3_Pop,Pop. Total (1991),Dummy,M3,+ Clima,0.4614968721849375,0.21593253243745614,0.0325795203168171,80.45301584022162,1228
3_Pop,Pop. Total (1991),Dummy,M4,+ Geografia/Solo (Completa),0.4244962360315935,0.21704451362323518,0.050488405991621965,78.52384129300924,1227
3_Pop,Pop. Total (1991),Densidade,M1,Base (Efeito Fixo UF),0.044287939226517775,0.01886633819587103,0.01890199681135707,7.175239538018065,1228
