ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1958,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.118208708595415,1.402210188902285,2.9369410814361143,0.0033770406713364786,36.854077771583675,1236,***
1958,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.216867081081155,1.4157580395127445,2.9785224334890277,0.002953801147215666,36.854077771583675,1236,***
1958,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.232332592866431,1.4294974960891222,2.9607135405591265,0.0031287566478258692,36.854077771583675,1236,***
1958,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.146722419228224,1.4175567599617664,2.9252602339112457,0.003505504891220597,36.854077771583675,1236,***
1958,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.3639865487234655,1.4601690620204735,2.9886858051114333,0.0028580080023535267,36.854077771583675,1236,***
1958,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.487104191833115,1.4680303445039193,3.0565473041018163,0.0022878092092007596,36.854077771583675,1236,***
1958,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.3901635365755975,1.4645758395159225,2.9975665432434364,0.002776638015411881,36.854077771583675,1236,***
1958,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.463422016931075,1.486927114334823,3.0017759269443323,0.0027388143841078905,36.854077771583675,1236,***
1958,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.4860052356558136,1.493239221331616,3.004210692815421,0.0027171523959844115,36.854077771583675,1236,***
1958,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.55365326737215,1.4978128373571926,3.0402017887674253,0.0024147036005592445,36.854077771583675,1236,***
1958,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.6350562309349925,1.5032386477016926,3.0833801658981748,0.0020926935605715255,36.854077771583675,1236,***
1958,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.7151702263831785,1.5107466716285827,3.121085960295535,0.0018442689745864845,36.854077771583675,1236,***
1958,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.690924204592533,1.4998742040778945,3.1275450913408163,0.001804540441675292,36.854077771583675,1236,***
1958,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.593694817247654,1.4899664277836455,3.0830861230080635,0.0020947462341993823,36.854077771583675,1236,***
1958,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.488589026452541,1.456506830711889,3.0817493827053855,0.0021041011663423333,36.854077771583675,1236,***
1958,2021,PIB_Serviços,pibse (2021),pibse_2021,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.510769360343579,1.4631961356640615,3.0828193503233914,0.0020966101377298666,36.854077771583675,1236,***
1961,1920,PIB_Serviços,pibse (1920),pibse_1920,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,2.524103541740328,0.7766500141433,3.249988406328162,0.0011856746667252072,36.946470154416815,1236,***
1961,1939,PIB_Serviços,pibse (1939),pibse_1939,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,0.8425704458563028,0.6718047169452334,1.2541895354464898,0.21001396044152917,36.946470154416815,1236,
1961,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,0.4757940484821477,0.8610256459184524,0.5525898685336139,0.5806457554066805,36.946470154416815,1236,
1961,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,0.524961136911942,1.1651104073373402,0.4505677175364441,0.6523813949393669,36.946470154416815,1236,
1961,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,2.0712850199664343,0.9698592126170845,2.1356553539118774,0.032906658309118056,36.946470154416815,1236,**
1961,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,2.0040519764033746,0.992683153952821,2.018823396391212,0.04372453039245077,36.946470154416815,1236,**
1961,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,2.3622155473106674,1.0833250947518451,2.1805232415960742,0.02940970952131226,36.946470154416815,1236,**
1961,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.0094257986254664,1.145309122395357,2.627610083408226,0.008707091442295159,36.90853766783025,1236,***
1961,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.4203757854942856,1.1804418957730471,2.8975384538129694,0.003828394656441161,36.946470154416815,1236,***
1961,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.352623731293223,1.2412085150718268,2.7010963029843635,0.007007083675507232,36.946470154416815,1236,***
1961,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.3694588697967993,1.239433868552055,2.7185467133741517,0.006650110851147137,36.946470154416815,1236,***
