"code_amc","x","y","sabem_7a14","nsabem_7a14","sabem_15a","nsabem_15a","numeroestabelecimento","commaquinas","cominstruagra","fabeofi","casaneg","popu"
3024,-162371.564186111,9582095.22132583,105,895,254,746,9,3,0,8,19,11780
3025,-113266.022864024,9235764.00281502,129,1871,383,1617,190,39,0,0,17,15035
3026,-144525.479343923,9730592.79868774,134.825833055304,867.72011299116,251.444089709255,750.811836511325,87.7484766747173,20.2015575359367,0.38296674980402,25.2659249446631,60.4055677348195,19979.3042255509
3027,-151304.275993035,9476825.3342849,79.598660538837,1083.34441473916,199.956099157622,955.47162365214,123.992069451884,20.4075731280932,0.364962198595808,23.4644574906211,72.0071395561858,23276.9011705011
3028,-325693.410822405,9568426.92654814,142.333463971078,1340.42682393193,357.508245002913,1119.74840171756,165.723063238137,12.1223575685579,0.249435002832075,6.21558413496842,35.7971427020078,18538.8905639633
3029,67622.4239309362,9617756.93060431,71,929,155,845,37,21,0,1,43,19401
3030,55359.4009484213,9567827.27474361,47,953,113,887,52,12,0,0,0,10634
3031,-35427.1776860362,9357816.52597213,69.5218399301412,962.48750562552,197.752503991656,830.733322628167,124.498665831826,6.58614959972703,0.747832239819125,2.37168409136729,38.720792477796,19536.2208828704
3032,-401677.309292953,9401465.81431008,116.867261011239,1135.81883463334,322.059785642984,924.057805999045,225.665520709255,14.2215325558217,0.0916683241316779,3.07940341216613,32.6321161938282,17940.4458014098
3033,-36467.957158263,9665386.41788195,102.219518810235,888.047814313991,210.408360582011,775.767739995429,85.6762893029581,23.8004257486182,0.0984375285687585,33.3410187835823,52.292868274107,16922.1353552387
3034,-173607.54241067,9623107.83882221,124.49513580253,992.295247912974,289.95199025629,818.880271802032,62.6583979421201,11.9725709298399,0.358468971522321,12.43716534909,48.9417951459737,16845.0356628127
3035,-393419.307654866,9286942.94890458,91,909,298,702,210,12,0,0,0,7589
3036,-247680.026068182,9754734.35983904,89,911,213,787,33,0,2,1,15,16911
3037,-403366.773594973,9200364.52346077,129,871,254,746,355,21,0,4,70,19908
3038,12279.2411697313,9456662.54462132,84,916,159,841,198,17,3,15,77,50346
3039,-125092.848318991,9784388.04593575,110.232411831992,883.519938699816,198.489319247976,792.008886613681,163.800396607316,40.3314132495655,0.751723840475094,70.590634887456,60.7537377403884,22712.1756238923
3040,-151416.581964939,9764362.66807281,111.527055834784,887.372519248257,203.848077634461,791.590041915484,153.377580598377,37.4231141832108,0.725336331483628,64.1246275387406,59.1417737075261,22319.2363902687
3041,4996.74429693218,9573300.13263329,45,955,104,896,16,5,0,5,10,10418
3042,43276.2754009723,9529236.96896683,86,914,145,855,45,5,0,0,12,8580
3043,-77102.9424244085,9333071.03621437,111,889,274,720,28,0,0,0,30,17666
3044,-159448.758956373,9803182.62646851,103,897,179,821,468,13,1,373,102,28190
3045,-99156.2957659618,9442502.6440639,84.2668549373652,1162.77586787402,202.583164652491,1033.25813234645,143.700121727377,21.1118526848323,0.702602911216371,13.0782765955108,62.9281735136345,26332.4984097896
3046,54578.6832073527,9545782.04723007,56.9604920051565,938.753653046191,123.318330150008,873.978191572594,79.7999320980253,6.50916893457261,0.224402548782033,0.847382855536855,13.9622865272884,12661.4224832054
3047,-168002.698743134,9445052.24277723,86.6173129954732,1139.92410378668,220.134821784845,993.853865562825,145.234098413101,17.7015066493182,0.451190295704382,15.8236026479972,60.0579291963386,24589.6582378342
3048,-346193.802943039,9165253.51858292,154,846,322,678,264,16,0,5,13,12561
3049,-290391.330338874,9217906.06964458,101.779044897367,968.004917091028,282.94495283766,783.891371327943,223.50445641326,12.0295190810121,0,1.8875734158367,21.1480303616439,14119.3614647333
3050,-57663.270140916,9371021.38411431,81.9098080851731,972.682994573387,217.132509617921,830.925244130506,104.702187492729,7.61402498369939,0.588491870811016,3.2759752591565,36.9578185148091,19836.0090587307
3051,-73970.93284003,9428176.92123617,78.5125172801332,1087.20176597058,187.566402127522,971.28754495272,144.130489396328,16.422535680696,0.893132612981455,9.61544362469227,57.0271152991434,26754.1169994491
3052,-79615.8703892642,9445084.98194763,84.3889585765425,1149.61170554557,194.561532948779,1029.27798615879,146.522837934349,21.3047825508896,0.866329228491576,12.2009868014759,65.2030394732445,28147.3350305577
3053,-58995.9724546288,9407156.26918478,79.2577370878022,1014.40946734179,196.138280087964,891.911019918378,133.346865378014,11.5527231144947,0.837998347333558,6.91031645624201,48.7861496389751,24345.1116701992
3054,-85219.3819918024,9376883.37931215,89.4968220328818,1010.03157768089,232.971375077618,858.931120051853,107.186210118507,8.07277083020219,0.435809163856833,3.83304429971525,38.393960369216,20779.5343759244
3055,-89977.604475995,9398908.07067904,87.1508129798472,1071.49333971782,224.138785420163,927.491510925461,133.466098420992,12.4805306249166,0.613900720864418,6.56930879172693,46.840183219263,23552.7868577629
3056,-128519.57077827,9761739.9445001,93,907,165,835,123,68,1,0,42,23026
3057,-9801.68976644286,9710205.52651438,89,911,207,793,129,32,0,0,16,13532
3058,-42057.7371947451,9709218.15534077,128,872,241,759,85,68,0,122,22,8567
3059,-92171.4964829573,9620926.93216014,50,950,117,883,0,0,0,2,36,18166
3060,-139209.469332273,9442993.6314418,82.0734271785888,1128.7834002584,206.133018478381,993.632976494681,140.45937701586,19.288160747326,0.500987474149323,17.6267466048235,63.5542257900006,24775.7002133172
3061,-164703.280927769,9495289.14862986,86.8562686470399,1111.64126411314,215.213367510355,971.304274088984,120.652267359844,20.3741803033696,0.437673883282085,20.4435400328505,67.043087855255,23346.1484493282
3062,-2516.53926453476,9351415.37702859,49,951,163,837,146,3,1,0,43,20336
3063,-395707.466940051,9334643.28649189,100.539919269962,985.394154790328,299.777432075217,783.158012442985,224.167629143953,12.9897070347697,0.0333519212787035,1.35314199725823,16.0936165935753,12506.4688942611
3064,-187949.132819441,9197152.53209232,69,931,362,638,222,1,0,0,5,11079
3065,146019.955561303,9634613.16540967,70.9993870622909,997.537579964534,162.899184605774,910.107401809661,56.3372579530906,6.33338112275738,0.467704141244554,1.01824644763037,20.7919960860905,15683.2534700745
3066,30114.0917489656,9598121.3317087,53.1863260298954,963.515306558236,122.945392659037,892.260258783556,49.8704852988453,9.81754792244958,0.0917447419799308,3.51257408447293,16.2664716854689,13250.2473941961
3067,-160724.825764128,9660306.03692845,283,1717,524,1476,54,14,2,5,132,36155
3068,22265.6488555798,9403275.86104517,67.0291628549816,928.256661191005,154.914566740512,837.71590753939,124.440993565762,6.06125661499798,0.871785824813782,6.58795396803021,47.3164599268126,24617.2640861334
3069,-158398.027006921,9282913.022778,63,937,202,798,253,4,0,0,3,14223
3070,-35249.6052861548,9619622.40631451,52.1075613424116,970.803928473835,125.153149442525,884.792432492332,67.9170117801735,11.6189565313731,0.123728523756032,12.2716516682318,37.3930919512831,16898.231633925
3071,-57644.9837474588,9251038.13467135,87,913,226,774,71,0,0,0,0,4519
3072,-192084.952021868,9546174.95839214,108.096424386533,1014.90933551327,257.935567304839,853.207443932046,79.6606895417754,13.2726105579685,0.282609717319809,13.4714711277246,48.6445972926238,18465.0995971025
3073,-68998.7750185592,9724668.37929853,184.208718273757,738.315048688731,311.904469214834,618.56491274619,71.0144525870321,24.2542346440309,0.102125772901523,48.6333201209981,130.307848555898,25859.9774628414
3074,-170932.650477462,9700689.9445621,110.321871945726,922.290990587692,274.284203918896,758.863051945008,41.9342657455778,14.2676193755408,0.164252528708981,8.877683597175,56.3643208807427,19528.1611037222
3075,-45168.7718760356,9289546.37573562,83.1943002771916,948.899443470498,228.34157065217,800.61853737607,92.9812780068893,6.01394285523589,0.266454223836345,0.4236884512607,15.9272858600151,11249.8573213119
3076,-125022.675887117,9491341.03209264,64,936,167,833,96,17,0,32,80,19565
3077,-201934.262548857,9696432.100337,116,884,233,767,67,15,0,1,25,19820
3078,-200282.720017234,9639085.03968948,101,899,244,756,10,9,0,0,23,10107
3079,-156509.837069383,9714218.87671725,126.522624062366,907.777718685262,270.368189737485,765.50788582274,68.0897427972294,15.7406899007448,0.329310547754155,21.0528008204997,63.6744241848023,20582.2403166709
3080,-75120.6307679045,9580158.97043701,63.0324156740492,1058.6871759894,152.475014876977,950.132033012685,87.0926436116276,14.1634904670065,0.311206552754208,12.3727993987147,43.4935309066396,19164.3361004032
3081,-109666.105611201,9422026.79272977,86.7038946251367,1144.00953219055,214.695778693097,1006.88922347868,138.926839559865,17.3169463306027,0.605412551184212,9.79092429616075,53.9127096414398,24635.5608367484
3082,-64979.0595547407,9657110.51785723,103.492250547051,873.158799079162,211.403396014019,761.394606206591,100.579625001125,14.0455831616096,0.0762081302344084,22.4708971700222,54.890181460312,18438.900507382
3083,-51213.1405320575,9628782.03541991,66.6863933266111,954.558099768242,154.906280224261,853.010731542001,73.3005885330565,12.3474591491969,0.136587703171399,17.0012158434287,44.4674266604267,17862.2305557418
3084,25191.7584160036,9705392.51066068,91.4106908734592,968.393977583197,201.789787068367,855.898266399992,79.9690424499468,23.1747971565692,0.141091353866588,16.9528648443729,29.1405784895851,14388.0209524309
3085,-224988.873018922,9173126.20025142,78.7357403144667,977.901073631213,296.826695681179,746.664534660244,204.259057808027,7.62035581549323,0,0.589797753359321,11.8907462500937,12261.0184553681
3086,-133754.740547694,9378361.63170978,89.4238728512631,1102.79172286985,244.338470978779,939.017080237036,147.584548806521,11.0454658204301,0.414746058104328,4.29985024860911,38.7656406356055,21318.4935233571
3087,-211189.441874994,9730081.0502798,114.379385922496,909.607459286939,243.593432884598,779.792983891171,75.9820991513345,13.1331106485981,0.602126589864966,24.2642978404564,44.0024974262411,19684.8275047337
3088,-217748.834891997,9575930.09991624,113.521823498412,996.344262420185,268.85786181162,832.283986904734,69.243765734368,11.8370916069395,0.303034848194881,11.7717468040921,46.2853324881818,17434.1523732156
3089,-91902.6476881415,9649459.89380514,92.8977732722488,900.439677346516,206.993672289746,781.916906572196,96.8317078322935,9.74705409287262,0.0858680289282415,24.4782602449508,45.5346481465539,17655.0099212654
3090,110207.034831621,9639337.98708829,69,931,149,851,0,0,0,0,10,10625
3091,-13588.65269898,9625696.86081237,58.4447408339517,936.3151236907,135.718881096426,848.711249998818,55.0272614925736,11.4743649038407,0.0339180657494082,13.2941785593721,30.9112153362696,14302.0851864918
3092,-168010.451986405,9688987.36338104,99,901,273,727,25,14,0,3,54,18422
3093,43652.4234870304,9311620.91936771,43,957,171,829,186,1,2,0,8,9108
3094,-9047.36754602341,9275996.49593235,100,900,259,741,0,0,0,0,4,8428
3095,-66606.2569865918,9713650.44198795,183.515026836504,738.295224186702,311.633858940331,618.386734723006,71.3757157693825,27.1689121015094,0.0754646925487283,54.3582724006258,128.801211740531,25303.3294203516
3096,-90789.6088248165,9707879.64146277,520,480,634,366,0,0,0,31,355,52929
3097,-240653.106556479,9219440.69565471,84.4334825743071,1003.87993123769,291.550473949361,785.505309132871,210.562470669903,8.81318181894027,0,0.746626116333724,15.2386004521477,13582.9901885301
3098,-342663.380939461,9305535.71672949,101.767642833889,1003.33779281593,297.699788658147,804.509936557408,227.402964393531,11.9745801354973,0,1.55218334331188,20.5334692978906,14023.3986633214
3099,-259917.420505022,9072360.81654905,78.379000424938,941.392461848859,217.105236400631,800.836609453383,194.527837804198,15.9739616297887,0,1.29393867193916,18.770322576714,10593.5685717415
3100,-34851.5263865251,9539321.7598746,62,938,149,851,42,7,0,0,11,5904
3101,58536.1306335919,9425687.90114294,55,945,111,889,0,0,0,0,14,12877
3102,-39634.9420046301,9588344.41899206,21,979,60,940,46,3,0,0,22,15765
4001,263169.466858017,9094418.9927392,69.3261356603439,955.694140838438,203.63922211093,804.690815910217,308.979127782709,44.4463000522534,5.44005293825455,2.45260694187418,25.9540140156211,21324.6148612302
4002,92032.7743583798,9361090.04004843,68.2355990903736,945.088479645106,173.35153354377,839.557738797549,221.429507857396,32.6816896835319,1.20894777283438,6.66227941448024,51.877776054075,23386.6161549554
4003,105533.499166464,9352740.49585966,67.8111262081653,952.100026373017,175.18234066469,844.307200259777,244.946803518517,41.8915929782419,1.36563109968788,5.72163333953896,50.0774105692707,22702.3448156484
4004,305343.690687546,9245807.85485304,83.4979706062194,949.315767321376,187.169453714596,802.375280848071,253.970451078506,64.5091604316502,0.587350626978334,1.27148478273736,34.0874946739255,22547.9927786346
4005,300265.166310861,9210530.27803477,74.5340500827045,956.832191743266,183.5124374125,810.879281782119,280.700562659864,57.8798292900316,0.506108754623047,0.646551132734036,27.9286242964029,22527.9597623139
4006,156051.453912513,9407005.07283621,66.6755405215412,928.476275570386,161.103830393766,831.471124367421,201.121142761536,21.9377102176013,0.627247915842034,5.53212212062348,45.1361619781263,23451.1488523009
4007,120489.041882986,9436387.4863569,72.1469002433705,921.918531534769,161.026442297613,831.896801964195,171.38223465064,6.91256152494044,0.36703794493318,9.26018529783709,58.5708495156013,25966.2506229838
4008,-48507.2009678619,9057854.7209179,63.5838971600507,964.813431367018,203.655486237706,820.791752064747,128.085251825773,12.1797609533001,0.0423609729602415,0.313002966394271,13.5279743632079,12035.0265579604
4009,80767.3643172188,9294343.35984092,76,924,186,814,248,38,3,3,52,15841
4010,84754.8045973774,9323542.60052469,66.744928831681,945.554930822506,184.76528503717,828.111564168872,230.343151912282,35.3573575869652,1.96058342112919,3.04180935535122,41.3170234338163,16900.9039193955
4011,116559.851620908,8999628.03977916,61,939,215,785,376,55,0,0,21,19851
4012,-48943.359017817,9226090.67743961,82.3638859055854,979.442663961213,225.970762955282,833.623954334895,130.142956982882,12.4563213261956,0.16407613986467,0.253570884011613,11.0663655229651,8933.33198155564
4013,184319.559067985,9335238.99727561,60.7352278193377,985.001636228888,169.212811041832,874.006383104753,402.920899932918,115.516665047887,1.33283855377031,2.82198083905245,36.0388162308717,27074.1104175676
4014,166627.177934147,9224443.22206552,110,1890,380,1620,1352,537,7,3,86,51836
4015,239948.706882536,9361902.77657678,67.3014910280373,955.85437848072,176.548572288227,840.787500510067,270.883338305592,74.813902071903,1.04341932031001,3.27769261633205,30.6772522128558,22825.2267570279
4016,-59515.743245751,8886966.80151977,83.5013972468931,905.941791974273,223.618871532503,764.321818438925,113.763005269273,18.8737526930013,0.268420752956402,6.64796342986502,26.1704775806217,15345.0905780595
4017,-186512.027810462,9074258.47947212,67.1038715225795,962.405308790564,212.147054850431,812.194521618757,150.389020781563,11.3697929479857,0,0.612195592859724,12.4234218659188,10056.7863582889
4018,150176.167066988,9275892.22292848,68.7852731277964,1111.93748899479,204.347996330872,974.847597820235,576.84440623395,183.412046067574,2.5576690296278,2.35263205052566,48.7837091415442,29537.2274048196
4019,130563.990943005,9527679.57970918,56,944,134,866,117,2,0,0,0,29715
4020,-211403.699781981,8907448.7152521,74.9752739424348,927.804049939534,202.744762244446,801.352136407528,132.915866738273,15.7671064250753,0.098227555020116,1.91527133311576,11.9608192975881,10116.7186190434
4021,191634.911579406,9573509.43499647,118,1882,287,1713,304,4,0,0,41,23209
4022,171518.075407539,9130887.98425875,61.7646616354557,1026.62875835941,217.964698087069,870.400490510516,455.329184293318,93.1239441260602,2.70756073454378,0.729822361980225,31.3714025116503,23152.4562858996
4023,291956.923883174,9187945.23124745,68.7322060821901,955.982269301295,197.728080018385,802.639143075513,329.314374865958,44.6422835957147,1.38315741440291,1.18534776771426,22.5334786743881,22860.1904442802
4024,127418.641245801,9356130.03466374,67.9353704313279,958.797167282294,173.314761166245,852.686440623169,272.099395049887,52.9092743332299,1.32066949623753,5.7269298207281,51.002592508413,24013.1835940287
4025,-94690.1120640867,9136696.76444596,58,942,178,822,0,0,0,0,0,9997
4026,241445.072754593,9251266.04006176,65.879267505509,1043.39701265202,186.6215145266,904.323796789994,512.592906041473,154.885749331981,1.64866932937739,1.07089931432996,33.3434787447246,29062.9180004236
4027,-115144.748314169,8990351.77504207,38,962,157,843,0,0,0,0,11,10427
4028,214622.162176389,9662239.51759183,216,784,337,663,92,12,3,13,155,24152
4029,164651.153543562,9464711.25094496,75,925,181,819,257,5,0,0,48,17992
4030,47783.1729057793,9076892.90257144,69.5886999152922,981.416181309481,216.363729373518,833.390758484322,276.843244875801,45.8885186611663,0.57934798348762,0.726771315981132,26.1115745187895,17070.2662056013
4031,233078.164116749,9426603.04457524,44,956,113,887,338,89,2,0,13,16218
4032,323123.937757147,9207728.97837823,79.4455523987399,938.887034033859,168.6627206584,798.300199330581,207.856379001814,48.9350047260341,0.381517207849515,0.755505056074682,30.7553793822572,20962.0935019016
4033,183921.397516171,9153298.08813241,67.7954905303098,1089.0329215082,230.498360011111,925.563907243906,546.287867500478,139.983318495669,3.17100215335293,1.01803972982078,37.0558613012775,26845.7471832871
4034,152648.906008626,9077272.17785403,45,955,196,804,371,22,1,0,19,17079
4035,258213.166971057,9172663.14520317,60,940,223,777,400,10,0,0,10,22579
4036,99836.25031232,9567515.61617981,52.7348549816722,981.030210330581,126.204335648496,907.275772435983,99.4593419144721,5.12152967639782,0.235882229653681,0.313845984513405,13.6173470517865,16316.971839461
4037,-697.028164398612,9184756.1689605,55,945,153,847,357,36,0,0,15,12162
4038,178023.589378951,9499136.99575028,67.6543976498967,967.460912581554,177.887838174656,861.162389712935,154.50933321247,6.42899818723129,0.170381760268507,1.44478163504579,34.4393978779242,20313.4576635558
4039,-1667.38298390334,8994025.42754315,73.4322425739236,916.236372262556,220.065169339675,767.546113894949,146.210849475288,16.9578564018043,0.135927951191515,3.04133154434353,21.6037027280974,16391.8452885881
4040,302015.356824253,9143058.4507729,64.8798804139815,953.876510675958,181.056674377329,814.023082910252,275.533464459942,42.3438680161234,2.59570849842759,2.03237988786893,27.5016453915907,22412.4047099235
4041,220680.887438322,9613021.36116181,97.2840114557922,971.030852910367,226.659431316354,869.651622922705,92.6805553409409,5.88202621545876,0.521724803859065,3.22595929811004,55.2390106429995,19705.7284056251
4042,-15061.2734432347,9109381.92283856,65.1970601661129,990.050503009012,199.806867345917,852.356652350567,229.636182649461,32.8179975009187,0.400677762147472,0.537406982651458,20.501992775126,13284.7642393417
4043,215523.141035618,9107423.4922154,64.867728095485,982.912255767703,207.463134214964,828.340898324273,376.25507127502,64.6999379043044,3.33152176911435,1.65159667947883,27.4591630671045,22455.1567033774
4044,-165528.706087291,8838304.19825402,117,883,230,770,212,19,0,0,0,8006
4045,-169654.451771178,8805894.13682135,102.484761138523,893.864447970146,220.931320015846,776.909503728347,183.318411640781,21.0281127021472,0.151205718114694,1.62010800686155,12.417102870223,10283.6087485522
4046,90202.8646283559,9378471.40549683,69.6806314182644,923.564534571716,163.710128329733,828.624100715506,173.300179835683,13.8993624104508,0.759941949710501,9.60711343104336,57.5267835388296,26685.2940956297
4047,201882.212302449,9229914.16997357,79.326644676149,1328.94483093038,249.949872117114,1147.80133349121,854.16565098201,305.122728315525,3.86450863305676,1.72150023918854,55.627996626593,37458.6497995029
4048,243592.059619406,9529255.22464368,79.8537371221258,926.250861765459,229.162804486237,811.438229867492,55.0883747715783,7.73085355126739,0.112024689208368,1.32215174437008,39.9378712712046,19177.7173243644
4049,143458.678916564,9580149.27943456,61.2711636427015,1049.01526603227,146.147524201174,962.181971093674,112.116857595624,4.18505656827917,0.218586170420252,0.494115125563533,17.9607466052317,18560.4261195109
4050,73891.8416072002,9149933.64660891,69.6337603547963,1004.03456594348,206.7679838159,867.161452183323,363.737338671708,67.8860305205407,0.967711477603876,1.23187173374151,39.4679599186038,18098.4795300429
4051,171446.539166803,9174361.9685962,76.0535219785708,1222.72342718833,252.98543976296,1044.97005017857,714.261980864389,227.204419947229,3.86742874867639,1.54700921028396,49.3442231046702,32044.1415202298
4052,49053.2783184657,9223669.09270062,104,896,229,771,373,18,0,4,106,19678
4053,142191.478927483,9288892.98963005,67.2799107259206,1044.78746083259,192.134773927263,918.731525507435,461.093354720701,133.827771446612,2.12889151422401,2.55365874072404,45.9192333302631,25675.2870140441
4054,88391.079449998,9261273.14643449,71.7476168124309,963.774103352351,197.462010612181,838.523137009337,289.431845708936,55.1409553246876,1.70452323780098,2.48033261589092,46.7239232569382,17231.9056211069
4055,262782.812289459,9224275.21753241,67.8673809874079,1004.74264494371,193.298652193518,856.110217030369,415.680140809045,95.2979765257792,1.07558230470928,0.691093304605658,29.273116947608,25487.2800669354
4056,112652.941190798,9331605.48895645,67.2534661821983,961.928432580442,179.592774336176,849.296539322478,274.460379759149,54.0922414908775,1.7181610583205,4.11363725080659,46.8188987873069,20981.3316421995
4057,203012.862818096,9261623.04242606,59.135172626978,1070.13055484227,179.14603398303,947.248554441439,613.699995397345,204.022367034977,2.01625750122865,1.30521629668512,37.9251759091036,33894.3163919029
4058,191428.698188696,9245394.56294269,79.0150851684107,1328.13416615715,251.375347539893,1153.21272736163,865.897237287817,314.056555348536,3.91015074751662,2.2843870114715,57.3074931155453,38715.6042960425
4059,207469.731952761,9153335.02512778,65.9000341959796,1045.18399104733,213.016085214519,885.269308328991,499.422622858309,109.126053415189,2.72741722269507,1.50943028620871,31.5747164108565,25826.3198838114
4060,224947.703246109,9174097.29531456,65.3964643142707,1012.60938830936,217.282800563811,850.393142756604,469.840817570864,80.8363346507734,1.75001173486962,0.977415781758194,24.6884084005574,25299.2736670376
4061,43540.0923243753,9168271.3333743,70.770187824675,970.479932029396,196.100541036573,844.55460138455,318.558263017816,45.6459140210028,0.540829951198617,1.23442803329994,39.7527175476469,15654.8531343148
4062,112520.981880504,9303140.84512964,69.2733708693707,966.184358802693,186.881571813002,848.579618094962,293.8313838794,61.7864663988658,2.08363619910746,2.89940664590192,45.084052082122,18566.6240360599
4063,118111.802445879,9596804.38877476,44,956,107,893,72,2,0,0,1,17926
4064,108826.284578206,9477954.28148657,60,940,142,858,95,1,0,0,18,7414
4065,85142.3586832184,9493965.47684321,63,937,145,855,286,5,1,2,73,21440
4066,227069.20873423,9493401.8776454,63,937,239,761,0,0,0,2,20,20982
4067,203353.039177113,9290329.19532613,45,955,135,865,540,176,1,0,25,34742
4068,-44594.6689301122,9190569.50296799,71.379142442202,997.331700473063,204.990596561481,859.897052079541,205.393504326702,24.0017883425625,0.229665842502834,0.388549970535324,17.8392807922778,11819.9246551401
4069,-41162.0699751482,9214959.93927689,77.4229662457297,987.368440928543,216.113494423624,845.414935784469,170.330148637795,18.7888430687282,0.223186686215191,0.380895216422702,16.0551588728384,10642.4417528635
4070,80905.5337993843,9530285.87624017,32,968,93,907,178,0,1,0,15,14785
4071,89880.1174163343,9368527.57780407,67.7175440115986,926.142825151692,166.255685229029,826.773324933257,184.303981115107,16.4340327534506,0.925628101130301,7.75474744101043,53.6708676888123,23957.2920279696
4072,274800.426077506,9234728.7157814,73.2374806473792,988.039769463879,190.425034761982,840.627208052873,358.51101846327,90.6783342689077,0.911203386994194,1.04662654327625,28.7568473567622,24934.1498037066
4073,-162853.502276718,8932506.8641683,64.6982952361728,927.020654451782,193.482179067882,799.306385079806,119.992264414854,14.2249953448507,0.096320003148864,2.12120416238945,13.8910209129262,10535.2153890408
4074,86051.788948482,9218812.65094775,80.1486167407552,985.405415112727,215.985278932342,850.783206984078,365.87814400541,66.5809103171732,1.05485610624619,2.22481589642323,60.1867277789135,18998.8717300704
4075,82212.9547072828,9426935.22969447,129,871,231,769,236,6,0,36,150,57500
4076,99410.9064216129,9554077.32795469,51.2412804734673,974.888182655404,124.193221044031,901.860619218745,124.820530579658,4.23131391722427,0.385994059320573,1.04436776296605,18.3412460541368,17866.5169012418
4077,170714.494467182,9280447.41014374,60.6828236449354,1069.4465733058,180.472968076514,947.381148522595,580.63045677505,189.413235826597,2.08126456173185,1.60039790952127,40.9673214483582,32042.5840675303
4078,118810.312336715,9161438.63572629,70.0705768810496,1064.37938257673,220.913047414075,913.77528512066,488.104499197745,123.728949545369,1.7844827700295,1.36273280253645,43.1997230613381,23105.1544660114
4079,-102245.210025115,9049877.07555622,56.906698076199,965.904978890022,191.760254144239,827.739411598599,89.2734711259786,7.84050453607029,0,0.221978530925953,11.053724956604,10791.976691293
4080,61720.6638065318,9348226.00775505,61.9294169922039,933.413366969492,176.063116791464,819.228326527658,172.68607865161,12.6684155536492,1.25463097150639,3.73073144509302,37.6979642350985,17680.6820126547
4081,-121462.145979737,8871024.69257184,89.3307739412559,903.466563538819,215.137987814632,779.47562043722,153.348376725918,20.071915710695,0.194989579957076,3.33259490066719,18.2881338950319,12081.0930040898
4082,28980.8961359373,9127831.40127082,66.8671817863999,986.48205596115,196.767034688388,856.117091449226,285.598687351263,43.5329232320385,0.572200559263338,0.799359704300199,29.0199211056518,14972.3905776229
4083,260327.233695343,9298189.48448994,69.8890700596781,979.284819413433,180.610771392133,847.03304050738,380.829438385366,114.889295521652,1.12790532385221,1.21655220356836,26.9116669539703,25635.9331581712
4084,149268.252737147,9366393.29763719,64.5903713863035,963.387363784814,166.245818631161,860.487506586208,277.540531015281,58.0807930203045,1.21261131593264,5.29956686945292,46.6328876016327,25302.8316728893
4085,-99536.47387139,8942455.21252284,56.0867638774405,935.354810047703,186.182150008043,804.878034590891,70.1319977084867,8.91944927630391,0.0743966261971411,2.16810630092792,15.0848098811617,11627.5004029367
4086,-235328.620184319,8999465.31255795,48,952,176,824,194,19,0,0,8,5093
4087,-61834.6225844572,8996216.84039259,54.9727111282716,954.089314191088,189.067800185293,817.847003284559,86.6265964868255,9.9656414070995,0.0788576635931865,1.86141664965742,15.9625372832203,12462.3044026797
4088,255954.771322244,9235974.9186531,70.2014796012274,1020.14440624345,194.856200124987,872.814657481813,452.327120068157,119.16975044443,1.33663638345831,1.24062368022227,32.9865553275786,27013.7090454403
4089,94559.9461070229,9334181.42931131,66.111139125844,952.273464488713,179.477845574608,839.023884613366,244.686251442301,40.9796299902633,1.73441270480251,3.92155070894414,44.6117055094365,19324.7647547652
4090,148947.949216399,9347909.83134534,65.0515672017414,973.938440128087,173.91270349476,863.393458032585,314.357185177504,73.8537571714576,1.33940249009601,4.1229075095572,45.9308756090786,23727.882909203
4091,113246.921420903,9202805.06516261,77.3618466735626,1108.72154835464,230.237723894716,956.904827221431,547.745803999753,157.467025455558,2.25012179795128,2.41887839763952,54.9180333047916,25833.4048515972
4092,181227.650417051,9386629.90364376,64.4133387348356,954.280358058949,164.894229072134,850.083412889541,255.819443483139,54.8591481991366,0.981165391124886,3.87359495193039,38.4994889558703,22891.3765594859
4093,224484.949847846,9246174.26401622,65.3155141207913,1095.67061740139,192.183551225277,955.497784034158,590.675602908655,189.754666127666,2.14664853419313,1.18029598660062,38.0073728417279,31365.697867651
4094,80498.546527592,9355488.73045419,67.2450302414141,944.335213070003,177.442004409882,833.652777104857,207.756936557165,28.0980104415505,1.26553730046222,5.54779054844006,47.7019901665233,21563.1239554182
4095,116577.355673035,9125529.45958097,62.7540092938514,1003.32670633373,212.073502104096,854.471791462148,403.149601429854,76.165607781424,1.21776024717779,0.819747782066432,31.7468174400383,20248.2187049215
4096,495841.530540676,9186476.12606177,86.3896980611517,912.063814623147,200.355607418181,790.075571773925,46.672861748258,9.04612993419837,0.177517788092158,1.9865609551167,40.9531575388584,17801.5357285101
4097,535141.865683757,9527660.63406235,119,881,231,769,0,0,0,2,54,16955
4098,378047.336975714,9671012.45598646,112,888,262,738,0,0,0,0,36,23053
4099,445467.721948272,9323237.13639385,112.846568158248,883.813479925109,259.481055908749,718.375057698565,238.272359717482,30.2967541357208,0.330260148649444,3.54260218209357,54.5032011327953,19593.3669491614
4100,356401.691898749,9269713.30002412,103.150546468138,890.895898274593,203.198118395953,737.188728993669,122.839561507798,23.550184053254,0.0787562145840067,0.817079145614634,33.3186883532062,16844.6121985652
4101,328448.894321554,9602733.78307152,122.498776893674,848.70029875426,285.477898406442,708.919523495979,37.5857280814958,2.76697818871419,0.0277706416867999,1.63824427359822,55.0539972324233,17317.532130692
