code_amc,ano,dens_placebo_5km,dens_placebo_10km,dens_placebo_20km,dens_placebo_50km
6146,1969,0,0,0,0.4558629970204479
6147,1969,0,0,0,0.7608538003666999
6148,1969,0,0,0,0.7767536074036505
6149,1969,0,0,0,0.45682677771150015
6150,1969,0,0,0.1922955839281917,0.9999999999999911
6151,1969,0.22570156235548403,0.41806190838679086,0.7783846113773345,1.0000000000000069
6152,1969,0.6096436720662097,0.8534043451605021,1.0000000000000062,1.0000000000000062
6153,1969,0,0.03506473024616013,0.6230925243215882,1.000000000000018
6154,1969,0,0,0,0.450823597111183
6155,1969,0.5484937142012554,0.9518229639726953,0.9999999999999963,0.9999999999999963
6156,1969,0,0,0,1.0000000000000189
6157,1969,0,0,0,0
6158,1969,0,0,0,0.07427290881249997
6159,1969,0,0.014062994804152488,0.999882465084571,1.0000000000000078
6160,1969,0.7471636452272773,1.000000000000016,1.000000000000016,1.000000000000016
6161,1969,0.4262130409427266,0.8009989654612147,0.9999999999999994,0.9999999999999994
6162,1969,0,0,0,0.9047916870449554
6163,1969,0,0.4905570702186435,1.0000000000000326,1.0000000000000326
6164,1969,0,0.3629198658644762,0.9878983055742616,1.0000000000000087
6165,1969,0.9999999999999973,0.9999999999999973,0.9999999999999973,0.9999999999999973
6166,1969,1.2706609716342686e-4,0.31691575715280434,1.0000000000000022,1.0000000000000022
6167,1969,0,0,0.13897949443996685,0.9999999999999901
6168,1969,0.06194612398780484,0.4957643698776174,0.9999999999999905,0.9999999999999905
6169,1969,0,0,6.693694766034845e-4,0.9999999999999986
6170,1969,0,0,0,0
7001,1969,0,0,0,0.9282567781934532
7002,1969,0.40364925979806937,0.6848122220863073,0.9818798974870846,1.000000000000008
7003,1969,0.0011021488126003918,0.02961856505742928,0.19574182388408531,0.9767039372767549
7004,1969,0.3639236517177353,0.8186179926965933,0.9999999999999859,0.9999999999999859
7005,1969,0.5850019073657644,0.9369750168840187,1.000000000000005,1.000000000000005
7006,1969,0.06217559829320913,0.21595767900926752,0.6891314334312718,0.999999999999998
7007,1969,0,0,0.0030264402529124354,0.999999999999997
7008,1969,0,0,0.18511972862653803,1.0000000000000056
7009,1969,0.09805106096707313,0.3110618682001586,0.9906929294884909,1.0000000000000033
7010,1969,0.6163943310937171,0.9990750795538897,0.9999999999999976,0.9999999999999976
7011,1969,0.004382033048442559,0.07477015248415093,0.999999999999999,0.999999999999999
7012,1969,0,0,0,0.9797398377106982
7013,1969,0.22373629654536578,0.4503759087242783,0.8167387887647257,1.0000000000000027
7014,1969,0,0.004265890157540846,0.2669315418945906,0.9999999999999979
7015,1969,0.6497571281840235,0.9999999999999958,0.9999999999999958,0.9999999999999958
7016,1969,0,0.040976074416705595,0.3604636808723758,1.0000000000000024
7017,1969,0.035504737523659013,0.34784692689028074,0.9999999999999998,0.9999999999999998
7018,1969,0,0,0.09231902323662783,0.9999999999999992
7019,1969,0.2664639720792829,0.5108624490277115,0.876808910725409,1.0000000000000084
7020,1969,0.12158765199135044,0.27070479800619035,0.7874087797402718,1.0000000000000018
7021,1969,0.6022697981302215,0.9043516286500421,1.0000000000000069,1.0000000000000069
7022,1969,0.15562453452924077,0.30974574526562604,0.672299930272971,0.9999999999999996
7023,1969,0.11372827430586155,0.40051694666361226,0.9886726401164725,1.0000000000000013
7024,1969,0.03740373490889807,0.09650420446983364,0.6283835414176101,1.0000000000000162
7025,1969,0.3465342625886738,0.6649090651536729,0.9999999999999982,0.9999999999999982
7026,1969,0,0.020489960320457433,0.914391652304106,0.9999999999999822
7027,1969,0,0,0.3356945223633837,1.0000000000000133
7028,1969,0.37663687688938363,0.5822606131919371,0.9542357603209461,0.9999999999999857
7029,1969,0.7521847739410048,0.9730468392562699,0.9999999999999963,0.9999999999999963
7030,1969,0.2783184558321958,0.5049241677446695,0.8397615247365693,1.0000000000000056
7031,1969,0,0,0.13154747487584287,1.0000000000000042
7032,1969,0.01962458558471907,0.0848930523869096,0.31757244837415916,0.9999999999999987
7033,1969,0,0,0.31850661200501784,1.000000000000004
7034,1969,0.6789111538739163,0.9854915085510499,1.0000000000000033,1.0000000000000033
7035,1969,0.6226821852929163,0.9665234328168986,1.0000000000000029,1.0000000000000029
7036,1969,0.33691635661987246,0.8029670589792814,0.9999999999999967,0.9999999999999967
7037,1969,0,9.581372892738554e-4,0.32293487881292776,0.9999999999999978
7038,1969,0.5364154517536617,0.9293690124471751,0.999999999999998,0.999999999999998
7039,1969,0,0.02353163200064921,1.0000000000000229,1.0000000000000229
7040,1969,0.19525169448857407,0.5581454250868946,0.9999999999999916,0.9999999999999916
7041,1969,0.05500317199553715,0.30801740024274543,0.8641326052940426,0.9999999999999951
7042,1969,0.1826979588107108,0.3954257254009799,0.7891904680921111,0.9999999999999986
7043,1969,0.1432005622101445,0.3200543424741864,0.6656223257818341,1.0000000000000004
7044,1969,0.6468465121298067,0.9571244053091086,0.9999999999999918,0.9999999999999918
7045,1969,0.4455498513958528,0.8507545390740662,0.9999999999999977,0.9999999999999977
7046,1969,0,0.03212496866177786,0.5928812828840808,1.0000000000000204
7047,1969,0.20182827973499046,0.7598673038649291,1.0000000000000104,1.0000000000000104
7048,1969,0,0,0,0
7049,1969,8.231061585027427e-6,0.7869595471703136,0.9999999999999906,0.9999999999999906
7050,1969,0.999611297600137,1.000000000000011,1.000000000000011,1.000000000000011
7051,1969,0,0,0,1.0000000000000178
7052,1969,0.6434554709648228,0.9577173282647634,0.9999999999999885,0.9999999999999885
7053,1969,0.06011146514861445,0.6632338649436,1.000000000000002,1.000000000000002
7054,1969,0.14789616802102526,0.5637064272982545,0.9999999999999984,0.9999999999999984
7055,1969,0.46839164498613023,0.9687624846477486,1.0000000000000089,1.0000000000000089
7056,1969,0.24339109870925674,0.43571918969723594,0.9839083335611134,0.9999999999999982
7057,1969,0.11335514537764954,0.22042487763384971,0.47615955826758427,0.9376175439360812
7058,1969,0.21146407251966337,0.5510443270502454,0.9784759471535395,1.0000000000000049
7059,1969,0.1070780461976436,0.2591385528852394,0.6049123362383408,0.9999999999999997
7060,1969,0.26825766838152043,0.8223623223568123,1.0000000000000084,1.0000000000000084
7061,1969,0,0,0,0
7062,1969,0,0,0.4767162783915025,1.0000000000000069
7063,1969,0.4861335670438713,0.7694760658017827,0.983919435399757,0.9999999999999993
7064,1969,0,0,0.41287466568880526,1.0000000000000084
7065,1969,0.4461601121843064,0.811881864254387,1.000000000000019,1.000000000000019
7066,1969,0.18170340493266784,0.3377380376635475,0.9682023017791778,0.9999999999999976
7067,1969,0.7584014013619952,0.9732636622210541,0.999999999999994,0.999999999999994
7068,1969,0,0,0,0.6322097455177897
7069,1969,0,0,0.13674619176394098,0.9999999999999996
7070,1969,0.5936384102687344,0.9393062694296199,1.000000000000002,1.000000000000002
7071,1969,0.505530506637378,0.778933846096978,0.9831414959242206,0.999999999999997
7072,1969,0.1687425622056972,0.38021241588962346,0.8448634200741165,0.999999999999998
7073,1969,0.39140290458069743,0.8175113801512205,1.0000000000000024,1.0000000000000024
7074,1969,0.08050881103441325,0.19457063437248515,0.5948564589860426,0.999999999999998
7075,1969,0.024103820367220252,0.12256357280488692,0.4613247291986262,0.9999999999999981
7076,1969,0.3288437488463305,0.7419490391392353,0.999999999999991,0.999999999999991
7077,1969,0,0,0.1690974579066905,0.9999999999999925
7078,1969,0.2308579902969837,0.40518509216825527,0.676826441035116,1.0000000000000033
7079,1969,0.14067590535384752,0.2859273378397957,0.7840436655913439,1.0000000000000004
7080,1969,0,9.608659720477901e-5,0.18517617290456223,1.0000000000000069
7081,1969,0,0,0,0.208922297582891
7082,1969,0,0.0017421353948817461,0.1665542587474074,0.9999999999999951
7083,1969,0.281280780462665,0.5406585183127058,0.9109622332425519,1.000000000000002
7084,1969,0,0,0,0.9999999999999885
7085,1969,0,0,0,0.9999999999999939
7086,1969,0.23287163626364393,0.5086951918849786,1.0000000000000009,1.0000000000000009
7087,1969,0.12173589267697443,0.32234723384799113,0.7517262791661535,0.9999999999999967
7088,1969,0.2888141791779873,0.4778878854200988,0.6722580592112156,0.9798134602765814
7089,1969,0,0,0.31043597612524865,1.000000000000001
7090,1969,0.5845871786679225,0.9949557710130802,0.9999999999999911,0.9999999999999911
7091,1969,0.4686083619607112,0.809804312804208,1.0000000000000084,1.0000000000000084
7092,1969,0.09381747464623509,0.5540950252994854,0.9999999999999952,0.9999999999999952
7093,1969,0.9188998569883279,1.0000000000000118,1.0000000000000118,1.0000000000000118
7094,1969,0.6546303342331206,1.000000000000004,1.000000000000004,1.000000000000004
7095,1969,0,0.09021018442589902,1.0000000000000198,1.0000000000000198
7096,1969,0.24450512461167864,0.4384401186236415,0.7744185068593001,1.000000000000001
7097,1969,0.4754425824587643,0.7534785475570757,1.0000000000000124,1.0000000000000124
7098,1969,0.18655157446035694,0.6025323538308429,0.9999999999999882,0.9999999999999882
7099,1969,0.7563039675518823,1.0000000000000129,1.0000000000000129,1.0000000000000129
7100,1969,0.3983015131159589,0.9432671885651723,0.9999999999999787,0.9999999999999787
7101,1969,0.1568224756203526,0.3215703082261085,0.6547899809851883,1.0000000000000047
7102,1969,0,0,0.2666443108145779,1.0000000000000078
7103,1969,0.0026824352702434443,0.24104551862662976,0.8417156412486988,0.9999999999999919
7104,1969,0,0,0,0.9733233908764053
7105,1969,1.1593110892426732e-4,0.16378398794157933,0.9741557062337662,0.9999999999999966
7106,1969,0.4006048058150952,0.786484068791268,0.9999999999999944,0.9999999999999944
7107,1969,0.07573100511069326,0.1649164676868234,0.3433179033720074,0.9681977878403535
7108,1969,0.4526225591490553,0.943040975132249,0.9999999999999933,0.9999999999999933
7109,1969,0.2660957396302874,0.6743346739314504,1.000000000000005,1.000000000000005
7110,1969,0.5008128519367234,0.9261807607357628,0.9999999999999888,0.9999999999999888
7111,1969,0.5392501856462238,0.8739804831883335,1.0000000000000002,1.0000000000000002
7112,1969,0,0.0028517309224049157,0.09507261319149009,1.0000000000000016
7113,1969,0.18393575917378355,0.5154132947283455,0.9999999999999891,0.9999999999999891
7114,1969,0.011533499762729722,0.14936193415084162,0.7552203750427838,0.9999999999999906
7115,1969,0.30503768060059683,0.5541296719636793,0.7942097343099596,0.9999999999999989
7116,1969,0.05992929160346121,0.24807762225017116,0.613518063663292,0.9999999999999977
7117,1969,0.7890127219861898,0.9953178993671169,1.0000000000000044,1.0000000000000044
7118,1969,0.59801795500086,0.9948360814548113,0.9999999999999883,0.9999999999999883
7119,1969,0.9891416186542455,1.0000000000000075,1.0000000000000075,1.0000000000000075
7120,1969,0.5617096854742128,0.950912269652111,0.9999999999999951,0.9999999999999951
7121,1969,0,0,0,1.0000000000000064
7122,1969,0.4692605863318793,0.6980361835115154,0.9999999999999861,0.9999999999999861
7123,1969,0.488279704352207,0.8027822022160976,0.9999999999999892,0.9999999999999892
7124,1969,0,0,0.34533334904927976,1.0000000000000127
7125,1969,0.2549911803222011,0.7458321108228209,1.0000000000000095,1.0000000000000095
7126,1969,0,0,0.5690316594388901,0.9999999999999986
7127,1969,0,0.0012602657526451166,0.08242584552799412,0.713847732710578
7128,1969,0.08168240402964812,0.3549225405378262,0.9850979357101791,1
7129,1969,0.0015493723985845176,0.14471640375330197,0.6655087378096862,0.9999999999999922
7130,1969,0,0.029723171817667402,0.5488880643885086,0.9999999999999978
7131,1969,0,0,0.3046181160654042,1.0000000000000095
7132,1969,0,0,0.7150575625794791,1.0000000000000064
7133,1969,0,0.05937925644206274,0.7720522810732062,0.9999999999999876
7134,1969,0.23934433969061408,0.74914808251283,1.0000000000000073,1.0000000000000073
7135,1969,0,2.07943660476242e-4,0.234109989101271,0.9999999999999969
7136,1969,0.13646822073884948,0.34965881588400877,0.7826905155096802,1.0000000000000056
7137,1969,0.17295672215921787,0.46504071080608467,1.0000000000000124,1.0000000000000124
7138,1969,0.7422975838231869,1.0000000000000138,1.0000000000000138,1.0000000000000138
7139,1969,0,0,0,1.0000000000000093
7140,1969,0,0,0.0276697148215531,0.593217816026119
7141,1969,0.5070268495926857,0.7881981049969131,0.9992031576473107,0.9999999999999963
7142,1969,0.9922089569994653,0.9999999999999769,0.9999999999999769,0.9999999999999769
7143,1969,0.20403264138601648,0.3919661658946419,0.6243704474227438,0.9954834282784547
7144,1969,0,0,0,0.3196397536704821
7145,1969,0.214765821370375,0.44324666908924515,0.8776019227834437,0.9999999999999983
7146,1969,0,0,0.2789873851968442,1.0000000000000115
7147,1969,0,0,0,0.9950945694528568
7148,1969,0,1.0389315802518163e-4,0.3655688305466669,0.9999999999999966
7149,1969,0.24907551435107267,0.4926281518681614,0.9530807676654051,0.9999999999999898
7150,1969,5.393850840526102e-4,0.06843494816334246,0.4764281040614699,1.0000000000000013
7151,1969,0.17922156546097814,0.2999869049329458,0.4993789079256052,0.9999999999999982
7152,1969,0,0.005053030104828513,0.481844108399014,0.9999999999999906
7153,1969,0,0.0024650558763355084,0.8347792494330475,0.9999999999999964
7154,1969,0,0,2.4828623707154256e-5,0.9999999999999993
7155,1969,0.0088629718320344,0.2932514732447673,0.8546238653320976,0.9999999999999979
7156,1969,0,0,0.9999999999999931,0.9999999999999931
7157,1969,0,0.025823916582480753,0.5887796927480153,1.0000000000000009
7158,1969,0.15433606314629714,0.3685860830641441,0.9140061250160201,0.9999999999999996
7159,1969,0.15705335331926343,0.36020954071119726,0.73914836261843,0.9999999999999825
7160,1969,0.02307820169478896,0.21724124883464205,0.6868340155698656,0.9999999999999908
7161,1969,0,0.004238671601296909,0.5619938488243278,1.0000000000000018
7162,1969,0,0,0,0.7512399672203222
7163,1969,0,0,0.41181586375475043,1.0000000000000089
7164,1969,0.32624579836004863,0.646829121452285,0.9999999999999829,0.9999999999999829
7165,1969,0.12021001850519838,0.4130848065339201,0.9896463658840678,1.0000000000000027
8001,1969,0,0,0,0.3583575349339669
8002,1969,5.053795535424876e-4,0.4436715621071322,1.0000000000000009,1.0000000000000009
8003,1969,0,0,0.28117734334977024,1.0000000000000007
8004,1969,0,0,0.37834112295780625,0.999999999999988
8005,1969,0,0,0,1.0000000000000016
8006,1969,0,0,0,0.9999999999999892
8007,1969,0,0,0,0
8008,1969,0.9888595245953419,0.9999999999999846,0.9999999999999846,0.9999999999999846
8009,1969,0,0,0,0
8010,1969,0,0.061574939092580334,0.7645077903553095,1.0000000000000104
8011,1969,0.4551942227273152,0.969546550833068,0.9999999999999993,0.9999999999999993
8012,1969,0,0,0,1.000000000000005
8013,1969,0.3916325541142855,0.789494831920403,1,1
8014,1969,0.8906556657003049,1.0000000000000042,1.0000000000000042,1.0000000000000042
8015,1969,0.7802578925903403,1.0000000000000058,1.0000000000000058,1.0000000000000058
8016,1969,0,0,0.194474001167719,1.0000000000000346
8017,1969,0,0,0,0.7308159899053053
8018,1969,0.3370529437035127,0.6832225155598058,0.9999999999999974,0.9999999999999974
8019,1969,0,0,0,0.008897108516023091
8020,1969,0,0.30989451823397246,1.0000000000000067,1.0000000000000067
8021,1969,0,0.06400241547514449,1.000000000000013,1.000000000000013
8022,1969,0.5889046129908094,0.9999999999999886,0.9999999999999886,0.9999999999999886
8023,1969,0,0,0,0.9898401724320084
8024,1969,0.1973200673482078,0.40494307947400265,0.8072047354357188,1.0000000000000036
8025,1969,0,0,0,0.004493502192486193
8026,1969,0,0,0.019492071388840432,1.0000000000000022
8027,1969,0.07195699138727749,0.171994437571719,0.47590179637219354,0.9999999999999978
8028,1969,0,0,0.30718981883797464,1.0000000000000069
8029,1969,0,0,0.06268579509391181,0.9999999999999968
8030,1969,0.30678454918728415,0.5604676683974097,0.886926737664071,1.0000000000000075
8031,1969,0,0,0,0.9184994196071578
8032,1969,0.6026914034899135,0.8689306477008094,1.0000000000000027,1.0000000000000027
8033,1969,0,0.06178924691780825,0.42448122134479,0.999999999999999
8034,1969,0.747763647604013,0.9955711672429451,0.9999999999999901,0.9999999999999901
8035,1969,0,0,0,0
8036,1969,0,0,0,0
8037,1969,0.4490819794806241,0.7727428581983412,0.9999999999999938,0.9999999999999938
8038,1969,0,0,0,0.9999999999999942
8039,1969,0,0,0,0.18296774765215781
8040,1969,0.5057478102277274,0.882486704980624,1.0000000000000078,1.0000000000000078
8041,1969,0.732192044072965,0.9948476399128832,0.9999999999999931,0.9999999999999931
8042,1969,0,0,0,1.0000000000000016
8043,1969,0.5110249573204502,0.8631621990223556,1.000000000000008,1.000000000000008
8044,1969,0,0,0,0.9396894151543321
8045,1969,0,0,0,0.9665057345803875
8046,1969,0,0,0.19193681359270584,0.9999999999999959
8047,1969,0,0,0,0.3393028694189633
8048,1969,0,0,0,0.9956384071523237
8049,1969,0,0.04608496598419541,0.8470728879714939,0.9999999999999938
8050,1969,0.7276883106280151,0.9996039447186355,1.000000000000001,1.000000000000001
8051,1969,0,0,0,0.8436084231193846
8052,1969,0.5633715982424251,0.8106058013681607,0.9999999999999796,0.9999999999999796
8053,1969,0,0.08657569283555391,0.8559410185993113,1.0000000000000273
8054,1969,0,0,0.6913120756746542,1.0000000000000033
8055,1969,0,0,0,0
8056,1969,0.448380742002392,0.7244112974159728,1.0000000000000033,1.0000000000000033
8057,1969,0.6464476808875674,1.0000000000000033,1.0000000000000033,1.0000000000000033
8058,1969,0,0,0,0.0652501217188714
8059,1969,0,0,0,0
8060,1969,0,0,0.5017081326811765,1.0000000000000144
8061,1969,0,0,0,0.9794407178515901
8062,1969,0,0,0,0.890364031490888
8063,1969,0,0,0,0
8064,1969,0,0,0,0
8065,1969,0.02040773229253359,0.0933139827963957,0.5217909362451137,0.9999999999999992
8066,1969,0.34662070764707464,0.8532797853972044,1.0000000000000016,1.0000000000000016
8067,1969,0.23231880010227848,0.491664949215152,0.9856100584312921,0.9999999999999949
8068,1969,0,0,0.16286986871625506,1.000000000000005
8069,1969,0,0,0,0.999999999999998
8070,1969,0.07005960170908428,0.5467266931244359,0.9999999999999984,0.9999999999999984
8071,1969,0,0,0,0
8072,1969,0,0,0,0.639378015030707
8073,1969,0.06332675430512162,0.29103802196997186,0.7850236056818007,0.9999999999999991
8074,1969,0,0.04235468185907841,0.43859745770643316,1.0000000000000018
8075,1969,0.10767784271377914,0.39100795595887733,0.9999999999999618,0.9999999999999618
8076,1969,0,0.2679210743834515,1.0000000000000075,1.0000000000000075
8077,1969,0,0,0.08460050287476216,0.999999999999998
8078,1969,0,0,0.2293959877538668,1.0000000000000022
8079,1969,0,0,0,0.9999999999999895
8080,1969,0,0,0.0041875898417139375,0.4869265939207415
8081,1969,0.23227369904774575,0.6516328399783434,0.9999999999999957,0.9999999999999957
8082,1969,0,0,0.4424689030564052,0.9999999999999982
8083,1969,0.730390579797176,0.9974943797750653,1.000000000000007,1.000000000000007
8084,1969,0,0,0,0
8085,1969,0.10602480552338567,0.33734531424229336,0.7048083958561279,0.999999999999997
8086,1969,0,0,0.09417333558655414,1.0000000000000095
8087,1969,0.23005236977734594,0.5682363257212053,1.0000000000000047,1.0000000000000047
8088,1969,0,0,0,0.9999999999999896
8089,1969,0.5290233908606572,0.9835326328318208,0.9999999999999973,0.9999999999999973
8090,1969,0.5248310266184593,0.9951472755351757,1.0000000000000122,1.0000000000000122
8091,1969,0,0,0,0.6078005576544949
8092,1969,0,0.22456592874599207,1.0000000000000022,1.0000000000000022
8093,1969,0.6557765390125235,0.97885080740874,1.0000000000000118,1.0000000000000118
9001,1969,0,0,0.004756915215223717,1.0000000000000073
9002,1969,0,0,0.09353180709940129,0.999999999999996
9003,1969,0,0,0,0.9999999999999928
9004,1969,0,0,0.6746421436400672,0.9999999999999941
9005,1969,0.08604984223092192,0.35195668339445896,0.9981130855076872,0.9999999999999989
9006,1969,0,0,0.36984767180409417,1.000000000000001
9007,1969,0.6087257312785754,0.9625529942652808,1.00000000000002,1.00000000000002
9008,1969,0,0.03527439349577381,0.5741248275787284,0.9999999999999962
9009,1969,0.4245612802925152,0.8506615830134837,1.0000000000000044,1.0000000000000044
9010,1969,0,0,0,0.9999999999999964
9011,1969,0,0,0,0.7692076993691581
9012,1969,0.3009232510510453,0.5352995806666554,0.9517601212766973,1.0000000000000013
9013,1969,0,0,0,0.8001584687192903
9014,1969,0.9524211727166952,0.9999999999999793,0.9999999999999793,0.9999999999999793
9015,1969,0,0,0.7053859364363022,0.9999999999999922
9016,1969,0,0,0,0.999999999999994
9017,1969,0,0.010460731416936063,0.7230058335313307,0.9999999999999984
9018,1969,0,0.03408816502813244,0.9145293011485314,0.9999999999999747
9019,1969,0,0.012539225010853314,0.3259518220777192,1.0000000000000047
9020,1969,0,0,0.11796374924050432,1.000000000000004
9021,1969,0,0,0.0670671515999214,1
9022,1969,0,0,0,0.4992141352975188
9023,1969,0.5173994131807006,0.9999999999999968,0.9999999999999968,0.9999999999999968
9024,1969,0,0,0.011207141963220684,1.0000000000000009
9025,1969,0.00932555078000438,0.5625200988644211,0.9999999999999858,0.9999999999999858
9026,1969,0,0,0,0.9999999999999934
9027,1969,0.02556539064782054,0.13034337542240573,0.8527987422962192,1.0000000000000264
9028,1969,0.2558505020921441,0.48348663808538744,0.8744045701053319,0.999999999999992
9029,1969,0,0,0,0.9832980166500653
9030,1969,0.23479542130930164,0.39739621738236297,0.557989916020605,1.000000000000008
9031,1969,0.42888179341452415,0.7209793498692139,1.0000000000000044,1.0000000000000044
9032,1969,0.4072612654224921,0.7752797443452282,0.9999999999999962,0.9999999999999962
9033,1969,0.3691627753115021,0.7734783965641229,1.0000000000000053,1.0000000000000053
9034,1969,0,0,0.2252036852449372,0.999999999999989
9035,1969,0,0.11984439562627848,0.9999999999999896,0.9999999999999896
9036,1969,0,0,0.003203955001948544,1.0000000000000075
9037,1969,0,0.006755303633999834,0.9819505387974201,0.9999999999999991
9038,1969,0,6.067703752676794e-4,0.8348265116547053,1.0000000000000093
9039,1969,9.48501520303202e-5,0.4010944138616799,0.9999999999999788,0.9999999999999788
9040,1969,0,0,0,0.11674957411631308
9041,1969,0,0,0.40165085622789776,1.0000000000000158
9042,1969,0.5874318631194797,0.9680055994536562,1.0000000000000104,1.0000000000000104
9043,1969,0,0,0.01416793932717579,0.9999999999999993
9044,1969,0,0,0,0.6747626816712651
9045,1969,0.44937028211618507,0.7364128726479747,0.9819339953396364,1.0000000000000013
9046,1969,0,0,0,1.0000000000000373
9047,1969,0,0,0.15640790377846037,1.000000000000006
9048,1969,0.48243014578120635,0.8344402036378878,1.0000000000000029,1.0000000000000029
9049,1969,0,0.08116953539371809,0.7845180834415056,1.000000000000025
9050,1969,0,0.5209660420894646,0.9999999999999977,0.9999999999999977
9051,1969,0,0,0.09425931106482544,0.9999999999999952
9052,1969,0.6884398260570971,0.984846508024891,0.999999999999978,0.999999999999978
9053,1969,0,0,0,0.3254298135202912
9054,1969,0,0,0.07976154520828514,1.0000000000000064
9055,1969,0,0,0,0
9056,1969,0.23698889346891622,0.6128717139922653,1.0000000000000002,1.0000000000000002
9057,1969,0.6903904262596713,0.9909464628088642,1.0000000000000042,1.0000000000000042
9058,1969,0,0,0.3548248039068067,0.9999999999999951
9059,1969,0,0.089837763486825,0.7310661931755146,1.0000000000000007
9060,1969,0.1028079258918444,0.8272526613024727,0.9999999999999588,0.9999999999999588
9061,1969,0.46671878095038416,0.85274767218230485,0.999999999999999,0.999999999999999
9062,1969,0,0,0.004929854350203086,1.0000000000000082
9063,1969,0,0.4401229905946259,0.9999999999999765,0.9999999999999765
9064,1969,5.810646577826219e-4,0.18095629788740827,0.8761046326912202,1.0000000000000058
9065,1969,0,0.0576836620681905,0.4744912251585667,1
9066,1969,0.781532217397692,0.9943771931003486,1.0000000000000204,1.0000000000000204
9067,1969,0,0,0.9325595419536844,0.9999999999999964
9068,1969,0.018947898171375762,0.2617781625504791,0.759081883470493,0.9999999999999934
9069,1969,0.21394120027654076,0.5313494039973258,0.9551860894592393,0.9999999999999978
9070,1969,0.48894447093516047,0.9139403991229045,1.000000000000023,1.000000000000023
9071,1969,0,0,0.8151498247690657,1.0000000000000029
9072,1969,0.3383723117781074,0.5236126361186566,0.8008366515893883,0.9999999999999993
9073,1969,0.08481758979899305,0.297927322229304,0.8749996026719737,1.000000000000005
9074,1969,0,0,0,1.0000000000000029
10001,1969,0,0,0.06357858579147478,0.9972110596492387
10002,1969,0.04080050808289318,0.09259798631916488,0.33541706796554055,1.0000000000000036
10003,1969,0,0,0,0.9860758970003448
10004,1969,0,0,0.0971360199839893,0.9705510924263174
10005,1969,0,0,0,0.9050174049126616
10006,1969,0,0,0,0
10007,1969,0,0,0,0
10008,1969,0,0,0,0.005325847312686117
10009,1969,0,0,0,0
10010,1969,0.24829427251849334,0.690585092083569,1.0000000000000018,1.0000000000000018
10011,1969,0.07096508494326652,0.30085933513034946,0.9662654113312974,0.9999999999999979
10012,1969,0,0,0,1.000000000000001
10013,1969,0,0,0,0.3901750755556174
10014,1969,0,0,0,0.24811408239228278
10015,1969,1.613230360251543e-4,0.009621787577851171,0.04900819173226644,0.593936724075562
10016,1969,3.613142711504726e-10,0.020839914500868403,0.13715543403682795,0.8291717240860456
10017,1969,0,0,0,0
10018,1969,0,0,0.5214604960370284,1.0000000000000018
10019,1969,0,0,0,0.4674829953162213
10020,1969,0.028537898269841027,0.18285836809156564,0.7809968633326758,0.9999999999999966
10021,1969,0.35779787570843075,0.5308371600415099,0.900462473759007,0.9999999999999943
10022,1969,0,0,0.006326423388103248,0.9780366718391228
10023,1969,0,0,0,0.716632210560455
10024,1969,0,0.03446177046131899,0.1493583284719078,0.9235026426954703
10025,1969,0.05249526604943558,0.1241357160232038,0.35257536059622413,0.9373024593449781
10026,1969,0,0,0,0.007722928339173724
10027,1969,0,0.004412507384810717,0.16721606745807893,0.8277262984041156
10028,1969,0.9212490039579015,1,1,1
10029,1969,0,0,0,0.754270582110369
10030,1969,0,0,0,0
10031,1969,0.4089092896262226,0.7439024803152642,0.9967596045564183,1.0000000000000024
10032,1969,0,0,0,0.616044519800755
10033,1969,0.07290294208444156,0.11781519187924518,0.17592016606206856,0.2571386803542258
10034,1969,0.3562629435369665,0.5859198741064454,0.6773972190980821,0.9999999999999987
10035,1969,0,0,0,0
10036,1969,0.18431128587366796,0.3590842373041023,0.5995420385553629,0.9988848489409891
10037,1969,0,0,0,0.08982150213294202
10038,1969,0,0,0,0
10039,1969,0.003924293271442088,0.0551337065832423,0.5724489870150232,0.9999999999999994
10040,1969,0.1795271738224236,0.3795943417840007,0.7978189799742272,0.9999999999999998
10041,1969,0,0,0.03419669051420824,1.0000000000000022
10042,1969,0,0,0,0
10043,1969,0,0,0,0
10044,1969,0.08393335552823059,0.2039187877824336,0.47832134541893395,0.9999999999999959
10045,1969,0.005448864964470972,0.04951344149001912,0.24378340225610617,0.9999999999999989
10046,1969,0.18450218458040768,0.33280316979582053,0.619738093480412,0.9999999999999993
10047,1969,0.204679801854757,0.36019696242005556,0.5436069232294903,0.9359759229069758
10048,1969,0,0,0.018699475093858997,0.8355603135727149
10049,1969,0,0,0,0.46154918283260404
10050,1969,0.12411972378437934,0.25603783328214524,0.5113434851257224,0.8845586943738523
10051,1969,0.2071234465098374,0.3533242787062033,0.6262811902373387,1.0000000000000007
10052,1969,0,0,0,0
10053,1969,0.03963854406726829,0.17752184185076697,0.6954065742928539,1.0000000000000009
10054,1969,0.16342569784176048,0.31334127969917125,0.621957426515466,0.9974526733572415
10055,1969,0.06643989836894469,0.1376112375350037,0.2976001912448711,0.741429087751757
10056,1969,0.28191312589548306,0.5124879491465463,0.8248180499178579,0.9999999999999986
10057,1969,0,0,0.2541315704918851,0.9999999999999943
10058,1969,0,0,0,0.38667778812688414
10059,1969,0.8348752413399736,0.9999999999999988,0.9999999999999988,0.9999999999999988
10060,1969,0.01639782449213828,0.22751466161767855,0.9347448307988891,1.0000000000000377
10061,1969,0.025112804385910834,0.1764087930640472,0.6198222493388261,1.0000000000000004
