code_amc,area_amc_km2,dist_rio_km,dist_rio_principal_km,comp_total_rios_km,comp_rios_principais_km,pct_comp_principal,comp_maior_rio_km,densidade_hidro_km_km2,n_rios_distintos,n_segmentos_rios,otto_min
4050,950.2866737266936,0.0023305160058319924,0.0023305160058319924,179.20584501271213,70.11297118561524,39.12426582996872,53.14645841899346,0.18858082509978719,2,18,5
4051,1049.405956054321,0.5352897842048949,4.378700072365508,208.02927726091653,103.42046077646586,49.71437777325585,37.257015825990706,0.19823527402406718,6,20,5
4052,3424.6966218347725,0.037651792619540804,0.037651792619540804,785.6741235788653,452.64233703416846,57.61196957490641,87.85767353909763,0.2294142256483853,24,77,2
4053,269.7794269072798,2.1821793348975884,4.846568441245001,46.82496350268972,15.027546861770826,32.09302418550228,20.710852448615817,0.17356758459859484,2,4,4
4054,658.6100228792338,1.29071826112976,3.628057129508584,155.58878082925588,116.2859935855236,74.73931794165583,26.896148721605776,0.23623810058199715,11,18,3
4055,491.060468728272,0.15547425323021977,1.5985370107194732,124.4895746623018,33.66561169227202,27.04291647199813,12.373832188702028,0.2535117008801375,4,21,5
4056,225.15400043305394,1.871646226243595,4.562632378182274,44.682687425185215,17.893661770837276,40.046073327164265,8.343491808675259,0.19845389084468398,3,10,4
4057,979.5096542211636,0.9072843816706437,0.9072843816706437,255.44989314826833,63.265862195821974,24.766446920806178,44.976291418279395,0.2607936451135685,4,33,5
4058,528.5594709873313,1.0628422388734449,4.072900072979005,167.28238782253703,42.679496028959946,25.51344261909799,23.40701506838407,0.31648735289911495,4,31,6
4059,776.1634232438336,0.6905394831206102,0.6905394831206102,216.5465773336066,80.64711534852252,37.242387453799125,34.421455061152365,0.2789961119638821,5,31,5
4060,1171.9624190966945,2.649193626990284,2.649193626990284,277.3831362896632,128.1822647064114,46.21126807527129,38.9051341035641,0.23668262033816742,9,32,4
4061,2565.3683768117103,3.806156128107831,4.5773332251381325,472.73520868386373,232.22397389978065,49.12347750579284,62.60582671888333,0.18427576053283554,14,40,4
4062,1766.0659267694266,1.970440220860012,1.970440220860012,347.75882534262416,170.78693568822328,49.11074090498149,22.51399427269088,0.19691157621661468,11,33,4
4063,1491.902373236216,0.9289412761896193,2.5424576975168534,538.1158821266532,130.56155391105682,24.26272077216396,59.813020583029775,0.3606910825936814,4,117,2
4064,1541.9966864530027,1.0249788076028745,1.0249788076028745,314.8897255084069,204.9567934170417,65.08843471667029,41.06626010432992,0.20420908052191472,15,27,5
4065,1573.8122865729747,0.7814169472806658,0.7814169472806658,406.6346684779749,220.90417019398424,54.32497209862208,31.400470765778458,0.2583755838909064,16,42,2
4066,3050.1097317074727,1.139472402647366,1.139472402647366,766.5117952203692,528.4191140420064,68.93815820408712,61.456214096990934,0.2513063012953539,37,66,5
4067,2142.457102426922,3.0323085456900998,3.0323085456900998,487.01284440830597,238.47396585644248,48.96666866069525,56.377515504826356,0.2273150971641999,13,51,4
4068,1095.6231915722328,2.4058539057177515,6.602577508679282,213.3714775134345,111.65030306387936,52.32672349885637,55.441160428900524,0.1947489603677007,9,26,4
4069,681.917523513587,0.485352315059173,0.485352315059173,167.26362531733793,125.5104568086272,75.03750834678175,36.91476762279108,0.24528424560130146,7,17,5
4070,1398.5238424536906,1.3336733744852982,2.1112751717817746,366.98090672172503,164.0914301609417,44.71388760434048,48.12080778255654,0.2624058994073795,11,42,2
4071,93.8021445625219,1.901097428957151,1.901097428957151,25.733180174645984,17.966999316071565,69.82036108297967,12.162972463887243,0.2743346678763198,3,5,4
4072,403.03256665171574,1.2559873430410633,7.6950959340392835,80.33315650312126,19.61584520909703,24.41811832494703,12.313992572575657,0.1993217500275651,4,12,5
