code_amc,area_amc_km2,densidade_buffer_real_1858,densidade_buffer_sintetica_1858,densidade_buffer_real_1860,densidade_buffer_sintetica_1860,densidade_buffer_real_1862,densidade_buffer_sintetica_1862,densidade_buffer_real_1863,densidade_buffer_sintetica_1863,densidade_buffer_real_1873,densidade_buffer_sintetica_1873,densidade_buffer_real_1875,densidade_buffer_sintetica_1875,densidade_buffer_real_1876,densidade_buffer_sintetica_1876,densidade_buffer_real_1880,densidade_buffer_sintetica_1880,densidade_buffer_real_1881,densidade_buffer_sintetica_1881,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,densidade_buffer_real_1921,densidade_buffer_sintetica_1921,densidade_buffer_real_1922,densidade_buffer_sintetica_1922,densidade_buffer_real_1923,densidade_buffer_sintetica_1923,densidade_buffer_real_1924,densidade_buffer_sintetica_1924,densidade_buffer_real_1925,densidade_buffer_sintetica_1925,densidade_buffer_real_1926,densidade_buffer_sintetica_1926,densidade_buffer_real_1927,densidade_buffer_sintetica_1927,densidade_buffer_real_1929,densidade_buffer_sintetica_1929,densidade_buffer_real_1931,densidade_buffer_sintetica_1931,densidade_buffer_real_1932,densidade_buffer_sintetica_1932,densidade_buffer_real_1933,densidade_buffer_sintetica_1933,densidade_buffer_real_1934,densidade_buffer_sintetica_1934,densidade_buffer_real_1936,densidade_buffer_sintetica_1936,densidade_buffer_real_1937,densidade_buffer_sintetica_1937,densidade_buffer_real_1940,densidade_buffer_sintetica_1940,densidade_buffer_real_1941,densidade_buffer_sintetica_1941,densidade_buffer_real_1944,densidade_buffer_sintetica_1944,densidade_buffer_real_1947,densidade_buffer_sintetica_1947,densidade_buffer_real_1948,densidade_buffer_sintetica_1948,densidade_buffer_real_1949,densidade_buffer_sintetica_1949,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,densidade_buffer_real_1951,densidade_buffer_sintetica_1951,densidade_buffer_real_1953,densidade_buffer_sintetica_1953,densidade_buffer_real_1955,densidade_buffer_sintetica_1955,densidade_buffer_real_1956,densidade_buffer_sintetica_1956,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,densidade_buffer_real_1966,densidade_buffer_sintetica_1966,densidade_buffer_real_1969,densidade_buffer_sintetica_1969,densidade_buffer_real_1972,densidade_buffer_sintetica_1972,densidade_buffer_real_1985,densidade_buffer_sintetica_1985,densidade_buffer_real_1996,densidade_buffer_sintetica_1996,densidade_buffer_real_2003,densidade_buffer_sintetica_2003
10118,3254.518875991778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10119,1214.167241199503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0,0.3093331627556652,0
10120,1297.1040149734408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.1186403390097804,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0,0.17419034428780011,0
10121,2728.833609518293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10122,1336.6369188654057,0,0,0,0,0,0,0,0,0,0,0,0,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.12513161624514457,0.0802984531923763,0.33765652132571644,0.0802984531923763,0.33765652132571644,0.0802984531923763,0.33765652132571644,0.0802984531923763,0.33765652132571644,0.0802984531923763,0.3376583880711252,0.0802984531923763,0.3376583880711252,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.3376775693171371,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041,0.0802984531923763,0.4008755284943041
10123,1065.9109223863297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.185434360116059e-5,0,9.185434360116059e-5,0,9.185434360116059e-5,0,9.185434360116059e-5,0,9.185434360116059e-5,0,9.185434360116059e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0,9.203608862270664e-5,0.19799871016385323,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608,0.2303054883765325,0.05187152610040608
10124,162.4171854739874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10125,293.19256780280364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10126,16515.84669954612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10127,421.6898742124267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10128,3711.704935814486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10129,1254.9510503160134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766,0.05849013287793221,0.3193725131195766
10130,197.26471772165047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,106.17050757988184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27425374678416026,0.004006565136237765,0.27425374678416026,0.004006565136237765,0.27425374678416026,0.07038465524063327,0.27425374678416026,0.07038465524063327,0.27425374678416026,0.07038465524063327,0.27425374678416026,0.07038465524063327,0.27425374678416026,0.07038465524063327,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.27425374678416026,0.07039436186726057,0.31160720464357,0.07039436186726057,0.31160720464357,0.07039436186726057,0.31160720464357,0.07039436186726057,0.31160720464357,0.07039436186726057,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362,0.31160720464357,0.5465540956882362
10132,1301.891364702715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36965029254227694,0,0.36965029254227694,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222,0,0.3696664454258222
10133,2323.7644773801544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,980.85725350305745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176,0,0.34076121556634176
10135,2450.5685041905735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1938274583168821,0.10803339574620784,0.1938274583168821,0.10803339574620784,0.1938274583168821,0.10803339574620784,0.1938274583168821,0.10803339574620784,0.1938274583168821,0.10803339574620784,0.29552623639129116,0.14195284274703154,0.29552623639129116,0.14195284274703154,0.29552623639129116,0.14195284274703154,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195279235375316,0.29552623639129116,0.14195479793803503,0.29552623639129116,0.14195479793803503,0.29552623639129116,0.14195479793803503,0.29552623639129116,0.14195479793803503,0.29552623639129116,0.14195479793803503,0.2957649612718327,0.14195479793803503,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475,0.2957649612718327,0.25868163820463475
10136,427.6824668801099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2100142592875018,0,0.2100142592875018,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719,0,0.2100266278217719
