code_amc,densidade_sintetica_1858,densidade_sintetica_1860,densidade_sintetica_1862,densidade_sintetica_1863,densidade_sintetica_1876,densidade_sintetica_1881,densidade_sintetica_1882,densidade_sintetica_1883,densidade_sintetica_1884,densidade_sintetica_1885,densidade_sintetica_1886,densidade_sintetica_1887,densidade_sintetica_1888,densidade_sintetica_1894,densidade_sintetica_1896,densidade_sintetica_1901,densidade_sintetica_1902,densidade_sintetica_1904,densidade_sintetica_1905,densidade_sintetica_1906,densidade_sintetica_1907,densidade_sintetica_1910,densidade_sintetica_1912,densidade_sintetica_1913,densidade_sintetica_1915,densidade_sintetica_1916,densidade_sintetica_1917,densidade_sintetica_1919,densidade_sintetica_1920,densidade_sintetica_1921,densidade_sintetica_1923,densidade_sintetica_1925,densidade_sintetica_1926,densidade_sintetica_1927,densidade_sintetica_1931,densidade_sintetica_1933,densidade_sintetica_1934,densidade_sintetica_1937,densidade_sintetica_1941,densidade_sintetica_1947,densidade_sintetica_1948,densidade_sintetica_1949,densidade_sintetica_1950,densidade_sintetica_1951,densidade_sintetica_1956,densidade_sintetica_1957,densidade_sintetica_1958,densidade_sintetica_1962,densidade_sintetica_1966,densidade_sintetica_1969,densidade_sintetica_1972,densidade_sintetica_1985,densidade_sintetica_1996,densidade_sintetica_2003
9051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0653910046072,95.0653910046072,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214,190.130782009214
9055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639,25.5888856839639
9057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2490189004345,42.2490189004345,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719,84.4980378008719
9058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875,60.1483243549875
9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255,48.5199264775255
9060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414,52.5805474397414
9061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714,35.1902631896714
9067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109,18.4812896696109
9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.280246364851,158.280246364851,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704,316.560492729704
9073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82991174043893,8.82991174043893,8.82991174043893,8.82991174043893,8.82991174043893,8.82991174043893,8.82991174043893
10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.810576130696,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,78.7756650272932,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257,209.357201945257
10013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,0,0,0,0,0,0,0,0,0,0,0,14.6692280617584,14.6692280617584,14.6692280617584,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,58.49077308397,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128,103.455673946128
10017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,0,0,0,0,0,0,0,24.2503450629032,24.2503450629032,24.2503450629032,24.2503450629032,24.2503450629032,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,72.7510351887096,121.251725314516,169.752415440349,169.752415440349,194.002760503252,242.503450629084,242.503450629084,242.503450629084,242.503450629084,242.503450629084,242.503450629084,291.004140754911,291.004140754911,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814,315.254485817814
10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676,76.3197158210676
10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025,16.2460861333025
10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49677505178908,2.49677505178908,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183,5.0138999523183
10026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365,7.30899891137365
10030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122242459085749,0.122242459085749,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801,0.366727377256801
10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3389078274032,16.3389078274032,16.3389078274032,16.3389078274032,16.3389078274032,16.3389078274032,49.553106732299,49.553106732299,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144,66.7377239902144
10035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0266153089589,8.0266153089589,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767,24.0798459268767
10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5022905445724,30.5022905445724,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173,91.5068716337173
10040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6840594891814,64.6840594891814,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361,129.368118978361
10041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.235113580324,170.235113580324,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254,340.40413564254
10045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10046,0,0,0,0,0,0,0,0,0,0,0,0,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,15.6195356739631,48.6936757788467,86.3484758840047,86.3484758840047,86.3484758840047,121.257684745847,121.257684745847,121.257684745847,121.257684745847,121.257684745847,121.257684745847,156.166893607689,156.166893607689,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608,173.621498038608
10047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4905874299236,11.4905874299236,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799,38.6499307676799
10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8191281805506,15.8191281805506,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492,47.4573845416492
10051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.049342120292,12.049342120292,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756,36.1480263608756
10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1057164801854,18.1057164801854,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343,36.2195809267343
10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
